"hhid","PID","s4q02","s4q03","s4q04","s4q04_1","s4q05","s4q06","s4q07","s4q08","s4q09","s4q10","s4q11","s4q12","s4q7_1a","s4q7_1b","s4q07a","s4q12_1","s4q13","s4q14","s4q14b","h4q15h","h4q15i","h4q15j","h4q15e","h4q15b","h4q15c","h4q15d","h4q15k","s4h15f","h4q15g_1","h4q15g","s4q16","s4q17","s4q18"
"2fbcb4058ac741b1824b5549f01cc8ea",3,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2fca548371394d989c42a2857d246721",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"2fca548371394d989c42a2857d246721",2,2,1,1,,2,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
"2fca548371394d989c42a2857d246721",3,2,1,4,,3,,,,13,14,1,1,,,,,1,25,1,6000,,6000,,13000,12000,,,,,37000,1,1,3
"2fca548371394d989c42a2857d246721",4,2,1,4,,3,,,,13,14,1,1,,,,,1,25,1,6000,,6000,,9000,12000,,,,,33000,1,1,3
"2fca548371394d989c42a2857d246721",5,1,,1,2,3,,,,10,11,1,1,,,,,1,30,1,6000,,4500,,9000,5000,,,,,24500,1,1,1
"2fca548371394d989c42a2857d246721",6,1,,1,1,2,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,
"2fca548371394d989c42a2857d246721",7,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2fd49877045b4ddaa361065cb2f763b0",1,1,,1,2,2,,17,13,,,,,,,,,,,,,,,,,,,,,,,,,
"2fd49877045b4ddaa361065cb2f763b0",2,2,1,1,,2,,17,12,,,,,,,,,,,,,,,,,,,,,,,,,
"2fd49877045b4ddaa361065cb2f763b0",3,2,1,4,,3,,,,14,14,1,1,,,,,1,60,1,,,6000,,12000,12000,,,1000,,31000,1,1,3
"2fd49877045b4ddaa361065cb2f763b0",4,2,1,1,,3,,,,0,10,1,1,,,,,1,60,1,,1000,,,9000,6000,,,1000,,17000,1,1,3
"2fd49877045b4ddaa361065cb2f763b0",5,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2fdef796914c4c00a3f3164e76f43b57",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"2fdef796914c4c00a3f3164e76f43b57",2,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"2fdef796914c4c00a3f3164e76f43b57",4,2,1,1,,3,,,,1,10,1,1,,,,,0.6,15,1,66000,,,,6000,6000,,,3000,,81000,1,1,3
"2ff16b6c314f401c91cfc00c577ff2f4",1,1,,4,2,2,,22,3,,,,,,,,,,,,,,,,,,,,,,,,,
"2ff16b6c314f401c91cfc00c577ff2f4",2,2,1,4,,2,,22,3,,,,,,,,,,,,,,,,,,,,,,,,,
"300de668bd2f4192b0fd5af97ba22f1f",1,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"300de668bd2f4192b0fd5af97ba22f1f",2,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"301490cbb230436387d327b067738728",1,2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"301490cbb230436387d327b067738728",2,1,,4,2,2,,32,10,,,,,,,,,,,,,,,,,,,,,,,,,
"301490cbb230436387d327b067738728",3,2,2,4,,3,,,,32,33,4,3,,,,1,,,,1,,,1,,90000,120000,,100000,900000,1210000,2,,
"301490cbb230436387d327b067738728",4,2,2,4,,3,,,,33,34,2,3,,,,1,,,,1,1,1,1,200000,120000,120000,,200000,2160000,2800000,2,,
"301490cbb230436387d327b067738728",6,2,2,4,,3,,,,13,13,4,3,,,,1,,,,1,,1,1,100000,60000,20000,,30000,1149000,1359000,2,,
"30322018c45f4c6b95cec1f96fbea405",1,2,8,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30322018c45f4c6b95cec1f96fbea405",3,1,,4,1,3,,,,13,14,1,1,,,,,1,20,1,,,15000,,,9000,,,15000,,39000,1,1,2
"30322018c45f4c6b95cec1f96fbea405",5,2,8,1,,3,,,,12,13,1,1,,,,,1,20,1,,,9000,,,9000,,,15000,,33000,1,1,2
"30322018c45f4c6b95cec1f96fbea405",8,1,,4,2,2,,33,10,,,,,,,,,,,,,,,,,,,,,,,,,
"30322018c45f4c6b95cec1f96fbea405",9,2,8,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30322018c45f4c6b95cec1f96fbea405",11,2,8,1,,3,,,,12,13,1,1,,,,,1,20,1,,,9000,,,9000,,,15000,,33000,1,1,2
"30322018c45f4c6b95cec1f96fbea405",12,2,8,1,,3,,,,12,13,1,1,,,,,1,20,1,,,9000,,,9000,,,15000,,33000,1,1,2
"30322018c45f4c6b95cec1f96fbea405",13,2,8,1,,3,,,,1,10,1,1,,,,,1,20,1,17000,2000,3000,,,6000,,,10000,,38000,1,1,2
"30477ce0dc9d465dae89d2011c010da3",1,1,,1,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30477ce0dc9d465dae89d2011c010da3",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30477ce0dc9d465dae89d2011c010da3",3,2,2,4,,3,,,,30,31,2,3,,,,1,,,,1,,1,1,,46500,32000,,180000,870000,1128500,2,,
"3070915a431846e28dcff9ead5b40482",1,2,5,4,,2,,16,96,,,,,,,,,,,,,,,,,,,,,,,,,
"3070915a431846e28dcff9ead5b40482",3,2,5,1,,3,,,,10,10,1,1,,,,,1,35,1,29000,,6000,,,9600,,,,,44600,1,1,3
"3070915a431846e28dcff9ead5b40482",4,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3070915a431846e28dcff9ead5b40482",5,2,1,4,,2,,17,13,,,,,,,,,,,,,,,,,,,,,,,,,
"308f33600cbf4f14988e57d6c5d5d4dc",1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"308f33600cbf4f14988e57d6c5d5d4dc",2,2,3,4,,3,,,,14,15,1,2,,,,,,,,375000,,,,33000,34800,,,66000,,508800,1,1,
"308f33600cbf4f14988e57d6c5d5d4dc",3,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3092993cea854e41a868b870ae3c6c11",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3092993cea854e41a868b870ae3c6c11",2,2,1,1,,3,,,,12,13,1,1,,,,,4,90,1,,,9000,,12500,12000,,,42000,,75500,1,1,3
"3092993cea854e41a868b870ae3c6c11",3,2,1,1,,3,,,,11,11,1,1,,,,,4,90,1,,,9000,,7500,4500,,,12000,,33000,1,1,3
"3092993cea854e41a868b870ae3c6c11",4,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3092993cea854e41a868b870ae3c6c11",5,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30b36dc4f6bb4416970bd6680d83fd5f",1,2,2,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30b36dc4f6bb4416970bd6680d83fd5f",2,1,,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30b36dc4f6bb4416970bd6680d83fd5f",4,2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30b36dc4f6bb4416970bd6680d83fd5f",5,2,2,1,,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
"30b36dc4f6bb4416970bd6680d83fd5f",6,2,2,4,,3,,,,13,14,1,1,,,,,0.5,45,1,81000,,3000,,20000,52200,,,18000,,174200,1,1,3
"30b36dc4f6bb4416970bd6680d83fd5f",7,2,2,4,,3,,,,16,30,2,3,,,,1,,,,345000,,,,75000,70500,,,66000,,556500,2,,
"30b36dc4f6bb4416970bd6680d83fd5f",8,2,2,4,,3,,,,14,15,1,3,,,,2,1,45,1,285000,,3000,,80000,52200,,,6000,,426200,1,1,2
"30b36dc4f6bb4416970bd6680d83fd5f",9,2,2,1,,3,,,,1,1,2,1,,,,,3,10,4,270000,,,,75000,23800,50000,,,,418800,2,,3
"30ddabec2c5944838789dacbaf8846b3",1,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30ddabec2c5944838789dacbaf8846b3",2,2,1,1,,3,,,,1,10,2,1,,,,,3.2,60,1,450000,,,,,18000,,,,,468000,2,,2
"30ddabec2c5944838789dacbaf8846b3",4,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"30fd059d28da4805b36fe8b0e8e389b2",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30fd059d28da4805b36fe8b0e8e389b2",3,2,1,4,,3,,,,12,13,2,3,,,,2,0.2,5,1,,,,,,18000,,,,69000,87000,1,1,3
"30fd059d28da4805b36fe8b0e8e389b2",4,2,1,4,,3,,,,10,11,2,3,,,,2,0.2,5,1,,,,,,18000,,,,81000,99000,2,,3
"30fd059d28da4805b36fe8b0e8e389b2",5,2,1,4,,2,,36,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30fd059d28da4805b36fe8b0e8e389b2",9,2,1,4,,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"30fd059d28da4805b36fe8b0e8e389b2",10,2,1,4,,3,,,,12,13,2,3,,,,2,0.2,5,1,,,,,,,,,,,,2,,3
"30fd059d28da4805b36fe8b0e8e389b2",12,2,1,1,,3,,,,0,1,2,3,,,,2,0.2,5,1,,5000,,,20000,5600,,,,65000,95600,2,,3
"310356da4c8a4ea08d7fc34f77d68fec",2,1,,2,2,2,,14,9,,,,,,,,,,,,,,,,,,,,,,,,,
"310356da4c8a4ea08d7fc34f77d68fec",3,1,,1,1,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"310356da4c8a4ea08d7fc34f77d68fec",4,1,,1,1,3,,,,11,12,2,1,,,,,0.3,10,1,,,,,,12300,,,,84000,96300,2,,2
"310356da4c8a4ea08d7fc34f77d68fec",5,2,3,1,,3,,,,10,11,2,1,,,,,0.2,15,1,1,,1,,,12300,,,,63000,75300,2,,2
"313d5c0c109b409cbefd0bbd0edda0ef",1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"313d5c0c109b409cbefd0bbd0edda0ef",2,2,4,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"313d5c0c109b409cbefd0bbd0edda0ef",4,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"313d5c0c109b409cbefd0bbd0edda0ef",5,2,4,1,,3,,,,0,1,2,1,,,,,0.1,5,1,40000,,4000,,,2400,,,3000,,49400,2,,3
"314e0394767143658917172c39cd8104",1,2,2,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"314e0394767143658917172c39cd8104",2,1,,1,1,2,,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
"314e0394767143658917172c39cd8104",5,2,2,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"314e0394767143658917172c39cd8104",6,2,2,4,,3,,,,15,16,2,3,,,,1,,,,,,40000,,,60000,30000,,30000,210000,370000,2,,
"314e0394767143658917172c39cd8104",7,2,2,4,,3,,,,13,14,1,1,,,,,0.5,20,1,,,,,,30000,,,,60000,90000,2,,3
"314e0394767143658917172c39cd8104",8,2,2,1,,3,,,,11,12,1,1,,,,,0.5,20,1,,,,,15000,20000,,,,51000,86000,2,,3
"3186525b4ddd43b1a71a759e7090dc38",1,1,,4,2,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"3186525b4ddd43b1a71a759e7090dc38",2,1,,4,1,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"3186525b4ddd43b1a71a759e7090dc38",3,1,,4,2,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"3186525b4ddd43b1a71a759e7090dc38",4,1,,4,2,3,,,,14,14,1,1,,,,,2,40,1,6000,,,,6000,28000,,,,,40000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",5,2,1,4,,3,,,,13,13,1,1,,,,,2,40,1,6000,,,,12000,22000,,,,,40000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",6,2,1,4,,3,,,,12,13,1,1,,,,,2,40,1,6000,,,,12000,22000,,,,,40000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",7,2,1,1,,3,,,,0,10,1,1,,,,,2,60,1,6000,,,,4000,7000,,,,,17000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",8,2,1,4,,3,,,,13,13,1,1,,,,,2,40,1,6000,,,,14000,22000,,,,,42000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",9,2,1,1,,3,,,,11,11,1,1,,,,,2,40,1,6000,,,,5000,20000,,,,,31000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",10,2,1,1,,3,,,,0,10,1,1,,,,,2,60,1,6000,,,,4000,7000,,,,,17000,1,1,3
"3186525b4ddd43b1a71a759e7090dc38",13,2,1,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3186525b4ddd43b1a71a759e7090dc38",14,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3186525b4ddd43b1a71a759e7090dc38",15,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31a28b3746724f9d8c45280f0665e0cd",1,2,5,4,,2,,41,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31a28b3746724f9d8c45280f0665e0cd",2,2,5,4,,3,,,,13,13,1,1,,,,,2,30,1,57000,,6000,,12000,12000,,,,,87000,1,1,3
"31a28b3746724f9d8c45280f0665e0cd",3,2,5,1,,3,,,,1,10,1,1,,,,,2,30,1,57000,4000,6000,,12000,4500,,,,,83500,1,1,3
"31a28b3746724f9d8c45280f0665e0cd",4,2,5,1,,3,,,,10,11,1,1,,,,,2,30,1,57000,,6000,,12000,12000,,,,,87000,1,1,3
"31a28b3746724f9d8c45280f0665e0cd",5,1,,4,2,2,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",1,2,2,4,,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",2,1,,4,2,2,,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",5,2,2,4,,2,,41,10,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",6,2,2,1,,2,,13,10,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",7,2,2,4,,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",8,2,2,4,,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",9,2,2,4,,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
"31a380eb55f54da7a140b4fa43663356",10,2,2,4,,3,,,,13,13,1,1,,,,,1,18,1,21000,,4500,,,9000,,,,,34500,1,1,3
"31a380eb55f54da7a140b4fa43663356",11,2,2,4,,3,,,,10,11,1,1,,,,,1,20,1,21000,,4500,,,11000,,,,,36500,1,1,3
"31a380eb55f54da7a140b4fa43663356",12,2,2,1,,3,,,,0,10,1,1,,,,,1,25,1,8500,1000,1500,,,3500,,,,,14500,1,1,3
"31a380eb55f54da7a140b4fa43663356",13,2,2,1,,3,,,,0,1,3,1,,,,,1,25,1,20000,2000,,,,1000,,,13000,,36000,2,,2
"31a6de82f8264ce883f48e847dc45c48",1,2,5,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31a6de82f8264ce883f48e847dc45c48",2,2,5,4,,3,,,,30,31,1,3,,,,2,1.5,60,1,750000,,,,,90000,,,20000,,860000,2,,3
"31a6de82f8264ce883f48e847dc45c48",3,2,5,4,,3,,,,12,13,1,3,,,,2,2,90,1,150000,,,,,45000,,,5000,,200000,2,,3
"31a6de82f8264ce883f48e847dc45c48",5,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31acd897c3d24c3fab2723e50152c386",6,2,7,4,,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31acd897c3d24c3fab2723e50152c386",7,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31acd897c3d24c3fab2723e50152c386",9,2,10,1,,3,,,,0,1,2,1,,,,,1,40,1,60000,,15000,,7000,20000,,,15000,,117000,2,,2
"31acd897c3d24c3fab2723e50152c386",10,1,,4,1,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"31ad2ecbbb2b415fbe958982b5502c35",3,1,,4,2,2,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,
"31ad2ecbbb2b415fbe958982b5502c35",5,1,,4,2,2,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,
"31ad2ecbbb2b415fbe958982b5502c35",6,2,3,1,,3,,,,1,1,2,1,,,,,8,60,9,1,,,,,1,,,1,2400000,2400000,2,,2
"32145ef73438466dbbe4b732b3750c70",1,1,,1,1,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"32145ef73438466dbbe4b732b3750c70",3,2,1,2,,3,,,,11,12,2,3,,,,2,0.2,10,1,120000,,3000,,,12000,,,10000,,145000,2,,3
"32145ef73438466dbbe4b732b3750c70",5,2,1,1,,3,,,,1,1,2,3,,,,2,0.2,10,1,90000,,,,,12000,,,6000,,108000,2,,3
"32145ef73438466dbbe4b732b3750c70",6,2,1,2,,2,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
"32272b79d5e24586980bc3fcc226e34a",1,2,2,4,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"32272b79d5e24586980bc3fcc226e34a",2,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"32272b79d5e24586980bc3fcc226e34a",3,2,2,1,,3,,,,13,14,1,1,,,,,2.5,40,1,18000,,,,,24000,,,10500,,52500,1,1,3
"32272b79d5e24586980bc3fcc226e34a",4,2,2,1,,3,,,,1,10,1,1,,,,,2.5,40,1,6000,,,,,8600,,,3500,,18100,2,,3
"32272b79d5e24586980bc3fcc226e34a",5,2,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32272b79d5e24586980bc3fcc226e34a",6,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"322c45f1688046189f475c05d96480a5",1,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"322c45f1688046189f475c05d96480a5",3,2,1,4,,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"322c45f1688046189f475c05d96480a5",4,2,1,4,,2,,36,3,,,,,,,,,,,,,,,,,,,,,,,,,
"322c45f1688046189f475c05d96480a5",5,2,1,4,,3,,,,14,15,2,3,,,,2,6,30,8,30000,,15000,,53000,15000,,,150000,,263000,2,,2
"322c45f1688046189f475c05d96480a5",7,2,1,4,,3,,,,12,12,1,1,,,,,0.4,10,1,15000,,12000,,13000,9000,,,,,49000,1,1,3
"322c45f1688046189f475c05d96480a5",8,2,1,1,,3,,,,10,11,1,1,,,,,0.4,10,1,15000,,9000,,13000,6000,,,,,43000,1,1,3
"322c45f1688046189f475c05d96480a5",11,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"325c40ba1d1048148d7f34c0354af262",1,2,2,4,,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"325c40ba1d1048148d7f34c0354af262",2,1,,4,2,2,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,
"325c40ba1d1048148d7f34c0354af262",3,2,2,4,,3,,,,13,14,2,3,,,,2,7,60,1,65000,,4500,,,30000,,,15000,,114500,2,,2
"325c40ba1d1048148d7f34c0354af262",4,2,2,4,,3,,,,13,14,2,3,,,,2,7,60,1,65000,,4500,,,30000,,,15000,,114500,2,,2
"325c40ba1d1048148d7f34c0354af262",5,2,2,4,,3,,,,11,12,2,3,,,,2,7,60,1,40000,,4500,,,15000,,,15000,,74500,2,,2
"325c40ba1d1048148d7f34c0354af262",6,2,2,1,,3,,,,1,1,2,3,,,,2,7,60,1,26000,,4500,,,12000,,,15000,,57500,2,,2
"325c40ba1d1048148d7f34c0354af262",9,2,2,1,,3,,,,10,11,2,3,,,,2,7,60,1,32500,,4500,,,15000,,,15000,,67000,2,,2
"325f1113c3b448de8acd2a5f8453b98a",1,1,,1,1,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,
"325f1113c3b448de8acd2a5f8453b98a",2,2,1,1,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"325f1113c3b448de8acd2a5f8453b98a",3,2,1,1,,3,,,,10,11,1,1,,,,,0.5,30,1,30000,,,,15000,12000,,,,2000,59000,1,1,3
"326cfa25f0a54505a7a8526f4d9dfd21",1,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"326cfa25f0a54505a7a8526f4d9dfd21",2,1,,4,2,2,,33,12,,,,,,,,,,,,,,,,,,,,,,,,,
"326cfa25f0a54505a7a8526f4d9dfd21",3,2,2,1,,3,,,,14,14,1,1,,,,,0.5,10,1,1,1,1,,,20000,,,,75000,95000,1,1,3
"326cfa25f0a54505a7a8526f4d9dfd21",4,2,2,1,,3,,,,12,13,1,1,,,,,0.5,10,1,1,1,1,,15000,15000,,,,75000,105000,1,1,3
"326cfa25f0a54505a7a8526f4d9dfd21",5,2,2,1,,3,,,,10,11,1,1,,,,,0.5,10,1,1,1,1,,15000,10000,,,,60000,85000,1,1,3
"326cfa25f0a54505a7a8526f4d9dfd21",6,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3270d977d6a2433e8686c62b9128713c",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3270d977d6a2433e8686c62b9128713c",2,2,1,1,,2,,13,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3270d977d6a2433e8686c62b9128713c",3,2,1,4,,3,,,,31,32,1,1,,,,,6,90,1,430000,,,,45000,105000,,,60000,,640000,1,1,2
"3286a3c37b804f8c8d02a3193383a3be",1,2,2,4,,2,,98,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3286a3c37b804f8c8d02a3193383a3be",2,1,,4,2,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3286a3c37b804f8c8d02a3193383a3be",3,2,2,1,,3,,,,10,11,2,1,,,,,2,40,1,205000,,6000,,,45000,,,,,256000,2,,1
"3286a3c37b804f8c8d02a3193383a3be",4,2,2,1,,3,,,,0,1,4,3,,,,2,1,20,1,55000,5000,2000,,20000,13400,,,6000,,101400,2,,2
"3286a3c37b804f8c8d02a3193383a3be",5,2,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3286a3c37b804f8c8d02a3193383a3be",6,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",2,2,1,4,,3,,,,11,12,1,1,,,,,4,40,1,15000,,9000,,,7200,,,,,31200,1,1,3
"3290dc38c12b4bdf8a98096dc5fce083",3,2,1,1,,3,,,,10,11,1,1,,,,,3,45,1,15000,,9000,,14000,4800,,,,,42800,1,1,3
"3290dc38c12b4bdf8a98096dc5fce083",4,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",5,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",6,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",7,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3290dc38c12b4bdf8a98096dc5fce083",8,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"329cfc32423747e2a8ae5a3384a858aa",1,2,6,1,,3,,,,13,13,1,1,,,,,6,30,1,15000,,21000,,,21000,,,,,57000,1,1,3
"329cfc32423747e2a8ae5a3384a858aa",2,2,5,1,,3,,,,11,12,1,1,,,,,6,30,1,15000,,21000,,,21000,,,,,57000,1,1,3
"329cfc32423747e2a8ae5a3384a858aa",3,2,5,1,,3,,,,10,11,1,1,,,,,6,30,1,15000,,21000,,,9000,,,,,45000,1,1,3
"329cfc32423747e2a8ae5a3384a858aa",5,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"329cfc32423747e2a8ae5a3384a858aa",6,2,5,4,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"329f52994cea49f4b47bbfd5b2fdcf96",1,1,,1,1,2,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
"329f52994cea49f4b47bbfd5b2fdcf96",6,2,1,4,,3,,,,14,14,1,1,,,,,4,60,1,7500,,24000,,14000,21000,,,,,66500,1,1,3
"329f52994cea49f4b47bbfd5b2fdcf96",7,2,1,4,,3,,,,13,14,1,1,,,,,4,60,1,7500,,24000,,14000,21000,,,,,66500,1,1,3
"32a33545ccab4a899b9d087573f4aa2f",1,1,,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32a33545ccab4a899b9d087573f4aa2f",2,2,1,1,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32a33545ccab4a899b9d087573f4aa2f",3,2,1,1,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32a33545ccab4a899b9d087573f4aa2f",4,2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32c5d81512f14980ae02591ccf41dc9c",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"32c5d81512f14980ae02591ccf41dc9c",2,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"32c5d81512f14980ae02591ccf41dc9c",4,2,2,1,,3,,,,1,1,2,1,,,,,1,20,1,65000,,,,25000,45000,,,60000,,195000,2,,2
"32c5d81512f14980ae02591ccf41dc9c",5,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32dd7b6c6bde4c1a80d67fc52dea5f02",1,1,,4,2,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"32dd7b6c6bde4c1a80d67fc52dea5f02",2,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"32dd7b6c6bde4c1a80d67fc52dea5f02",3,1,,4,2,3,,,,14,15,2,3,,,,2,3,90,1,171000,,,,,42000,90000,,60000,,363000,2,,2
"32dd7b6c6bde4c1a80d67fc52dea5f02",4,2,1,4,,3,,,,11,12,1,3,,,,1,,,,1500000,,,171300,193500,50000,60000,,100000,,2074800,1,1,
"32dd7b6c6bde4c1a80d67fc52dea5f02",5,2,1,1,,3,,,,1,10,1,3,,,,1,,,,1500000,,,171300,193500,50000,60000,,100000,,2074800,2,,
"32dd7b6c6bde4c1a80d67fc52dea5f02",6,2,1,4,,3,,,,30,31,1,3,,,,1,,,,2700000,,,225000,,45000,120000,,300000,,3390000,1,1,
"32dd7b6c6bde4c1a80d67fc52dea5f02",7,2,1,4,,3,,,,31,32,3,3,,,,1,,,,2100000,,,157500,45000,60000,150000,,450000,,2962500,2,,
"32dd7b6c6bde4c1a80d67fc52dea5f02",8,2,1,4,,3,,,,12,13,2,3,,,,1,,,,900000,,,150000,,28000,60000,,30000,,1168000,2,,
