"hhid","s11q01","h7_respondent","h11q02","CB05","CB06A","CB06B","CB06C","CB06D","CB06E","CB06F","CB06G","CB06H","CB06I","CB06J","CB06X","CB06Z"
"4b3167d435b64ff88f707092c3bf6efd",3,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"4b4029fe24eb48b68268dac97807f243",3,"1",1,4,1,2,2,2,2,2,2,1,2,2,2,2
"4b4e8f3514bb4e5a85b262793b999aef",2,"2",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"4b52f35b343b4220846276e621995055",3,"1",1,1,2,2,2,2,2,1,2,2,2,2,1,2
"4b54ec189b39476582f02f0f738e0b0e",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"4b63cfc4610041c5a3a9138e7df0ecd0",1,"2",1,1,2,2,2,1,2,2,2,1,1,2,2,2
"4b6c858c5cd64c2fb587ff8fd39b792c",1,"3",4,1,1,2,2,1,2,2,2,1,2,2,2,2
"4b768c5d5c20471abb7dda957b1fa202",3,"5",3,4,2,1,2,2,2,2,2,2,2,2,2,2
"4bbe3717081940c08f1bd6b5197a898a",3,"1",1,4,1,2,2,2,2,2,2,2,1,2,2,2
"4be8baf668ed4356bd768021e74a90b6",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"4c1c1d6d95a4499d8286fe7809bb58d5",4,"1",1,1,1,2,2,2,2,1,2,2,1,2,2,2
"4c20662c4f794587a3174dae44d6f9e6",1,"2",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"4c7406b949ec470caa6013420fe234e4",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"4c96190563cd4b59b16f51d95a6450cd",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"4cb73bf76bd644aba3f63de07c13a811",2,"4",4,1,1,2,2,2,2,2,1,2,1,2,2,2
"4cb7665bda534e53ab0e6874854016af",7,"3",2,1,1,1,2,2,2,2,2,1,2,2,2,2
"4cc2184696104ac6853ae16983215509",5,"2",3,1,1,1,2,2,2,2,2,1,2,2,2,2
"4cd25d1d49044d23a4cc4abc16574a7a",4,"1",2,1,2,1,2,2,2,2,2,2,2,2,2,2
"4cfc17444f5347f2b63940f96adcfdff",1,"1",4,1,1,2,2,2,2,2,1,2,2,2,2,2
"4cfe8de2e5b446c19e97e2d45d452f1a",4,"2",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"4d0cc584b9b945f8bc1674879d356ed0",1,"1",4,1,1,2,2,2,2,1,2,2,1,2,2,2
"4d28dc5239ff4271ba29f047ba35bb93",7,"6",3,4,2,2,2,2,2,2,2,2,2,2,2,2
"4d5a9462583944a89ea26912a46705e1",1,"5",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"4d6a12f04b2a47e7b4a1d854a779755a",1,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"4d96f2a1b70d449997350585b8a1bda4",2,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"4d97ad6fd2a24b30b9d084a5e753beef",3,"2",3,4,1,2,2,2,2,2,2,2,2,2,2,2
"4da7779feee14aa1bfde570a9fbcfe11",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"4dade31873bb4bd792d064cfb6ad3d3f",4,"1",3,1,2,1,2,2,1,2,2,2,2,2,2,2
"4db1230ae2a74d1b9fdcc15e87262b26",4,"5",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"4ddf01aa2693481dac6c13d771e5a1b7",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"4df0393b234448c4a01934c4b561190d",3,"2",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"4e0ff2fb7fb74bd3a7d95c0a4f152141",4,"1",1,1,1,2,2,2,2,2,2,1,2,2,2,2
"4e2424dc07714ba89d16e85c276e5ff3",4,"1",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"4e5f64a99c6547cf94b40d8e18f8c889",3,"1",3,4,1,1,2,2,2,2,2,1,2,1,2,2
"4e78d6ff1df745efac7e6c34dcdc4994",1,"2",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"4e79b8455c794fe28a3ee745cd1fa4c5",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"4e7d4359e4514f5abdc22cfd16d32505",3,"1",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"4e92c85436e142b1ac676c1258833800",3,"1",3,1,2,2,2,2,2,2,2,1,2,2,2,2
"4eb0432f6866446386b93a29fe01819b",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"4eb8fe775c964ecaa2173d058d32d891",1,"1",4,3,1,2,2,2,2,2,2,1,2,2,2,2
"4ebb39e6c6d0454bbff9b3db98c8ef56",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"4ec51b3518254077bef2fe1cce8ea6af",4,"2",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"4edcad8b3a6748df9de10555a6d895a6",5,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"4f150ebd6b314aa4aa85672ecaa9cb78",4,"1",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"4f2bc043bd734eed81c32d5384e376c7",6,"1",6,3,2,2,2,2,2,1,2,2,2,2,2,2
"4f2dcc04814146faabcbbfe91f264293",4,"2",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"4f38a22ae3f949d18b63a284cec6b940",1,"2",4,2,1,2,2,2,2,1,2,2,1,2,2,2
"4f4294cb30ab4b30bf4121edd3b12731",1,"2",4,4,2,2,2,2,2,1,2,1,2,2,2,2
"4f59b39581dd42899a91ac5a1d920704",7,"2",3,1,,,,,,,,,,,,1
"4f64ecf236d84a5fb017bcfaa41c523b",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"4f76ba5e16a9441aabf37393c59f70ad",7,"1",6,2,1,2,2,2,2,2,2,2,2,2,2,2
"4f909836c5564fc3937ff199f8c6b31c",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"4fb03625fa6241a8895622252c8bd2fd",3,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"4fb4b429b9f04e85ad04394b0ca5012e",3,"1",3,1,2,1,2,2,2,2,2,1,2,2,2,2
"4fe323b06d52415ca709b9bfe2ccd6e4",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"4fefdeb781e14c41b4f9591ce9945099",1,"2",4,1,1,2,2,2,2,1,2,1,2,2,2,2
"4ff612c9625443219234c610bf840f3c",3,"2",2,4,1,2,2,2,2,2,2,2,2,2,2,2
"4ffcc839141344d2874e764968ce4a38",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"501b616921e04c0eba533adee7de7f01",4,"2",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"5027e7a611eb4efe8a48e8bfce3ffa55",1,"2",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"502b017b69b44342b471dc57841a4f81",3,"3",2,4,1,2,2,2,2,2,2,2,2,2,2,2
"509eb755c5a54c8fad034999b11dee0b",3,"3",3,4,2,2,2,2,2,2,2,2,2,2,2,1
"50a874a48212479f8c449a6c0e61d25a",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"50cfe160f7114ed0a8aa5caf975ab144",1,"2",4,1,2,2,2,2,2,1,2,2,1,2,2,2
"50d5c47ccfcf4a92aa093bcc17656a44",4,"2",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"50dc5a07aa6542fbab5b268281a51995",7,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"5111e6a8cce74780a6b7be8df320b5de",1,"1",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"51123541c3ee40718066d063b51ec9f6",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"5114b9a6e8ab4f5e84b3ce709c027faf",3,"1",3,1,2,1,2,1,2,2,2,2,2,2,2,2
"5117c5f2b3314943a8d2dab3f3f795d1",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"51424b1008114c4794f485af056a43ec",3,"2",6,1,2,2,2,2,2,1,2,2,2,2,2,2
"5153e73e0c524fb8a9dc253e0fe9fb8d",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"51692e6761e14a3e877e646e70c8e960",4,"1",2,1,2,2,2,2,2,1,2,2,2,2,2,2
"516988a84f7b4cb6ac63bbb50fe643aa",4,"2",1,3,1,2,2,2,2,2,2,2,2,2,2,2
"51875a7c905d4bd586d69cea53eb0a1b",3,"1",3,3,1,1,2,2,2,2,2,2,2,2,2,2
"51b75d7c4ac54a85b5406d69f3c3e020",3,"1",2,1,2,2,2,2,2,2,2,2,2,2,2,1
"51d860bacedc4540bc66a6084a867aef",3,"1",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"51e125d8584c4a1fbf84a34022b36d57",4,"1",6,2,2,2,2,2,2,1,2,2,2,2,2,2
"51e9bf2081084ef6b3450da61347e5c8",5,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"51f8e3e3a3bd4110af3bb137ddc8b25c",7,"2",3,4,2,2,2,2,2,2,2,2,2,2,2,1
"51fba1bfc8404717ab3cf216c70d8d37",4,"1",1,4,1,2,2,2,2,2,2,2,2,2,2,2
"5213ba3ed5f446d08b430c0949c0c60d",4,"3",3,3,1,2,2,2,2,2,2,2,2,2,2,2
"521d82321e1141a9ab92b4e16fd86117",3,"2",4,4,2,1,2,2,2,2,2,2,2,2,2,2
"521e52771add45659e1539322786c4e9",3,"1",3,2,1,2,2,2,2,2,2,1,2,2,2,2
"5231fd12f8fe4028859bd9c1f70f9adb",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"52344a47eca14b5e99ba708abc6d20bf",1,"1",1,4,1,2,2,2,2,2,2,2,2,2,2,2
"5271dffd0ee74ae8a50f7a3b9cf68d57",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"52954922cd9f45d7bab5fbf415bc2c36",1,"1",4,1,1,2,2,2,2,1,1,1,2,1,2,2
"52b0b321182a4de2a62e053475314b38",4,"2",1,1,1,1,,,,,,,,,,
"52bfa8d283f64444b6a276760311d74b",1,"1",4,1,1,2,2,2,2,2,2,2,1,2,2,2
"52dc7930992a4b739539c06b92b182f5",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"531a57d2f18e4fdab6d1ee4386d7afa7",4,"1",1,2,1,2,2,2,2,1,2,1,2,2,2,2
"531f932f7d3744308f1c7f3c847cc75d",4,"4",1,4,2,2,2,1,2,2,2,2,2,2,2,2
"53399ff70da24959b55f07ef32e68cdb",1,"1",6,4,2,2,2,2,2,1,2,2,2,2,2,2
"53462ef57ae143d8b96f067bb59b8a03",4,"3",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"5357b6b25f384400828e806b97e29ccf",1,"2",6,1,2,1,2,2,2,2,2,2,2,2,2,2
"535c7489e9424a8bb2aa8bfb793a72b5",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"536d262c86284908a22e006d57723451",1,"3",6,1,2,2,2,1,2,2,2,2,2,2,2,2
"5373ac6545fb4f6899799c27ff34daa1",4,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"5383f01ac0ae4bad95a8373d96fc1f37",1,"1",4,2,2,2,2,1,2,2,2,2,2,2,2,2
"538b414197fc4ee3af926fadfc752da3",1,"1",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"53b3f8fa3fe5412f900aa5996efc5442",1,"1",4,1,1,2,2,2,2,2,1,2,2,2,2,2
"53bcc83ab7a34dcc947d65a5275cb1ab",1,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"53c3163d9d774ee2b3f98bc9585e7ad1",4,"2",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"53c6211522df4b8bb78cbdf9a34b89fa",3,"1",3,4,2,2,2,2,2,1,2,2,2,2,2,2
"53de0ce177f9462f955e19d0741046c1",4,"2",2,2,1,2,2,2,2,2,2,2,2,2,2,2
"53de71d428b94cc3869a96c4d6904aac",3,"2",1,1,2,2,2,2,2,2,2,2,2,2,2,1
"53e96a911e56424c8a52c53a41f5b45e",1,"2",4,4,2,2,2,1,2,2,1,2,1,2,2,2
"5408af0f56244bdd95758c5f9bb2d50b",1,"1",4,4,2,1,2,2,2,2,1,2,2,2,2,2
"5427a8b8165144cbb6b8091b2f6125ba",4,"2",4,1,2,1,2,2,2,2,2,2,2,2,2,2
"542bc4afbc2440c796d9ca699bb8b103",4,"1",1,4,2,1,2,2,2,1,2,2,2,2,2,2
"543d0c2c83f4458e86db7edebd51635f",7,"1",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"54599a6e202d4e39bf9c647caf59cf2c",4,"3",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"545ed30e6a1744a6ab4a02d7c0585418",2,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"545edc11914246b580410d5426edf258",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"546931451c2d428e859d4ac34fa99380",1,"1",4,1,1,2,2,2,2,2,2,1,2,2,2,2
"5479d4e42e5a45b48b7842109dd988a9",4,"2",2,2,2,2,2,2,2,2,2,2,2,2,2,2
"5492b31122394bc187ed7c5971d1a0fe",4,"2",1,4,1,2,1,2,2,2,2,2,2,2,2,2
"54c682fa243a4044819123d46855aa4e",1,"4",2,1,2,1,2,2,2,1,2,2,1,2,2,2
"54d01494a9d946cb8a27022831e34162",7,"1",2,1,2,1,1,2,2,2,1,1,2,2,2,2
"54de03c67c5b49708c8c9b19aabdb17e",1,"2",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"550728480cdd444ab7789c9a1aef22c3",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"55088cd12c054cdd9ad8f6f1492d73b0",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"5534a75a59474d3294d918b5fa7f5286",4,"4",3,4,2,1,2,2,2,2,1,2,2,2,2,2
"55360d9011004e5b826d4113a194ffbc",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"55521433df7f4318bc37e63e4651b2ad",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"5567178aba8d4c73a0a3ea3737f0ea56",3,"5",3,1,2,1,2,2,2,2,1,2,2,2,2,2
"558f93246e334db5946da85ae6ffc323",1,"1",5,4,2,2,2,2,2,1,2,2,2,2,2,2
"559ab2786e0f4d109cbbb9c5c1b87f6a",4,"1",1,1,2,1,2,2,2,2,2,2,2,2,2,2
"55dc59396bd940aa8170d949358e366c",4,"1",1,4,2,2,2,2,2,2,2,2,2,2,2,2
"55f1f7c4e0864a2aa6696a274b6d507c",1,"1",4,3,2,2,2,2,2,2,2,2,1,2,2,2
"5607c038dc64441e8c59d1e05d4951da",3,"2",6,2,2,2,2,2,2,2,2,2,2,2,2,1
"5607ce82f30940c7a3c076a7130a9b99",7,"1",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"5608a91104d04fca9b2999cfca73760a",1,"1",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"563c48be0fdd41358c2877837f00db38",3,"1",3,4,2,1,2,1,2,2,2,1,2,2,2,2
"564c8da7f97e4147a118c5a0c35c9231",3,"1",3,2,1,2,2,2,2,2,2,2,2,2,2,2
"564d7f5aa857466095d2191400d63e85",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"56728bec369949a8a4b1b4edf32bc6af",4,"1",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"568375ecda864d8180fe9238a48219dd",1,"2",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"56931164f188434fbfceacf2c4435a96",1,"3",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"56a0fed34740470987aa0b6052b6909a",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"56ab3a7b94d5404ea4e8644962793957",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"56acae87b0cc4162bfb9657e54ddd477",1,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"56aed66c56394ddbbf2e62a36669288f",1,"1",4,1,2,2,2,1,2,2,2,2,2,2,2,2
"56be6111a78c408884ea61a486fa2ddd",3,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"56e3e1c314164a0fa1a2774e2b0b5d67",4,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"56f49c328bd343bea38fe38788c0cf75",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"5707908afe89497389391064d30414f4",4,"2",2,1,2,2,2,1,2,2,2,2,2,2,2,2
"572b0a7cc7da4e91ba93ae3315842b54",4,"1",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"5734a2246f634bcfb29c51559f4836fb",7,"2",2,2,1,2,2,2,2,1,2,2,1,2,2,2
"573c6349c76242f5b6e860ce81436a70",4,"2",2,4,2,2,2,2,2,2,2,2,2,2,2,1
"577b169fc8c24395bba1ca7433ac5dd5",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"57818230d8004746ae282ae1581f68f0",1,"2",4,1,2,2,2,2,2,1,2,2,2,2,2,2
"57a5c7dab7b64663b3be291b1ad6b790",2,"2",3,1,2,2,1,2,2,2,2,2,2,2,2,2
"57a5f0babb5d4d88b81212386803abb7",5,"1",3,1,2,2,2,2,2,2,2,2,2,2,2,1
"57ae070c1d7b4e8e944702dfb0583a05",4,"5",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"57bbdd9ff60448b2b467829bc8440414",1,"2",4,4,2,2,2,2,2,2,1,2,2,2,2,2
"57ccf37c106343ef8d0b5290a8f43341",4,"1",2,1,1,2,2,2,2,2,2,1,2,2,2,2
"57cd47f350184759914c44d7045f55f5",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"57da26b97b97492ebe603668a5cc9bdb",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,1
"57e32c02860643b6a6dfded348d9c057",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"58082b68a19d4c94bc68b782dc32c08c",3,"2",1,4,2,2,2,2,2,2,2,1,2,2,2,2
"581130cd10c04094bc7696a3a0d968a3",4,"3",1,3,1,2,2,2,2,2,1,2,2,2,2,2
"58119e24be074c9686598be02dec1b2b",1,"1",4,3,2,2,2,2,2,2,2,2,2,2,2,1
"5815477562ab46a09266b5ad53c2c214",3,"2",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"58474e1b1ce94664be2810d340184cc9",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"5859b42a60394289800816f7a2efb0f5",3,"1",3,3,2,1,2,2,2,1,2,2,2,2,2,2
"587e1941dd6c4b6b846e21efc8727fc2",1,"1",4,1,1,2,2,2,2,1,2,2,1,2,2,2
"58a70201e82842bf8aa7e876027b062d",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"58abc64e52ea4b00bd67d72c77a55bfe",96,"1",1,1,1,1,2,2,2,2,2,2,2,2,2,2
"58cafe41ef884a26843d8327c49ad964",4,"1",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"58cf8ecb501b45ecb5c87fd71558f4b4",1,"1",4,1,2,2,2,2,2,1,2,2,1,2,2,2
"58da1746104a4fedb12ad12aef4bbb7b",1,"1",4,3,1,2,2,2,2,1,2,2,2,2,2,2
"58eceee2ee434848a3089c064bcf7721",7,"1",2,4,2,2,2,2,2,2,2,2,2,2,2,1
"58f6e43bd5ac46a6bd8cd3fcd4ff1b34",5,"3",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"590852baf65a4ef4af288625ea971556",1,"1",4,3,1,2,2,2,2,2,2,1,2,2,2,2
"591581397e574fc59f68cc5e0ae652fc",1,"1",4,2,1,2,2,2,2,2,2,2,1,2,2,2
"5916d9918f1e40c38f123552550aa014",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"59316d9321ae4af993df50884e750a71",3,"1",3,4,2,1,2,2,2,1,2,2,2,2,2,2
"594e3f9e818041ea9503576b21b74977",1,"8",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"59579edc5cd44c86a67a6336f550063e",4,"1",1,1,1,2,2,2,2,1,2,2,2,2,2,2
"59677586640d45cba4c12a75193b7891",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"598eac4b8a7c4a238eed7db182187ee2",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,1,2
"59950365ce924fbeade7ffc07ed6005b",1,"2",6,1,2,2,2,2,2,2,2,2,2,2,2,1
"5998bd8f833a41a381de9f7227f0e406",1,"1",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"599fa408edf945fe84b6b610f7afce88",3,"2",3,1,1,1,2,2,2,2,2,2,2,2,2,2
"59a75b63f8b2478daa8f2afe067eb61d",1,"1",4,3,1,2,2,2,2,1,2,2,2,2,2,2
"59af43dd132840e7a3d907037ed3e8e2",1,"2",6,4,2,2,2,2,2,2,2,2,1,2,2,2
"59e9cfa7d69d431385ca9aa6c9d789b9",4,"1",6,2,1,2,2,2,2,2,2,2,2,2,2,2
"59f88ad21fc7425d8ed8b0f2e4d26f6e",1,"2",4,4,1,1,2,2,2,1,2,2,2,2,2,2
"5a04e5a7165449b88acfb42bd8efd243",4,"1",2,3,1,2,2,2,2,2,2,2,2,2,2,2
"5a1d71ae6ba84a02a26ec11d2b5ed9a3",3,"1",3,1,2,1,2,2,2,2,,2,2,2,2,2
"5a4cafd1a6114325a790f9ff6a5c2d7b",3,"3",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"5a5764a883b741edb61f3cf0647aab27",1,"1",4,2,1,2,2,2,2,1,2,2,2,2,2,2
"5a5af9e0c5ea4a94a8071e56c277b3ae",3,"2",1,1,1,2,2,2,2,2,2,1,2,1,2,2
"5a5d131ca2f04438874f1078498881ec",4,"6",2,3,2,1,2,2,2,1,2,1,2,2,2,2
"5a67d206764f452bac3503e9e3326573",4,"1",2,2,2,2,2,2,2,1,2,2,2,2,2,2
"5a734b3c6539499291255d809f3220be",1,"2",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"5a8cc7602c324f3893cedb9d219f05f9",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"5aa74ca9930c416bb69c9e2f27e439a6",4,"1",1,2,1,2,2,2,2,2,2,2,2,2,2,2
"5abb4c8b03414d8d87da4b062242ddb9",4,"6",1,2,2,2,2,2,2,1,2,2,2,2,2,2
"5abb7f44f2cc4a67bafa08cdabb8bbd1",3,"2",3,1,2,1,1,1,2,2,2,1,2,1,2,2
"5ac46de58fdd4a6287280f189952a28f",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"5adcbc4d7e1e4559beda0d0827c35b83",3,"1",3,4,2,2,2,2,2,2,2,2,2,2,2,1
"5b1d361bc09a4285b0cabf119afc7904",4,"2",1,1,2,2,2,2,2,2,2,2,2,1,2,2
"5b1fe04a4f46463ca627e2ec81aeea2d",4,"1",1,2,2,2,2,2,2,1,2,2,2,2,2,2
"5b3f449e0899444ea283af63d8bb63f7",7,"1",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"5b40bcbd3b7e4c51aca08b7c7e27922d",3,"1",3,3,2,2,2,2,2,1,2,2,2,2,2,2
"5b4873825f5943019a35e7f77e655f9b",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,2
"5b55ae8c2e124c06b88d9683995ac28c",1,"1",4,4,1,2,2,2,2,2,2,2,2,2,2,2
"5b5a707469dc44058cae29996ae337df",4,"2",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"5b65d59ec2be44a99aea697a8b29e93b",3,"2",6,3,2,2,2,2,2,2,2,2,2,2,2,1
"5b6caf67fa4844a3afc132358c488d18",1,"1",4,1,1,2,2,2,2,1,2,2,2,2,2,2
"5b77e97b5ff9465097c03b7b2c483bb6",1,"1",4,4,2,2,2,2,2,2,2,2,2,2,2,2
"5b89a0d3dc124f2d9278eaaebc1253b9",4,"1",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"5b9a8107f7854b3b97e9d2b5c6287ad7",1,"1",4,2,1,2,2,2,2,2,2,2,2,2,2,2
"5ba24740654f468994dec57f3196f105",1,"1",4,4,2,2,2,1,2,1,2,2,2,1,2,2
"5bedc944beb348dd9e665ff64e4b3cfb",1,"2",4,2,1,2,2,2,2,2,2,2,2,2,1,2
"5c051e9b28d1486882c5f3bc0ad9b284",7,"1",1,2,1,2,2,2,2,2,2,2,2,2,2,2
"5c22a0cac6f04ae2b1cb59b2bffc234e",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"5c482291f5644f51ac5a26e41fb423cf",3,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"5c60c2af92fc4cc1bb3ed7226330679b",4,"2",1,1,2,1,2,2,2,2,2,1,2,2,2,2
"5c6acd6b070e4c61b62469e0956dc3b4",7,"2",6,1,1,2,2,2,2,2,2,2,2,2,2,2
"5c776e6c88ca41419d9093cdcf0017dd",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"5c837f7649a04b1da579a61fbc05f673",3,"1",3,1,2,2,2,2,1,2,2,2,2,2,2,2
"5c9e36ac584945878990e72179fa4766",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"5ca1c7853cb8405da3bad7f88c61e6ae",7,"2",3,1,2,2,2,2,2,1,2,2,2,2,2,2
"5cbe7e16e56e4c2cb7135dea298a0513",1,"1",4,3,2,2,2,2,2,1,2,2,2,2,2,2
"5cc21d790c8d43e19134c3d06b510440",3,"6",3,2,2,2,2,2,2,1,2,2,2,2,2,2
"5cdb157bc6a9409ab591aac03b93de41",3,"1",2,1,2,2,2,1,2,2,2,2,2,2,2,2
"5cf791f3aaa842ae9607461e3f5105e0",1,"1",4,1,2,2,2,2,2,2,2,2,2,2,2,1
"5d00f9e5b3004fbab2b062d87bc75ca9",1,"1",4,2,2,2,2,2,2,1,2,2,2,2,2,2
"5d08e1cff4d44812ab1a9d109df3030b",4,"2",1,4,1,2,2,1,2,2,2,2,2,2,2,2
"5d114e93f4864c71ab4a6cea448b86ef",1,"2",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"5d2dc4e2880c4334b16b2a1746a34330",1,"1",4,1,2,2,2,2,2,2,1,2,2,2,2,2
"5d4e1d31e9844da1badd1c8c9ebb7a92",1,"1",4,3,1,2,2,2,2,2,2,2,2,2,2,2
"5d600e6d4cc8413b8e25be770e1690dd",1,"1",6,4,2,2,2,2,2,2,2,2,2,2,2,1
"5d9e89e7fa574156a0d8083eaae19c97",3,"2",3,1,2,1,2,2,2,2,2,2,2,2,2,2
"5d9fb664e5794b9999d4b391ff0f910f",4,"1",2,1,1,2,2,2,2,2,2,2,2,2,2,2
"5da3f07cfbfb4a47afbad1f2ef88708b",3,"1",1,1,2,2,2,2,2,1,2,2,2,2,2,2
"5dad6f82a0ce46ff850ee81e017ccf55",1,"2",4,4,2,2,2,2,2,1,2,2,2,2,2,2
"5daffb57e96b4b71824e9edf2a78efaf",4,"1",1,1,1,2,2,2,2,2,2,2,2,2,2,2
"5db557cd28d843eb8afbd97ed4f9921c",3,"1",3,4,2,1,2,2,2,2,2,1,2,2,2,
"5dbf0d9e368d4a4d98668160c2f2245d",4,"3",1,1,1,2,2,1,2,2,2,2,2,2,2,2
"5dc7dd81d1334c3fa6d23a1ebff23c21",1,"1",4,2,2,2,2,2,2,2,2,2,2,2,2,1
"5dd4f9c988324a1f8945593342d1b8bc",1,"1",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"5df2ff18b1ed4736b8584fd4498c1ee0",1,"2",4,1,1,2,2,2,2,2,2,2,2,2,2,2
"5dfb8bbddf1e4f4a8d451cae0f9f3b1e",7,"1",6,3,2,2,2,2,2,2,2,2,2,2,2,1
