"hhid","h10_respondent","s10q01","s10q02","s10q03","s10q04","s10q05a","s10q05b","s10q05c","s10q06","s10q07a","s10q07b","s10q08a","s10q08b","s10q08c","s10q08d","s10q08e","s10q08f","s10q08g","s10q08h","s10q08x","s10q08z","s10q09","s10q10","s10q11","s10q12"
"0ef4563b33504453b6221a3e597f4ac1","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"0f4fac38703b4b049484b45fcbe5629f","1",1,24,5,,20000,30,,2,,,,,,,,1,,,,,6,2,8,1
"0f3a4301801440ada74bb46498bddedb","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,1
"0f6771f84c3a4bbb850133c3e9b7e498","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"0f667b218c504918a233aac6e8ee5bda","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"0f6b3b6cb8bb4020a328c9ca1434b2d4","1",2,,,,,,2,2,,,,,,,,,,,,,,,,
"0f89c593c872418cbe8ce314e2d06348","1",1,21,5,,20000,30,,2,,,,,,,,1,,,,,6,2,4,2
"0f9890d1fd734a5cace8f29bedc49979","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"0fc2473477df48789bebde3b8239f2c4","2",1,20,1,,20000,30,,2,,,,,,,,,,1,,,8,2,5,1
"108160782ccd45a9b7a3b97da91f5483","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"10651f09e6a44d788c5947935927ecd0","7",2,,,,,,2,2,,,,,1,,,,,1,,,8,2,6,3
"104c763be4a348c7858dd66cc2fbc597","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"10c74627258044b8a3441bd75e51c277","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"108ebe553d994ae8bee890ebd2447fbf","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"11677af1b0144119a6f225a20b75675a","1",1,24,1,,5000,30,,2,,,,,,,,,,,,1,,,,
"117be70b702543a2a9b2c6ed42bde0d8","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"112126f886be4437a68c163a94797d71","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"110f81c0d9254505838dcaf2497d130a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"11c06407f2894aa696b02bd42e1ad325","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,10,3
"118e5671a1e0437baebdd563bf3e43df","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"11cce051e10f463e9d807eac544f8298","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,6,1
"119f2e2e03f143fc879b9f0ed133f62e","6",2,,,,,,1,2,,,,,1,,,,,1,,,8,2,4,1
"11edb121886741718afc9f6ee454ed07","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"12326283f3b543f7a0204eeb08c3a7cd","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,3,2
"11fa0219f3c04dc69816ce8f2784a912","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"11fe2002e4b64d6a9f6f9dc246c6b5cb","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,5,1
"1254e7d5420845449d4b2d63d8f8b555","1",2,,,,,,2,2,,,,,,,1,,,,,,5,2,6,3
"12766e74ad9f4d61aa6b76046aac52fb","1",2,,,,,,96,2,,,,,1,,,,,,,,3,2,1,2
"1281f3064b5548e58be32cadc2a9904e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"12e688f31e39475e9ae5aa19685c7e37","2",1,24,1,,25000,30,,2,,,,,,,,1,,,,,6,2,4,3
"12a4d25d94ea436285c294aef2a8dba5","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"12ea98f53d374c2ab9476c087af2913e","1",2,,,,,,1,2,,,,,,,,1,,1,,,6,2,6,1
"12f05714af1d40f3967c2f10c55f21e4","3",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,5,1
"132b1d61a34e4480a249784896828820","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"131fdb31a30649e792542baee928cee3","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"137fab734a03455f98d0124f4847fc13","2",1,24,4,,10000,30,,2,,,,,,,,,,1,,,8,1,3,1
"13f725a28a91400690aa319519c0dbf6","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,2
"13d977f195b645efb9ca44fc286a7787","1",1,8,5,,20000,30,,2,,,,1,,,,1,,,,,6,2,8,3
"13e1b70c74264df2b3ce9571a64d04b7","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"141911dad9474c8d879f53c8bfd6edee","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"1390e21908ee4f50811be182bc761552","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,1
"1444adc6326d439eaeaba1546d02d59d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"142452c4f1204a22b394324cb0f4bab9","2",1,24,1,,25000,30,,2,,,,,,,,1,,,,,6,2,5,3
"147c52ca54784111b65348d2fc3eed37","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"14284880612f4308abfe7ad7f51cdcf8","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"14bfad8162b7405dbeb905bf436d082c","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"148096d4034442419b34538a7bc0dcf6","4",1,24,5,,20000,30,,2,,,,,,,,1,,1,,,6,2,4,1
"15112bb7ee2c432d83517c273c01cf0b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1518dce3648d4658ab52d14192ff5d62","1",1,20,5,,160000,30,,2,,,1,1,,,,1,,,,,6,2,6,1
"1553987122bb403eac103947ccf14569","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"15765778f2514e5db3c9fa6bb742cd00","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"156df40d4f9c476c80ebbb625b8d60ec","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"158f0ced0e9a41aa975d268a4c9b98a0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,2
"158fdcb371864b379252dd73d6a526b2","1",1,8,5,,25000,30,,2,,,,,,,,1,,,,,6,1,4,2
"1588fa8bc10343c6a213180e185b4c77","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"15f9cb22388f428f9f3dcf081ccfc10a","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,4,2
"16282cde170b4278acdeccb779ce6b33","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,1
"15fd3aeeaeb34f6ea14d42f6bcdee0d6","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"15d2c6fc84e440a2b5aafd69093157f2","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"1658c6246ed14e8296d29cf476fdeb13","1",2,,,,,,5,2,,,,,,,,,,1,,,8,2,4,3
"1644cc9b10c946bfbfaaf1d972bf7258","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"162c7da3721a4b318a125f5be123aa6e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"164f59280b494e09a7618a255a2334c1","2",2,,,,,,7,2,,,,,,,,,,1,,,8,2,7,1
"16658cfcf7f14257a2be301b98bb0de1","2",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"16b2d34dfa854a44b17e4a2a1fe1dcbb","1",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,5,1
"16887c92f1b147cba6be26cdd50b01f3","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,3
"168c7ae537cc4394827298958c374b1d","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"16686bb795b54d2191e8f9df39d31e71","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"16bbbd98ba5e4f94a981844b8183ee50","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,1
"16c86a16fed44b30a54b6076f4f4f6c9","1",2,,,,,,2,2,,,,,,,,,,,,1,,,,
"16c6f42d01644fea9c34fa54421a4480","3",1,24,4,,10000,30,,2,,,,,,,,1,,1,,,8,2,3,3
"16c0790e52ec43c58fcd99e7d75e10d3","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,1,6,1
"16d236cfaa29413abb6fca138f544ec4","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"16db46d7f22e41f9a04f1fbe342a0392","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"170275f8246f4dbebe53a915373b5984","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"17708911b0a04503bd763dbaae648c71","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"17751f7703ab476bba3ef1ec613b0bec","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"178cc701f007453aa380b10c4fa065a5","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,3
"178ff51df3c54803bb149cb31659e262","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1776b63bada845109ea54547ac3216d1","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"17c0ba5e98b34da09ee4e62480fbf4d2","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"17e4e8ad886f40a2ac66453002b2d901","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"17befd96efff47ca9c60b12d3dd1071c","2",2,,,,,,3,2,,,,,,,,,,1,,,8,1,2,1
"17c17bf8cc054454a67df0e8837d3cdc","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,3
"17ee2908902f4b3884ff9ec69c10ba5a","1",1,24,5,,10000,30,,2,,,,,,,,,,1,,,8,2,3,1
"17e791ea78294f2ea71a7cfd0eaf25e1","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1822e5b54b08413d8730290994784e8b","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"18024d9ef636472298f3cf2ef37a7f74","2",2,,,,,,4,2,,,,,,,,,,1,,,8,2,8,1
"1870fa2f0f224496a94898fe205ab40d","3",1,24,5,,10000,30,,2,,,,,,,,1,,,,,6,2,6,2
"186268990d514a30b6998f49782e6344","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,2,1
"18419b46a04f4771a998a61279eb3ae1","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"187d1528fc524811bc61dd37d5dc083f","4",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"1881785b37cc4b85bc7022584c80427d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,3
"1882689344ef46b39e66d162a2a98a99","2",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,2
"18ea57abd7794ada8cdb3ab63b317587","1",2,,,,,,7,2,,,,,,,,,,1,,,8,2,2,3
"18b9c926f94c4c8282495f4324e4cb68","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"18ce6918b33347719d97ec41a14e3df6","7",1,12,5,,20000,30,,2,,,,,,,,,,1,,,8,2,6,1
"192773eb6e2f480d8283caef17b07c92","1",1,24,1,,0,30,,2,,,,,,,,1,,,,,6,2,3,3
"18f5bd33a6c246459366da21c90338a0","8",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"194a945af9444a8bb7ce17dd53a03244","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"196ac6fad9e746d6ab549d5e72e070ed","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"19541d5092684cc0a707da4aff5895d0","1",1,12,5,,4000,30,,2,,,,,,,,,,1,,,8,1,3,1
"195edf76aa334d659715445d11dbf790","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"194c70f94cca497aac045956fa1b6124","2",2,,,,,,1,2,,,,,,1,,,,,,,4,2,5,1
"19aebc5aa6da40c3a890064d3eaa92b1","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,1,5,1
"19ba694fada44ad7909f285e4535b890","2",2,,,,,,3,2,,,,,,,,,,1,,,8,2,3,3
"19c4fc257abc424384647435dadb3700","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"19cb4feac4dd4b60b8c0dc56633c3607","6",1,22,5,,50000,30,,2,,,,,,,,1,,,,,6,2,6,1
"1a01bd1460524c62ab3b8f37161a1e86","2",2,,,,,,1,2,,,,,,,1,1,,,,,5,2,2,3
"1a202f1842434ed6a844137614d526b3","1",1,24,1,,44000,30,,2,,,,1,,,,1,,1,,,6,1,5,1
"1a23e276ec3548579b682aa6ac9a03f7","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1a3d672c757c44b2aa7ed0fa190395fc","1",1,24,4,,10000,31,,2,,,,,,,,1,,,,,6,2,5,3
"1a37d2e805614d7d9a3373852ab74ea4","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1a4e07a2e001491990c1a79b3c0b06cc","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1a8e64e3f4c64a6c8b1d1c7962251e85","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"1ac5be311466436b889555bae1886fd6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1af73001aa914b64b6d10f3f6157e081","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,2,1
"1b156d2340994558adcd6fbdb2b3a299","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"1b058a022f4e4c15afd9e585e2a3d8e1","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1afc0338bf3b4f9ba59f4529c7e8b830","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1b1ff5ccd14147ea971879bf82e54780","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"1b2a1dd8c61d47d99f229fec9267bd22","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1b6c16815b70461dbde0af4dbea1bc68","1",1,24,1,,15000,30,,2,,,,,,,,1,,,,,6,2,2,1
"1bfa24d291f74f478080a5e0b0c2316d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"1ba46e5f44f84f31936a8e9e2d8f7e49","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1b8f63cdd081456c8598deeab3c32140","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"1c64eb05ca32403da6621f5e94d55910","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"1c510d719fcc4e01ba4f19ddc878f6f2","11",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"1cc06e01f2d8499baf1341711b0a8716","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"1d5566b18e9d4d44a0aa67e3b1d07051","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,1,3
"1d3e82924a9d449ab1ff8838a10ed95b","1",1,18,1,,20000,30,,2,,,,,,,,1,,1,,,6,2,8,1
"1d7dd463d9cc43f587aee7e7e1995a35","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1d5db1452c134d13a766ce2d80347a47","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1d938aa42c73429e9889c7a86cedaa2f","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"1d98098213a349f1852ee5bd9db570cf","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,8,2
"1d8871f1764249158f6fd0c5bf6e97b7","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"1da6a4c9a49946e897870386d4be2c8b","2",1,20,5,,20000,30,,2,,,1,,1,,,1,,,,,3,2,2,3
"1dcf29bde5ad4b38bfaca4a5f224acdc","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1ddfeff49903462293869d882e446f43","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1dd61fdf96334543aebada64e960f897","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1df0145a0ab24b12a2d71a32368f7c20","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,3,3
"1de958bacd3d4eeb82a70d6620757f8f","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1de6522cd7b14e11841c8c5d4f25e211","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"1de029ce91744778826d44fd2ccc246e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1e54026f09fa40988087510deea90f46","1",1,20,5,,15000,30,,2,,,,,,,,,,,,1,,,,
"1e26128cba484124b97bec4bf39e776b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1e603a50fb0842b7b442cb034660f8ff","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"1e56d33526fb49769284e77f0e5dad9a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"1eb28777f39148c7a2a3a36617f9a251","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"1e67060d19bd4d0fa4d5116580862414","1",2,,,,,,6,2,,,,,,,,,,1,,,8,2,5,3
"1e6d3e4b71e8433ebec03f89d6b099b9","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"1e77f798054d471ab8bd2f11036942ad","8",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"1ed5c910418a4333a97bc91869250c15","1",2,,,,,,1,2,,,,,,,,,,1,,,,,5,3
"1ee1ef1774294ebe8767b0cf2f71cb8a","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1ec5f5dabb5c49679ddd4a558120328d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"1ee466cb73bb431abc6c0704ce7a012d","2",1,2,8,,,,,2,,,,,,,,,,1,,,8,2,2,2
"1f19f2165bba4e73aac18269975c88ea","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"1f0b5aa37fca42318a4ffedde0f6fed5","4",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"1ef4272d96c04493bc66559cc7f9cd98","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"1f4d227ab74a442786bdcafb290b6a12","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"1f5ce03f97d9472a9103a6dc7a53b304","6",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"1fad9c71612d44ec8214de7094eecb27","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"1fa199cd9d254cd08573b777195caae0","2",1,24,5,,20000,30,,2,,,,,,,,,,1,1,,8,2,6,1
"1fc2bc11ac134c4d8d44c899ae31c47d","2",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,2
"1ffede5b0b0b47e7ad8c4596a2ddb87e","2",1,24,5,,30000,30,,2,,,,,,,,1,,,,,6,2,5,2
"1fd70b9e35aa4cd6b25cbf59492adbd6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"2054b9a40e36438d9a3e7b9c3d796249","3",1,24,1,,19000,30,,2,,,,,1,,,1,,,,,6,2,3,1
"209b4a20b2974b4cb856b78659b82112","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,2
"20184a85eee84d088e2c6d4e22b6e8b2","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"208d9ccc80f049a29320cb05f3bb6ea2","11",1,23,5,,15000,30,,2,,,,,,,,,,1,,,8,1,6,1
"20eff2f68f514a169a4d565c7e03c714","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"21228dd963014e41a1abc66bc2e70d39","5",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"21356128700341afab4bae888ad2f981","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"218810d762ab4dc6923183e4455c9cb4","1",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,3,1
"218ef963d2584ed5809a0223c8f07994","1",2,,,,,,2,2,,,,,,,,,,,,1,,,,
"213e685c665441c1a77464e5790d4d39","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"21a4261044b5494baad7011317d67ad8","1",1,6,5,,5000,2,,2,,,,,1,,,1,,,,,6,2,4,3
"21b39e42a3fe417d8faac9e6f130d7fe","1",1,24,8,,,,,2,,,,,,,,1,,,,,6,2,5,3
"21af07d78ce04063a86281f45e4277be","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"21b849069dbf4fd496fd37c1660cda62","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,4,1
"220e6e6cd04e48fda927b0736a33769f","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,1
"21edfe97cd3b4d8b95d3bf4876da3784","2",2,,,,,,4,2,,,,,,,,,,1,,,8,2,4,1
"225eff3a30f74df8bb7cdcb2e8b53e7c","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"22332408a42c448fa7ac8f958aea186f","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"22750893266c4435af80e032a5e7b47e","2",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,5,1
"2279a0d187384ac491f8c51a8fab14a0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"2280f98ac1154da5a0ef0da8b4a4f4bb","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"22844fe158ea44cfae5adc224aa11ad0","2",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,6,1
"22a58a22dae74065b1677bf5ab72c137","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,4,2
"2333ca9510e4498f8d54172fa9728246","1",2,,,,,,6,2,,,,,,,1,,,1,,,5,2,5,2
"22d8f0b251ec485696b45326748c7d05","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"2353319aa97d462c9e3c06c17aeb4da9","2",2,,,,,,3,2,,,,,,,,,,1,,,8,2,2,1
"23565eb411ee4d4fa2184a26d4c6fa91","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"23db11534e2c4249b81c216e8b966629","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"23f174f359df441baa0a8f74e693287b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"23b418ce7f8f4276aa4df9c04473aded","9",1,18,3,,,,,2,,,,,,,,1,,1,,,8,2,4,1
"23aacb17c7d14b7587e396301439e9b1","1",2,,,,,,2,2,,,,,,,,1,,1,,,8,2,5,1
"242bbe13d9f14404a1910a49c7472422","1",2,,,,,,7,2,,,,,,,,,,,,1,,,,
"23f4edd97e1c4a6490f1029959d2b448","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,7,3
"242f1a71e8a849a19b74d971b9696d78","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"2411b6aa51194cc7bd8042149b27bd50","1",2,,,,,,96,2,,,,,,1,,,,,,,4,2,6,1
"2421880afd1f46b190f4732fc8e5e835","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"2464568170274d39ab9d651278074f19","1",2,,,,,,96,2,,,,,,,,1,,,,,6,2,1,2
"2538dc9a5ee14cf9bd40d77d9dc8fd6f","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,2
"2570caa433474d98928ccd781062d647","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,0,2
"25a7e21d7611402293c81b697f449178","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"25c2024587844800b222361a9ab26749","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"25dc375c204c42e39c18b99f42fc1778","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"26368fde9fa44dd19e101c0b2efaebf0","1",2,,,,,,96,2,,,,,,,,,,1,,,8,2,5,1
"26044ee7130241baba4bdc7a96acea48","1",2,,,,,,7,2,,,,,,,,1,,1,,,8,2,4,1
"263386962d864374a0b0a547ec62a350","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"26200519fc50421e9124dc3852fa642b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"2641680671474fe9bcaa1400527c6fad","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"26632ef456944935a402d8947d1a2c3b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"2647383402b94a0ab2a5c9833b84ab94","1",2,,,,,,1,2,,,,,,,,,,1,,,8,,4,1
"264b7a9fbdbc44c6898a02a98b23f99e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"2670bf53415049f5b5bbb050fcae0c78","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"2679d8e3f29c45da958667e8eb732ac6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"26a5c6486a864323ad6c4c5609dcd6e2","1",2,,,,,,4,2,,,,,,,,,,,,1,,,,
"2685a33ecb68466d999caae3bdbdd921","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"2715f05e4bf74f6ab35ff0768a856cb6","2",1,24,5,,10000,30,,2,,,,,,,,1,,1,,,6,2,4,1
"27097004d4f94669ae340ca26746683a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"275105346d6546298931c7fc48c2180b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"27aef0587e66425bba00b0b95bbae4d2","1",1,12,8,,,,,2,,,,,,,,1,,,,,6,2,3,1
"27601ff81e98425c8616230962088eb4","2",2,,,,,,6,2,,,,,,1,,,,,,,4,2,5,1
"278f265f66af4decb24250d3bf8660af","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,5,1
"279ea3f4cec74bc8b427913dbdf52218","1",2,,,,,,2,2,,,,,,,,,,1,,,8,1,7,1
"27a093bc2d67470cbe5e4924512c041c","2",2,,,,,,1,2,,,,,,,1,,,,,,5,1,4,1
"27b67fdbc2714612b5230aff5b13d30b","1",2,,,,,,2,2,,,,,,,,,,,1,,96,,,
"27ce738560f943668b37d06deeba9ce9","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,1
"27c63ae2e23b464bb4b4761b51f89625","5",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"280407199a6e4a3a98802ff094d8067a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"281c1e9727e24f3ba38cd4bdaec4edf0","2",2,,,,,,7,2,,,,,,,,1,,,,,6,2,5,1
"281285cc889c4acfa7db3eaeb3bc8f8c","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"284b713e357144edb64d95deab3d0d6b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"284476b0690d4911a73aef0c8f2ce96f","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,8,1
"28903024ec5c400c83377c8415c3f5a1","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,3
"2858bff25590478ea65c2b384ddf1351","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"28a4313be38741dcbc036222837ce05d","1",2,,,,,,6,2,,,,,,,,,,1,,,8,2,13,1
"286fb3a948f0476582bda5f78b7d1a5d","1",1,24,1,,10000,30,,2,,,,,,,,1,,1,,,6,2,3,1
"28a5169634564a4eb24773c42a88e997","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"28e84f72b4134aa9828ea477592d1acc","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"291f57c9d36241a0aea055acaa9e20ff","1",1,2,3,,,,,2,,,,1,,,,,,,,,2,,2,1
