"hhid","CEE01","CEE02","CEE03","CEE02_1"
"d547d11a121047ab884c51e0e6c81707","Remittances, gifts, and other transfers",806,100000,1
"d547d11a121047ab884c51e0e6c81707","Funerals and other social functions",807,75000,1
"d5799a6d416a4a04801678198ea6e3cd","Remittances, gifts, and other transfers",806,80000,1
"d5799a6d416a4a04801678198ea6e3cd","Funerals and other social functions",807,5000,1
"d58cc1e2bb514a22ac8cdd57fc654690","Funerals and other social functions",807,150000,1
"d59357dd622e49eb8d3a745c99da9209","Remittances, gifts, and other transfers",806,240000,1
"d59357dd622e49eb8d3a745c99da9209","Funerals and other social functions",807,300000,1
"d5a4c79887284c6db8aefb1efd939a33","Funerals and other social functions",807,15000,1
"d5a4c79887284c6db8aefb1efd939a33","Interest on loans",808,50000,1
"d5aac99ecb6946378523f906b4af90ba","Remittances, gifts, and other transfers",806,20000,1
"d5aac99ecb6946378523f906b4af90ba","Funerals and other social functions",807,40000,1
"d5af825f3ebe4f2698155f9efde8952d","Interest on loans",808,,1
"d5dbe49a1ebd4a518392f66dbf7d0011","Funerals and other social functions",807,150000,1
"d609dc427d2b473b9fbe34a247420844","Others (like subscriptions, interest to consumer debts, etc.)",809,30000,1
"d6122950f0a24e43bbd3a3034bb499ee","Income tax",801,,1
"d6122950f0a24e43bbd3a3034bb499ee","Remittances, gifts, and other transfers",806,20000,1
"d6122950f0a24e43bbd3a3034bb499ee","Funerals and other social functions",807,80000,1
"d6122950f0a24e43bbd3a3034bb499ee","Interest on loans",808,,1
"d62bc80f4c7843c7ad7e2618596775a2","Funerals and other social functions",807,200000,1
"d62bc80f4c7843c7ad7e2618596775a2","Others (like subscriptions, interest to consumer debts, etc.)",809,60000,1
"d649518a840e4bdb9fd169975fddc059","Funerals and other social functions",807,40000,1
"d65e1a210c7943b5900d729101f7a578","Remittances, gifts, and other transfers",806,500000,1
"d6627a2db2f844339b0d83ecb813aead","Funerals and other social functions",807,20000,1
"d6984e3e43284a8e8e44df03b1ab7c22","Remittances, gifts, and other transfers",806,8000,1
"d6984e3e43284a8e8e44df03b1ab7c22","Funerals and other social functions",807,1000,1
"d6bf398731564af1adcb81a594684319","Others (like subscriptions, interest to consumer debts, etc.)",809,144000,1
"d6cb9c9765774050b9a051a03128dbd3","Remittances, gifts, and other transfers",806,100000,1
"d6cb9c9765774050b9a051a03128dbd3","Funerals and other social functions",807,10000,1
"d6cb9c9765774050b9a051a03128dbd3","Others (like subscriptions, interest to consumer debts, etc.)",809,0,1
"d6dde5c854894fe0bb9e364dc83b4d93","Remittances, gifts, and other transfers",806,15000,1
"d709048437cc49c6a580792fc10f9e0d","Funerals and other social functions",807,13000,1
"d73a72ea9b854527821a3c4786b610cb","Funerals and other social functions",807,60000,1
"d7519bc028e44c228535d829fc55f71d","Remittances, gifts, and other transfers",806,50000,1
"d7519bc028e44c228535d829fc55f71d","Funerals and other social functions",807,15000,1
"d757910c0fa54b81b0713ac9ab54d567","Remittances, gifts, and other transfers",806,30000,1
"d76c803a9a6942fc8ae912286fe6b8a9","Funerals and other social functions",807,7000000,1
"d78414650264462d979d86b7e07e489b","Income tax",801,16000,1
"d799963c0fc9420a872070cd6ee2d0d5","Remittances, gifts, and other transfers",806,270000,1
"d799963c0fc9420a872070cd6ee2d0d5","Funerals and other social functions",807,60000,1
"d79bc81cc23143d799e16457d6ab9192","Remittances, gifts, and other transfers",806,50000,1
"d79bc81cc23143d799e16457d6ab9192","Funerals and other social functions",807,30000,1
"d7bae9a8d3bd49229fedf96a64bb5824","Remittances, gifts, and other transfers",806,10000,1
"d7bae9a8d3bd49229fedf96a64bb5824","Funerals and other social functions",807,100000,1
"d7c56ce88368434aab61dd0c309a6581","Remittances, gifts, and other transfers",806,800000,1
"d7c56ce88368434aab61dd0c309a6581","Funerals and other social functions",807,120000,1
"d7c56ce88368434aab61dd0c309a6581","Others (like subscriptions, interest to consumer debts, etc.)",809,38000,1
"d7de4df421ab4f449655cc2ea690bcae","Remittances, gifts, and other transfers",806,27000,1
"d84ec3b306f2463fbd287cdf0ec7ba75","Remittances, gifts, and other transfers",806,50000,1
"d84ec3b306f2463fbd287cdf0ec7ba75","Funerals and other social functions",807,30000,1
"d8ab01fad37f4656940dc81298687f06","Remittances, gifts, and other transfers",806,50000,1
"d8ab01fad37f4656940dc81298687f06","Funerals and other social functions",807,10000,1
"d8ba789a9649493b8fc4f46b4664425d","Funerals and other social functions",807,30000,1
"d8c68b7d2d1b4c2facb6a066c06c8502","Remittances, gifts, and other transfers",806,9000,1
"d8c68b7d2d1b4c2facb6a066c06c8502","Funerals and other social functions",807,12500,1
"d8cd5b6b73d241a9b28bfe6100db347e","Funerals and other social functions",807,15000,1
"d93b7815f5164f34a830cf79c6d46627","Remittances, gifts, and other transfers",806,10000,1
"d97b55accb3e487e84b1581de36f4302","Remittances, gifts, and other transfers",806,50000,1
"d980f593ae8a4f57bb0d7e340d3d9185","Remittances, gifts, and other transfers",806,150000,1
"d9938bc8f0be42599e6f54bef333a2c8","Income tax",801,948000,1
"d9938bc8f0be42599e6f54bef333a2c8","Local Service tax",804,59000,1
"d9938bc8f0be42599e6f54bef333a2c8","Pension and social security payments",805,354000,1
"d9938bc8f0be42599e6f54bef333a2c8","Remittances, gifts, and other transfers",806,500000,1
"d9938bc8f0be42599e6f54bef333a2c8","Funerals and other social functions",807,350000,1
"d9938bc8f0be42599e6f54bef333a2c8","Interest on loans",808,45000,1
"d9938bc8f0be42599e6f54bef333a2c8","Other financial services fees (credit card fees, overdraft charges, bankers cheque charges, deposit/withdrawal charges, cell phone money transfer charges)",8031,42000,1
"d99d8f23a13f4db2a8428f35a0dd3f08","Remittances, gifts, and other transfers",806,20000,1
"d99d8f23a13f4db2a8428f35a0dd3f08","Funerals and other social functions",807,60000,1
"d9cedf03ea96447c929804d1614ba006","Funerals and other social functions",807,80000,1
"d9cedf03ea96447c929804d1614ba006","Interest on loans",808,250000,1
"d9cedf03ea96447c929804d1614ba006","Others (like subscriptions, interest to consumer debts, etc.)",809,20000,1
"d9d8dfef6ad346d0aa354dd92a00b7e4","Funerals and other social functions",807,295000,1
"da33ec50e0324b8a876ef9382b22a86f","Funerals and other social functions",807,36000,1
"da347790a6784255a72cf2500e5357d4","Funerals and other social functions",807,200000,1
"da347790a6784255a72cf2500e5357d4","Interest on loans",808,500000,1
"da50cd5c01e5425db82ca8402e76ccbc","Remittances, gifts, and other transfers",806,160000,1
"da50cd5c01e5425db82ca8402e76ccbc","Funerals and other social functions",807,48000,1
"da59ffaaddb444858a6d65c904c16203","Funerals and other social functions",807,36000,1
"da72392f02db4e17910177903f9a8cd6","Funerals and other social functions",807,60000,1
"da72392f02db4e17910177903f9a8cd6","Interest on loans",808,12000,1
"daa5345f86fa4e7a8f37735ba880fd01","Funerals and other social functions",807,80000,1
"db1aebf959a749d5807563e0f5b4f2e9","Others (like subscriptions, interest to consumer debts, etc.)",809,66000,1
"db5fcf12ba6c407b8649d1d73f70a4e0","Funerals and other social functions",807,12000,1
"db75bdb80a6f496fa1b125836376002c","Funerals and other social functions",807,30000,1
"dba162b5ba0f4188b144056a4e2c5073","Remittances, gifts, and other transfers",806,25000,1
"dba162b5ba0f4188b144056a4e2c5073","Funerals and other social functions",807,16000,1
"dbab13d2c3ea492faf38958c4f25a8cf","Remittances, gifts, and other transfers",806,400000,1
"dbab13d2c3ea492faf38958c4f25a8cf","Funerals and other social functions",807,50000,1
"dbab13d2c3ea492faf38958c4f25a8cf","Interest on loans",808,158000,1
"dbba47943bca429bb3dc3ca8a5e58d05","Remittances, gifts, and other transfers",806,80000,1
"dbba47943bca429bb3dc3ca8a5e58d05","Funerals and other social functions",807,580000,1
"dbdbc8f22d3c49e1bb245734c2d2ea8e","Funerals and other social functions",807,25000,1
"dc2283dedc044929b39fc5d4e569bd41","Remittances, gifts, and other transfers",806,2500000,1
"dc2283dedc044929b39fc5d4e569bd41","Funerals and other social functions",807,100000,1
"dc2283dedc044929b39fc5d4e569bd41","Others (like subscriptions, interest to consumer debts, etc.)",809,120000,1
"dc6af58c34764e76a5bcb901d1f7f7e8","Remittances, gifts, and other transfers",806,30000,1
"dc6af58c34764e76a5bcb901d1f7f7e8","Funerals and other social functions",807,70000,1
"dc7800d0ce5448d1b4ef146d88f7ec3c","Interest on loans",808,70000,1
"dc86adfa782045feb36fc67c6332bbb0","Income tax",801,360000,1
"dc86adfa782045feb36fc67c6332bbb0","Local Service tax",804,40000,1
"dc86adfa782045feb36fc67c6332bbb0","Funerals and other social functions",807,200000,1
"dc86adfa782045feb36fc67c6332bbb0","Interest on loans",808,521860,1
"dc90accc69c04f2a9b84c995a01c1592","Funerals and other social functions",807,30000,1
"dcd4cbd9f49a4162afb04bab49469cf7","Remittances, gifts, and other transfers",806,150000,1
"dcd4cbd9f49a4162afb04bab49469cf7","Funerals and other social functions",807,20000,1
"dcd7b89f1a6340ab83c5308f346022e1","Funerals and other social functions",807,100000,1
"dcf05141ffab4d62a2883810a99266c6","Funerals and other social functions",807,10000,1
"dd133336152d47638bcc70ac9d084f52","Funerals and other social functions",807,12000,1
"dd5cf1499d0646c0a98355a1e150eb05","Remittances, gifts, and other transfers",806,300000,1
"dd5cf1499d0646c0a98355a1e150eb05","Funerals and other social functions",807,20000,1
"dd626a8fbaf54df09a91e17a2cac0ef7","Remittances, gifts, and other transfers",806,240000,1
"dd626a8fbaf54df09a91e17a2cac0ef7","Interest on loans",808,20000,1
"dd65af1287564544b42d67dee7c420d2","Funerals and other social functions",807,140000,1
"dd7c77b9123f4bf7a098874ef538023b","Remittances, gifts, and other transfers",806,50000,1
"dd7c77b9123f4bf7a098874ef538023b","Funerals and other social functions",807,100000,1
"dd7e9c062d9a4778b784ab7d531f1acb","Remittances, gifts, and other transfers",806,680000,1
"de11e4d8925d4fb688498a3c4b87cc2d","Remittances, gifts, and other transfers",806,14000,1
"de11e4d8925d4fb688498a3c4b87cc2d","Funerals and other social functions",807,50000,1
"de16b9665dfd45d5b6680b3bf0bc3920","Funerals and other social functions",807,80000,1
"de9f5b97c79c424f90fda91d19272b6d","Funerals and other social functions",807,50000,1
"dee0f89311e34bd398cdd63ec6a7af25","Funerals and other social functions",807,24000,1
"df1cc459e7e3410ab5f6879b10c78b24","Funerals and other social functions",807,150000,1
"df2252eccbfb4ec4808becfcf966820f","Remittances, gifts, and other transfers",806,35000,1
"df2252eccbfb4ec4808becfcf966820f","Funerals and other social functions",807,25000,1
"df9e286e37fe42e9bee1e63cebcf1cdc","Funerals and other social functions",807,250000,1
"df9e286e37fe42e9bee1e63cebcf1cdc","Interest on loans",808,300000,1
"dfa5849c88624b4b93d75344729fcd60","Remittances, gifts, and other transfers",806,3600000,1
"e007e8a0e65e49ce94ae0c1eabf61008","Interest on loans",808,400000,1
"e0512732c95543e29d14d72a8d5ba7f7","Funerals and other social functions",807,5000,1
"e0567864040f4ef4b16a07373eab1b85","Funerals and other social functions",807,12000,1
"e0ea8986ed524b1a9823cfe0a79ca934","Remittances, gifts, and other transfers",806,700000,1
"e0ea8986ed524b1a9823cfe0a79ca934","Funerals and other social functions",807,50000,1
"e0ea8986ed524b1a9823cfe0a79ca934","Interest on loans",808,250000,1
"e0ea8986ed524b1a9823cfe0a79ca934","Others (like subscriptions, interest to consumer debts, etc.)",809,144000,1
"e1101617dd0c41c1b283f764b070e9ad","Funerals and other social functions",807,30000,1
"e11b57b8ce2a4b87ae920f6df3b40fb3","Funerals and other social functions",807,30000,1
"e131072393dd48058af3c4083d5a0cc3","Remittances, gifts, and other transfers",806,50000,1
"e13b4d9133d2430dbf9e3de390973c38","Remittances, gifts, and other transfers",806,100000,1
"e166c98a16c14f8ea26cbadd8b41e880","Funerals and other social functions",807,150000,1
"e18f6a2cb3a14e879ec384c46e1a4b24","Remittances, gifts, and other transfers",806,2000000,1
"e18f6a2cb3a14e879ec384c46e1a4b24","Funerals and other social functions",807,200000,1
"e1addb022746494a80fee20a38cd2e04","Remittances, gifts, and other transfers",806,300000,1
"e1addb022746494a80fee20a38cd2e04","Interest on loans",808,1570000,1
"e1b837530d26461aad887ee290bd3a41","Remittances, gifts, and other transfers",806,15000,1
"e1c29cfcafa642d9b32b5fdf8b73e52a","Interest on loans",808,16000,1
"e1c560eeec8a44db9bacd54384f303d2","Funerals and other social functions",807,60000,1
"e1c8ac42f5664fc9bf58c4c280d54b03","Remittances, gifts, and other transfers",806,100000,1
"e1c8ac42f5664fc9bf58c4c280d54b03","Funerals and other social functions",807,10000,1
"e213fc6fe4c84b7fb888fd3c4e554cce","Funerals and other social functions",807,5000,1
"e23a93ebb6464f189985afe1689f4c2d","Funerals and other social functions",807,35000,1
"e2566b933e73447baa3dc30ee28ed2bd","Remittances, gifts, and other transfers",806,60000,1
"e2566b933e73447baa3dc30ee28ed2bd","Funerals and other social functions",807,230000,1
"e27e58e97ccb4c6d9fdcc44e9f188179","Funerals and other social functions",807,25000,1
"e29b9474331b4519af19406881a28279","Funerals and other social functions",807,10000,1
"e2e83a80956e4ab1af3fe81a56f8f8a8","Remittances, gifts, and other transfers",806,350000,1
"e2e83a80956e4ab1af3fe81a56f8f8a8","Funerals and other social functions",807,60000,1
"e324531fdb304adda51bf00d933d0fc8","Funerals and other social functions",807,6500,1
"e378fe587e7b4d6c9d64b0a28ea8e930","Funerals and other social functions",807,40000,1
"e3ac4aba59bf4669a6c43e9620ed61a0","Remittances, gifts, and other transfers",806,600000,1
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96","Income tax",801,1800000,1
"e3ad5b8e3b8f43a7a2c27f9ac89c5b96","Local Service tax",804,45000,1
"e3c060204eb444b8beb47f9a8d14f4be","Funerals and other social functions",807,40000,1
"e3c2934f05fe4246ace1a3fcead8e23c","Interest on loans",808,100000,1
"e3cb8e87324b48e7948a4c92de4e6428","Remittances, gifts, and other transfers",806,30000,1
"e3cb8e87324b48e7948a4c92de4e6428","Funerals and other social functions",807,3000,1
"e3f0203d68b64cad97f8f4318b1ba9ce","Funerals and other social functions",807,8000,1
"e3fcb32bee474c48b3e89743f9d5b5da","Remittances, gifts, and other transfers",806,100000,1
"e3fcb32bee474c48b3e89743f9d5b5da","Funerals and other social functions",807,50000,1
"e3fcb32bee474c48b3e89743f9d5b5da","Interest on loans",808,60000,1
"e3ff9af97d8a4e8c9263bf65f4579d3c","Funerals and other social functions",807,20000,1
"e4033d492e3c416588f2beaa9e61dc2b","Funerals and other social functions",807,6000,1
"e44228b11b444500897c4c454abfbc8f","Remittances, gifts, and other transfers",806,180000,1
"e4b2e8a366bc4274b24a803ec1a2439a","Interest on loans",808,30000,1
"e4c95b54cff646b7b5f9f792bd847e6b","Remittances, gifts, and other transfers",806,500000,1
"e4c95b54cff646b7b5f9f792bd847e6b","Funerals and other social functions",807,100000,1
"e4dbb00faed04f81b663c5fa6e6a8a57","Remittances, gifts, and other transfers",806,100000,1
"e4dbb00faed04f81b663c5fa6e6a8a57","Funerals and other social functions",807,185000,1
"e5000612042949518e8637dd060e82d2","Remittances, gifts, and other transfers",806,150000,1
"e5000612042949518e8637dd060e82d2","Funerals and other social functions",807,3500000,1
"e5000612042949518e8637dd060e82d2","Interest on loans",808,300000,1
"e5000612042949518e8637dd060e82d2","Others (like subscriptions, interest to consumer debts, etc.)",809,300000,1
"e57cd2e7df2f4dcebe384715e05a7506","Funerals and other social functions",807,80000,1
"e5a22292244144b29d4c634518b564ab","Funerals and other social functions",807,50000,1
"e5e6e5eb521344b78b3e3955a5ee547e","Funerals and other social functions",807,45000,1
"e5eefbcbd4654f019f8493839c625660","Funerals and other social functions",807,9000,1
"e60cc7765b564f3eb69bb3b4dab86cc1","Funerals and other social functions",807,30000,1
"e618b3ac3a2c401bb7f01da4a8d6ef22","Remittances, gifts, and other transfers",806,1600000,1
"e65c7ac1d4c943a4ab1cba34f5139f52","Funerals and other social functions",807,80000,1
"e682ccb8371d48d99be0722270a4ec9e","Funerals and other social functions",807,3000,1
"e6cf98ffcc684351b80071bd49771123","Funerals and other social functions",807,6000,1
"e72ea78b6fc549c69078ab50b7534dfa","Remittances, gifts, and other transfers",806,600000,1
"e749381b4688442b8722107b3eed2325","Others (like subscriptions, interest to consumer debts, etc.)",809,10000,1
"e75c6ae0c69c482c8d222367f5bd5e58","Remittances, gifts, and other transfers",806,25000,1
"e79aebce67fb496f9c4dff082a58a5c4","Funerals and other social functions",807,20000,1
