"hhid","PID","s2bq1_1","h2bq02","h2bq03","h2bq04","h2qb05A","h2qb05B","h2bq06","h2bq07a","s2bq07b1","s2bq07b2","s2bq07b3a","s2bq07b3b","s2bq07b4a","s2bq07b4b","s2bq07b5","h2bq07b6"
"46c178409da54f979ef66829c18f853a",6,"3",2,,,,,,,,,,,,,,
"46c178409da54f979ef66829c18f853a",7,"3",2,,,,,,,,,,,,,,
"46c178409da54f979ef66829c18f853a",8,"3",2,,,,,,,,,,,,,,
"46c75559ccb44ebf89eedefa432db56f",1,"1",2,,,,,,,,,,,,,,
"46c75559ccb44ebf89eedefa432db56f",2,"1",2,,,,,,,,,,,,,,
"46c75559ccb44ebf89eedefa432db56f",3,"1",2,,,,,,,,,,,,,,
"46c75559ccb44ebf89eedefa432db56f",4,"1",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",1,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",2,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",3,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",4,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",5,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",6,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",7,"2",2,,,,,,,,,,,,,,
"4705b49e9d2943b4a56d90016672e079",8,"2",2,,,,,,,,,,,,,,
"470e17533ccf4f868089ce4a3f8b9524",1,"2",2,,,,,,,,,,,,,,
"470e17533ccf4f868089ce4a3f8b9524",2,"2",2,,,,,,,,,,,,,,
"470e17533ccf4f868089ce4a3f8b9524",3,"2",2,,,,,,,,,,,,,,
"470e17533ccf4f868089ce4a3f8b9524",4,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",2,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",3,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",4,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",5,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",6,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",7,"2",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",8,"8",2,,,,,,,,,,,,,,
"471d44ec2f89422e90c75f16e4bbe19f",9,"9",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",1,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",2,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",3,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",4,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",5,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",6,"6",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",7,"1",2,,,,,,,,,,,,,,
"4744755a091648359b3febff5281d02c",8,"8",2,,,,,,,,,,,,,,
"4767c50c4b1d4fb19200671c732d3336",1,"2",2,,,,,,,,,,,,,,
"4767c50c4b1d4fb19200671c732d3336",2,"2",2,,,,,,,,,,,,,,
"4767c50c4b1d4fb19200671c732d3336",4,"2",2,,,,,,,,,,,,,,
"4767c50c4b1d4fb19200671c732d3336",5,"2",2,,,,,,,,,,,,,,
"476c397ab85342c09f4541d690f4c150",1,"1",2,,,,,,,,,,,,,,
"476c397ab85342c09f4541d690f4c150",2,"1",2,,,,,,,,,,,,,,
"476c397ab85342c09f4541d690f4c150",3,"1",2,,,,,,,,,,,,,,
"476c397ab85342c09f4541d690f4c150",4,"1",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",1,"1",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",2,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",4,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",7,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",8,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",11,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",12,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",13,"2",2,,,,,,,,,,,,,,
"477360319e3b4caaac9c57d73c0a901b",17,"2",2,,,,,,,,,,,,,,
"479c32b9044c44bfb3fbaab3de5b1950",1,"2",2,,,,,,,,,,,,,,
"479c32b9044c44bfb3fbaab3de5b1950",2,"2",2,,,,,,,,,,,,,,
"479c32b9044c44bfb3fbaab3de5b1950",3,"2",2,,,,,,,,,,,,,,
"479c32b9044c44bfb3fbaab3de5b1950",4,"2",2,,,,,,,,,,,,,,
"479c32b9044c44bfb3fbaab3de5b1950",5,"2",2,,,,,,,,,,,,,,
"479f4db7643b44ca9d207aa5990a646a",1,"2",2,,,,,,,,,,,,,,
"479f4db7643b44ca9d207aa5990a646a",2,"2",2,,,,,,,,,,,,,,
"479f4db7643b44ca9d207aa5990a646a",3,"2",2,,,,,,,,,,,,,,
"479f4db7643b44ca9d207aa5990a646a",4,"2",2,,,,,,,,,,,,,,
"479f4db7643b44ca9d207aa5990a646a",5,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",1,"1",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",2,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",5,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",7,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",8,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",9,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",11,"2",2,,,,,,,,,,,,,,
"47b0ebb1f9cd4d988a684982758920f8",14,"2",2,,,,,,,,,,,,,,
"47b61c4c2bd6450badcf443c9cd9dedf",1,"1",2,,,,,,,,,,,,,,
"47b61c4c2bd6450badcf443c9cd9dedf",2,"1",1,3,0,96,,2,180000,0,0,0,180000,0,0,,0
"47b61c4c2bd6450badcf443c9cd9dedf",6,"2",2,,,,,,,,,,,,,,
"47b61c4c2bd6450badcf443c9cd9dedf",7,"2",2,,,,,,,,,,,,,,
"47d69bd96a9d4f9997891303469af8a6",1,"1",1,1,1,6,,1,40000,0,10000,30000,0,0,,,0
"47d69bd96a9d4f9997891303469af8a6",2,"1",2,,,,,,,,,,,,,,
"47d69bd96a9d4f9997891303469af8a6",3,"1",2,,,,,,,,,,,,,,
"47d69bd96a9d4f9997891303469af8a6",4,"1",2,,,,,,,,,,,,,,
"47d69bd96a9d4f9997891303469af8a6",5,"1",2,,,,,,,,,,,,,,
"47d9c355ee5f46e682a7da679dd2fc43",1,"1",2,,,,,,,,,,,,,,
"47d9c355ee5f46e682a7da679dd2fc43",2,"1",2,,,,,,,,,,,,,,
"47d9c355ee5f46e682a7da679dd2fc43",3,"1",2,,,,,,,,,,,,,,
"47d9c355ee5f46e682a7da679dd2fc43",8,"1",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",1,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",2,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",3,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",4,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",5,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",6,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",7,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",8,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",9,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",11,"2",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",12,"12",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",13,"13",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",14,"14",2,,,,,,,,,,,,,,
"4800775f1b474d6f9d520e72aa13835b",15,"14",2,,,,,,,,,,,,,,
"4813d1b6fd624686bea922bb2a7b15c0",2,"3",2,,,,,,,,,,,,,,
"4813d1b6fd624686bea922bb2a7b15c0",3,"3",2,,,,,,,,,,,,,,
"48525ca36bd84cf29457c91fee6290c2",1,"1",2,,,,,,,,,,,,,,
"48525ca36bd84cf29457c91fee6290c2",3,"1",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",2,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",4,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",5,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",6,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",8,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",9,"2",2,,,,,,,,,,,,,,
"486739652807472c83803fc4a0273b73",10,"2",2,,,,,,,,,,,,,,
"48849264132e4546adaf2b058a5a03f1",1,"1",2,,,,,,,,,,,,,,
"48849264132e4546adaf2b058a5a03f1",2,"2",2,,,,,,,,,,,,,,
"48849264132e4546adaf2b058a5a03f1",3,"2",2,,,,,,,,,,,,,,
"48849264132e4546adaf2b058a5a03f1",4,"1",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",1,"1",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",2,"2",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",3,"2",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",4,"2",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",5,"2",2,,,,,,,,,,,,,,
"4887460ccd5247eba70a03cf7e9601d8",6,"2",2,,,,,,,,,,,,,,
"48b8a639028a46f78490c905d591c675",1,"2",2,,,,,,,,,,,,,,
"48b8a639028a46f78490c905d591c675",2,"2",2,,,,,,,,,,,,,,
"48b8a639028a46f78490c905d591c675",3,"2",2,,,,,,,,,,,,,,
"48b8a639028a46f78490c905d591c675",4,"2",2,,,,,,,,,,,,,,
"48dbe140ca1a496d91b933bd803796b4",1,"1",2,,,,,,,,,,,,,,
"48dbe140ca1a496d91b933bd803796b4",2,"1",2,,,,,,,,,,,,,,
"48dbe140ca1a496d91b933bd803796b4",3,"1",1,3,0,4,,2,35000,0,15000,0,10000,10000,0,,0
"48dbe140ca1a496d91b933bd803796b4",4,"1",1,3,0,1,,2,35000,15000,10000,0,5000,5000,0,,0
"48dbe140ca1a496d91b933bd803796b4",5,"1",2,,,,,,,,,,,,,,
"49035e3c71464389b22369ebb2ec7573",1,"6",1,2,14,6,,2,0,0,0,0,0,0,0,,0
"49035e3c71464389b22369ebb2ec7573",2,"6",2,,,,,,,,,,,,,,
"49035e3c71464389b22369ebb2ec7573",4,"4",2,,,,,,,,,,,,,,
"49035e3c71464389b22369ebb2ec7573",5,"6",1,1,1,6,,1,0,0,0,0,0,0,,,0
"49035e3c71464389b22369ebb2ec7573",6,"6",2,,,,,,,,,,,,,,
"49035e3c71464389b22369ebb2ec7573",8,"6",1,2,14,6,,2,0,0,0,0,0,0,0,,0
"4917418dce494d69876e940228352d6a",1,"2",2,,,,,,,,,,,,,,
"4917418dce494d69876e940228352d6a",2,"2",2,,,,,,,,,,,,,,
"4917418dce494d69876e940228352d6a",3,"2",2,,,,,,,,,,,,,,
"4917418dce494d69876e940228352d6a",4,"2",2,,,,,,,,,,,,,,
"4917418dce494d69876e940228352d6a",5,"2",2,,,,,,,,,,,,,,
"4917418dce494d69876e940228352d6a",6,"2",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",1,"1",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",2,"1",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",4,"2",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",5,"2",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",6,"2",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",7,"1",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",8,"2",2,,,,,,,,,,,,,,
"4944e273d5224ecdb7bfabac6441bda8",9,"2",2,,,,,,,,,,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",1,"1",2,,,,,,,,,,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",3,"1",2,,,,,,,,,,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",4,"5",2,,,,,,,,,,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",5,"5",2,,,,,,,,,,,,,,
"494dad59f5164b0f9ac2190f3dc241d8",7,"5",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",1,"2",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",2,"2",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",3,"2",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",5,"2",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",6,"2",2,,,,,,,,,,,,,,
"498d82ebd1c94ba2a264741a4324c6a4",7,"2",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",1,"1",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",2,"2",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",3,"2",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",4,"2",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",5,"2",2,,,,,,,,,,,,,,
"49929536f6b141e0ad8f8a5e673a54e4",7,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",1,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",2,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",4,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",5,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",8,"2",2,,,,,,,,,,,,,,
"49ee2e75ae174b5aa6dc9f5741f5eb7a",9,"2",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",1,"4",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",2,"4",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",3,"4",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",4,"4",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",5,"4",2,,,,,,,,,,,,,,
"49ee9daaeeb64bfe99182bc63a351dfd",6,"4",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",1,"1",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",2,"1",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",4,"4",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",5,"4",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",6,"6",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",7,"7",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",8,"6",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",9,"4",2,,,,,,,,,,,,,,
"49f702073f024c4f862a92d891c23109",10,"4",2,,,,,,,,,,,,,,
"49ffe9db313841a5be70e937c58619b4",2,"2",2,,,,,,,,,,,,,,
"49ffe9db313841a5be70e937c58619b4",3,"2",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",1,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",2,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",4,"4",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",5,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",6,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",7,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",8,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",9,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",10,"4",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",11,"4",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",12,"12",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",13,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",14,"5",2,,,,,,,,,,,,,,
"4a13642fc2fd47cba3c3707c86ccfc73",15,"4",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",1,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",4,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",5,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",6,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",7,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",8,"1",2,,,,,,,,,,,,,,
"4a1f47b4e0444a02b783530ac4fbbd54",9,"1",2,,,,,,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",2,"6",2,,,,,,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",3,"6",2,,,,,,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",4,"6",2,,,,,,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",5,"6",2,,,,,,,,,,,,,,
"4a20f25ef3f6440bbf6cce29af503afe",6,"6",2,,,,,,,,,,,,,,
"4a23d43ed4c340639f2afaeb8f602adc",1,"2",2,,,,,,,,,,,,,,
"4a23d43ed4c340639f2afaeb8f602adc",2,"2",2,,,,,,,,,,,,,,
"4a23d43ed4c340639f2afaeb8f602adc",3,"2",2,,,,,,,,,,,,,,
"4a63af9d010042ddb932706d530f42d7",1,"1",2,,,,,,,,,,,,,,
"4a63af9d010042ddb932706d530f42d7",3,"1",2,,,,,,,,,,,,,,
"4a851bf25798465882cdc9105ec4812d",1,"1",2,,,,,,,,,,,,,,
"4a851bf25798465882cdc9105ec4812d",2,"2",2,,,,,,,,,,,,,,
"4a851bf25798465882cdc9105ec4812d",3,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",1,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",2,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",5,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",6,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",7,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",8,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",10,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",11,"2",2,,,,,,,,,,,,,,
"4a899068f46245da9117762d2ca428fd",12,"2",2,,,,,,,,,,,,,,
"4aa06d915f29416d9557ae8ed0e9360c",1,"1",2,,,,,,,,,,,,,,
"4aa06d915f29416d9557ae8ed0e9360c",2,"1",2,,,,,,,,,,,,,,
"4aa06d915f29416d9557ae8ed0e9360c",3,"1",2,,,,,,,,,,,,,,
"4aa06d915f29416d9557ae8ed0e9360c",4,"1",2,,,,,,,,,,,,,,
"4aa06d915f29416d9557ae8ed0e9360c",5,"1",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",1,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",2,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",6,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",7,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",8,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",10,"8",2,,,,,,,,,,,,,,
"4aab0c498c254688ad6c84da4de8063e",11,"8",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",1,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",2,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",3,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",4,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",5,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",6,"2",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",7,"7",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",8,"8",2,,,,,,,,,,,,,,
"4ab7a90acfb145308436c06ffd29db81",9,"9",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",1,"1",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",2,"2",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",3,"1",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",4,"2",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",5,"2",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",6,"2",2,,,,,,,,,,,,,,
"4ac55f9511c249788e31b82f62b6e15f",7,"2",2,,,,,,,,,,,,,,
"4aefb5316fe7419f9790a44832cf80fd",1,"3",2,,,,,,,,,,,,,,
"4aefb5316fe7419f9790a44832cf80fd",2,"3",2,,,,,,,,,,,,,,
"4aefb5316fe7419f9790a44832cf80fd",3,"3",2,,,,,,,,,,,,,,
"4aefb5316fe7419f9790a44832cf80fd",4,"3",2,,,,,,,,,,,,,,
"4aefb5316fe7419f9790a44832cf80fd",5,"3",2,,,,,,,,,,,,,,
"4b0364703cb2492f8cb2bc0ed7d0c904",1,"2",2,,,,,,,,,,,,,,
"4b0364703cb2492f8cb2bc0ed7d0c904",2,"2",2,,,,,,,,,,,,,,
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",1,"1",2,,,,,,,,,,,,,,
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",3,"1",2,,,,,,,,,,,,,,
"4b3167d435b64ff88f707092c3bf6efd",1,"1",2,,,,,,,,,,,,,,
"4b3167d435b64ff88f707092c3bf6efd",2,"2",2,,,,,,,,,,,,,,
"4b3167d435b64ff88f707092c3bf6efd",3,"2",2,,,,,,,,,,,,,,
"4b3167d435b64ff88f707092c3bf6efd",4,"2",2,,,,,,,,,,,,,,
"4b4029fe24eb48b68268dac97807f243",1,"1",2,,,,,,,,,,,,,,
"4b4e8f3514bb4e5a85b262793b999aef",1,"1",2,,,,,,,,,,,,,,
"4b4e8f3514bb4e5a85b262793b999aef",2,"1",2,,,,,,,,,,,,,,
"4b4e8f3514bb4e5a85b262793b999aef",3,"2",2,,,,,,,,,,,,,,
"4b4e8f3514bb4e5a85b262793b999aef",4,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",1,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",2,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",3,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",4,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",5,"2",2,,,,,,,,,,,,,,
"4b52f35b343b4220846276e621995055",6,"2",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",1,"1",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",2,"1",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",3,"1",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",4,"1",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",5,"1",2,,,,,,,,,,,,,,
"4b54ec189b39476582f02f0f738e0b0e",6,"1",2,,,,,,,,,,,,,,
"4b63cfc4610041c5a3a9138e7df0ecd0",1,"2",2,,,,,,,,,,,,,,
"4b63cfc4610041c5a3a9138e7df0ecd0",2,"2",2,,,,,,,,,,,,,,
"4b63cfc4610041c5a3a9138e7df0ecd0",3,"2",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",1,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",2,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",3,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",5,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",6,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",7,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",8,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",9,"3",2,,,,,,,,,,,,,,
"4b6c858c5cd64c2fb587ff8fd39b792c",10,"3",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",1,"5",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",2,"5",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",3,"5",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",4,"5",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",5,"5",2,,,,,,,,,,,,,,
"4b768c5d5c20471abb7dda957b1fa202",6,"5",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",1,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",2,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",3,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",4,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",5,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",6,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",7,"1",2,,,,,,,,,,,,,,
"4bbe3717081940c08f1bd6b5197a898a",8,"1",2,,,,,,,,,,,,,,
"4be8baf668ed4356bd768021e74a90b6",1,"2",2,,,,,,,,,,,,,,
"4be8baf668ed4356bd768021e74a90b6",2,"2",2,,,,,,,,,,,,,,
