"hhid","IncomeSource","s11q04","s11q05","s11q06","s11q06a","s11q06b","s11q07"
"33fb9c9f14a043efa04e7daa663430a7",34,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",44,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",31,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",36,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",32,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",42,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",23,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",43,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",48,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",35,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",22,2,,,,,
"33fb9c9f14a043efa04e7daa663430a7",21,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",45,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",36,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",31,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",42,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",35,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",44,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",43,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",41,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",23,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",22,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",34,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",48,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",21,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",33,2,,,,,
"340d75744e9d4eb8aadee885ff324a78",32,2,,,,,
"340f7d1cd070433289233c47135b8390",44,2,,,,,
"340f7d1cd070433289233c47135b8390",33,2,,,,,
"340f7d1cd070433289233c47135b8390",36,2,,,,,
"340f7d1cd070433289233c47135b8390",21,2,,,,,
"340f7d1cd070433289233c47135b8390",45,2,,,,,
"340f7d1cd070433289233c47135b8390",22,2,,,,,
"340f7d1cd070433289233c47135b8390",41,2,,,,,
"340f7d1cd070433289233c47135b8390",48,2,,,,,
"340f7d1cd070433289233c47135b8390",34,2,,,,,
"340f7d1cd070433289233c47135b8390",31,2,,,,,
"340f7d1cd070433289233c47135b8390",23,2,,,,,
"340f7d1cd070433289233c47135b8390",43,2,,,,,
"340f7d1cd070433289233c47135b8390",35,2,,,,,
"340f7d1cd070433289233c47135b8390",32,2,,,,,
"340f7d1cd070433289233c47135b8390",42,1,100000,0,1,2,2
"34561220900b4fab84870a14380fb720",35,2,,,,,
"34561220900b4fab84870a14380fb720",33,2,,,,,
"34561220900b4fab84870a14380fb720",34,2,,,,,
"34561220900b4fab84870a14380fb720",32,2,,,,,
"34561220900b4fab84870a14380fb720",22,2,,,,,
"34561220900b4fab84870a14380fb720",42,2,,,,,
"34561220900b4fab84870a14380fb720",23,2,,,,,
"34561220900b4fab84870a14380fb720",43,2,,,,,
"34561220900b4fab84870a14380fb720",48,2,,,,,
"34561220900b4fab84870a14380fb720",21,2,,,,,
"34561220900b4fab84870a14380fb720",36,2,,,,,
"34561220900b4fab84870a14380fb720",31,2,,,,,
"34561220900b4fab84870a14380fb720",44,2,,,,,
"34561220900b4fab84870a14380fb720",45,2,,,,,
"34561220900b4fab84870a14380fb720",41,2,,,,,
"34663816318b489b9e6a944d093bca40",35,2,,,,,
"34663816318b489b9e6a944d093bca40",22,1,400000,0,1,,
"34663816318b489b9e6a944d093bca40",31,2,,,,,
"34663816318b489b9e6a944d093bca40",44,2,,,,,
"34663816318b489b9e6a944d093bca40",45,2,,,,,
"34663816318b489b9e6a944d093bca40",48,2,,,,,
"34663816318b489b9e6a944d093bca40",32,2,,,,,
"34663816318b489b9e6a944d093bca40",34,2,,,,,
"34663816318b489b9e6a944d093bca40",43,2,,,,,
"34663816318b489b9e6a944d093bca40",21,1,600000,0,1,,
"34663816318b489b9e6a944d093bca40",33,2,,,,,
"34663816318b489b9e6a944d093bca40",23,2,,,,,
"34663816318b489b9e6a944d093bca40",36,2,,,,,
"34663816318b489b9e6a944d093bca40",42,1,0,30000000,1,,8
"34663816318b489b9e6a944d093bca40",41,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",33,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",23,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",43,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",31,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",44,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",45,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",42,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",36,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",41,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",34,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",48,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",21,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",22,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",32,2,,,,,
"3482382222f14ecd8914d2bea0b543d5",35,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",32,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",22,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",34,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",48,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",33,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",45,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",42,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",23,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",21,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",31,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",44,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",35,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",41,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",36,2,,,,,
"348cf466da0f48858cd15d49fb4159e5",43,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",31,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",41,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",21,1,45000,0,1,,
"34a43e3984a24d5dbbc6cad6c04b692a",42,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",33,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",36,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",34,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",32,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",48,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",22,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",44,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",23,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",43,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",45,2,,,,,
"34a43e3984a24d5dbbc6cad6c04b692a",35,2,,,,,
"34d21965473246159336463c8a6ed1d9",48,2,,,,,
"34d21965473246159336463c8a6ed1d9",41,2,,,,,
"34d21965473246159336463c8a6ed1d9",34,2,,,,,
"34d21965473246159336463c8a6ed1d9",45,2,,,,,
"34d21965473246159336463c8a6ed1d9",22,1,200000,0,1,,
"34d21965473246159336463c8a6ed1d9",32,2,,,,,
"34d21965473246159336463c8a6ed1d9",23,2,,,,,
"34d21965473246159336463c8a6ed1d9",31,2,,,,,
"34d21965473246159336463c8a6ed1d9",43,2,,,,,
"34d21965473246159336463c8a6ed1d9",35,2,,,,,
"34d21965473246159336463c8a6ed1d9",42,1,120000,150000,2,,7
"34d21965473246159336463c8a6ed1d9",36,2,,,,,
"34d21965473246159336463c8a6ed1d9",44,2,,,,,
"34d21965473246159336463c8a6ed1d9",33,2,,,,,
"34d21965473246159336463c8a6ed1d9",21,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",31,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",34,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",35,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",36,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",23,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",45,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",33,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",32,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",41,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",21,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",43,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",44,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",22,2,,,,,
"34dcbe1517394ed289cdf44ea22ec203",42,1,600000,200000,1,,7
"34dcbe1517394ed289cdf44ea22ec203",48,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",22,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",34,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",43,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",45,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",21,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",33,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",35,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",31,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",42,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",32,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",44,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",41,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",23,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",36,2,,,,,
"351ff4e6c63b4f46bfe6f61bf100ba4f",48,2,,,,,
"3529bff813494ad695f22dabccaaa137",43,2,,,,,
"3529bff813494ad695f22dabccaaa137",21,2,,,,,
"3529bff813494ad695f22dabccaaa137",45,2,,,,,
"3529bff813494ad695f22dabccaaa137",36,2,,,,,
"3529bff813494ad695f22dabccaaa137",31,2,,,,,
"3529bff813494ad695f22dabccaaa137",35,2,,,,,
"3529bff813494ad695f22dabccaaa137",23,2,,,,,
"3529bff813494ad695f22dabccaaa137",44,2,,,,,
"3529bff813494ad695f22dabccaaa137",34,2,,,,,
"3529bff813494ad695f22dabccaaa137",48,2,,,,,
"3529bff813494ad695f22dabccaaa137",32,2,,,,,
"3529bff813494ad695f22dabccaaa137",22,2,,,,,
"3529bff813494ad695f22dabccaaa137",33,2,,,,,
"3529bff813494ad695f22dabccaaa137",42,2,,,,,
"3529bff813494ad695f22dabccaaa137",41,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",42,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",44,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",31,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",23,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",32,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",33,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",36,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",21,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",48,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",41,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",45,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",34,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",35,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",22,2,,,,,
"354a41485b2b464fb33495af6e8cf9aa",43,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",21,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",33,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",41,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",48,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",34,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",32,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",43,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",44,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",23,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",22,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",42,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",35,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",36,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",45,2,,,,,
"355bd9f88cba4233ba35e4af6cd99085",31,2,,,,,
"357decf44a614ba1a851b036ffc037ab",48,2,,,,,
"357decf44a614ba1a851b036ffc037ab",41,2,,,,,
"357decf44a614ba1a851b036ffc037ab",42,1,0,20000,1,2,7
"357decf44a614ba1a851b036ffc037ab",33,2,,,,,
"357decf44a614ba1a851b036ffc037ab",34,2,,,,,
"357decf44a614ba1a851b036ffc037ab",36,2,,,,,
"357decf44a614ba1a851b036ffc037ab",23,2,,,,,
"357decf44a614ba1a851b036ffc037ab",35,2,,,,,
"357decf44a614ba1a851b036ffc037ab",43,2,,,,,
"357decf44a614ba1a851b036ffc037ab",21,2,,,,,
"357decf44a614ba1a851b036ffc037ab",31,2,,,,,
"357decf44a614ba1a851b036ffc037ab",44,2,,,,,
"357decf44a614ba1a851b036ffc037ab",45,2,,,,,
"357decf44a614ba1a851b036ffc037ab",32,2,,,,,
"357decf44a614ba1a851b036ffc037ab",22,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",41,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",36,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",23,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",21,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",32,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",22,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",44,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",34,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",35,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",31,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",45,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",48,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",43,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",42,2,,,,,
"35bacdafacd449aea2cf4a9cbb0315a1",33,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",43,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",35,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",45,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",42,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",22,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",48,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",31,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",23,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",41,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",21,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",33,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",34,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",44,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",32,2,,,,,
"35f31e253bb147cba3c1ba28825c2c38",36,2,,,,,
"361db5497c524c4fab8063f627314604",48,2,,,,,
"361db5497c524c4fab8063f627314604",41,2,,,,,
"361db5497c524c4fab8063f627314604",35,2,,,,,
"361db5497c524c4fab8063f627314604",36,2,,,,,
"361db5497c524c4fab8063f627314604",43,2,,,,,
"361db5497c524c4fab8063f627314604",23,2,,,,,
"361db5497c524c4fab8063f627314604",22,2,,,,,
"361db5497c524c4fab8063f627314604",31,2,,,,,
"361db5497c524c4fab8063f627314604",33,2,,,,,
"361db5497c524c4fab8063f627314604",45,2,,,,,
"361db5497c524c4fab8063f627314604",42,1,100000,0,1,,7
"361db5497c524c4fab8063f627314604",44,2,,,,,
"361db5497c524c4fab8063f627314604",32,2,,,,,
"361db5497c524c4fab8063f627314604",34,2,,,,,
"361db5497c524c4fab8063f627314604",21,2,,,,,
"3631ba7632f147949d4db44588d39442",31,2,,,,,
"3631ba7632f147949d4db44588d39442",42,1,50000,100000,1,,7
"3631ba7632f147949d4db44588d39442",33,2,,,,,
"3631ba7632f147949d4db44588d39442",21,2,,,,,
"3631ba7632f147949d4db44588d39442",34,2,,,,,
"3631ba7632f147949d4db44588d39442",22,1,400000,0,1,,
"3631ba7632f147949d4db44588d39442",35,2,,,,,
"3631ba7632f147949d4db44588d39442",43,2,,,,,
"3631ba7632f147949d4db44588d39442",48,2,,,,,
"3631ba7632f147949d4db44588d39442",36,2,,,,,
"3631ba7632f147949d4db44588d39442",41,2,,,,,
"3631ba7632f147949d4db44588d39442",44,2,,,,,
"3631ba7632f147949d4db44588d39442",23,2,,,,,
"3631ba7632f147949d4db44588d39442",45,2,,,,,
"3631ba7632f147949d4db44588d39442",32,2,,,,,
"36350959a38d46159a938020fd413b28",42,2,,,,,
"36350959a38d46159a938020fd413b28",33,2,,,,,
"36350959a38d46159a938020fd413b28",32,2,,,,,
"36350959a38d46159a938020fd413b28",22,2,,,,,
"36350959a38d46159a938020fd413b28",21,1,240000,0,1,,
"36350959a38d46159a938020fd413b28",44,2,,,,,
"36350959a38d46159a938020fd413b28",35,2,,,,,
"36350959a38d46159a938020fd413b28",41,2,,,,,
"36350959a38d46159a938020fd413b28",45,2,,,,,
"36350959a38d46159a938020fd413b28",43,2,,,,,
"36350959a38d46159a938020fd413b28",31,2,,,,,
"36350959a38d46159a938020fd413b28",23,2,,,,,
"36350959a38d46159a938020fd413b28",48,2,,,,,
"36350959a38d46159a938020fd413b28",36,2,,,,,
"36350959a38d46159a938020fd413b28",34,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",45,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",31,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",41,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",43,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",36,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",42,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",32,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",35,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",22,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",44,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",34,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",33,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",48,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",23,2,,,,,
"36386237ed3b4607b384a88bbf8c5ad2",21,2,,,,,
"3656b29d648c4432b1c273546093da60",21,2,,,,,
"3656b29d648c4432b1c273546093da60",33,2,,,,,
"3656b29d648c4432b1c273546093da60",22,1,200000,0,3,4,
"3656b29d648c4432b1c273546093da60",23,2,,,,,
"3656b29d648c4432b1c273546093da60",48,2,,,,,
"3656b29d648c4432b1c273546093da60",43,2,,,,,
"3656b29d648c4432b1c273546093da60",44,2,,,,,
"3656b29d648c4432b1c273546093da60",31,2,,,,,
"3656b29d648c4432b1c273546093da60",34,2,,,,,
"3656b29d648c4432b1c273546093da60",32,2,,,,,
"3656b29d648c4432b1c273546093da60",41,2,,,,,
"3656b29d648c4432b1c273546093da60",36,2,,,,,
"3656b29d648c4432b1c273546093da60",42,1,1600000,0,1,2,8
"3656b29d648c4432b1c273546093da60",35,2,,,,,
"3656b29d648c4432b1c273546093da60",45,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",45,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",48,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",31,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",34,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",21,1,480000,0,1,2,
"365d8c351f3c45f282562a983ef70d6e",35,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",33,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",42,1,600000,50000,11,,8
"365d8c351f3c45f282562a983ef70d6e",22,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",32,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",43,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",23,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",36,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",44,2,,,,,
"365d8c351f3c45f282562a983ef70d6e",41,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",41,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",43,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",48,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",34,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",23,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",22,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",31,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",32,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",44,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",33,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",21,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",35,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",36,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",45,2,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",42,1,0,100000,2,,7
"367e34a2fdf14986b45290581d0cb347",43,2,,,,,
"367e34a2fdf14986b45290581d0cb347",22,2,,,,,
"367e34a2fdf14986b45290581d0cb347",44,2,,,,,
"367e34a2fdf14986b45290581d0cb347",45,2,,,,,
"367e34a2fdf14986b45290581d0cb347",33,2,,,,,
"367e34a2fdf14986b45290581d0cb347",48,2,,,,,
"367e34a2fdf14986b45290581d0cb347",32,2,,,,,
"367e34a2fdf14986b45290581d0cb347",36,2,,,,,
"367e34a2fdf14986b45290581d0cb347",42,1,1000000,850000,3,,9
"367e34a2fdf14986b45290581d0cb347",31,2,,,,,
"367e34a2fdf14986b45290581d0cb347",21,2,,,,,
"367e34a2fdf14986b45290581d0cb347",34,2,,,,,
"367e34a2fdf14986b45290581d0cb347",23,2,,,,,
"367e34a2fdf14986b45290581d0cb347",35,2,,,,,
"367e34a2fdf14986b45290581d0cb347",41,2,,,,,
"36908497431a4492a6666712b94073cf",48,2,,,,,
"36908497431a4492a6666712b94073cf",34,2,,,,,
"36908497431a4492a6666712b94073cf",32,2,,,,,
"36908497431a4492a6666712b94073cf",36,2,,,,,
"36908497431a4492a6666712b94073cf",23,2,,,,,
"36908497431a4492a6666712b94073cf",22,2,,,,,
"36908497431a4492a6666712b94073cf",43,2,,,,,
"36908497431a4492a6666712b94073cf",42,2,,,,,
"36908497431a4492a6666712b94073cf",44,2,,,,,
"36908497431a4492a6666712b94073cf",45,2,,,,,
"36908497431a4492a6666712b94073cf",31,2,,,,,
"36908497431a4492a6666712b94073cf",33,2,,,,,
"36908497431a4492a6666712b94073cf",41,2,,,,,
"36908497431a4492a6666712b94073cf",35,2,,,,,
"36908497431a4492a6666712b94073cf",21,1,3600000,0,1,2,
"36992f498601434baac9c51a693c27d8",44,2,,,,,
"36992f498601434baac9c51a693c27d8",42,2,,,,,
"36992f498601434baac9c51a693c27d8",32,2,,,,,
"36992f498601434baac9c51a693c27d8",22,2,,,,,
"36992f498601434baac9c51a693c27d8",41,2,,,,,
"36992f498601434baac9c51a693c27d8",33,2,,,,,
"36992f498601434baac9c51a693c27d8",43,2,,,,,
"36992f498601434baac9c51a693c27d8",48,2,,,,,
"36992f498601434baac9c51a693c27d8",21,2,,,,,
"36992f498601434baac9c51a693c27d8",45,2,,,,,
"36992f498601434baac9c51a693c27d8",36,2,,,,,
"36992f498601434baac9c51a693c27d8",34,2,,,,,
"36992f498601434baac9c51a693c27d8",31,2,,,,,
"36992f498601434baac9c51a693c27d8",23,2,,,,,
"36992f498601434baac9c51a693c27d8",35,2,,,,,
"36b1194afa2a46889b315a883249769f",48,2,,,,,
"36b1194afa2a46889b315a883249769f",43,2,,,,,
"36b1194afa2a46889b315a883249769f",36,2,,,,,
"36b1194afa2a46889b315a883249769f",45,2,,,,,
"36b1194afa2a46889b315a883249769f",33,2,,,,,
"36b1194afa2a46889b315a883249769f",42,2,,,,,
"36b1194afa2a46889b315a883249769f",31,2,,,,,
"36b1194afa2a46889b315a883249769f",22,2,,,,,
"36b1194afa2a46889b315a883249769f",34,2,,,,,
"36b1194afa2a46889b315a883249769f",35,2,,,,,
"36b1194afa2a46889b315a883249769f",23,2,,,,,
"36b1194afa2a46889b315a883249769f",32,2,,,,,
"36b1194afa2a46889b315a883249769f",44,2,,,,,
"36b1194afa2a46889b315a883249769f",41,2,,,,,
"36b1194afa2a46889b315a883249769f",21,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",22,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",33,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",48,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",45,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",23,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",34,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",35,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",44,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",41,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",36,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",42,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",31,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",43,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",32,2,,,,,
"36ba58f19ad54b59a05e45c5d094e134",21,2,,,,,
"36df16dfcb5d480481578b031402dbd3",34,2,,,,,
"36df16dfcb5d480481578b031402dbd3",36,2,,,,,
"36df16dfcb5d480481578b031402dbd3",22,2,,,,,
"36df16dfcb5d480481578b031402dbd3",32,2,,,,,
"36df16dfcb5d480481578b031402dbd3",43,2,,,,,
"36df16dfcb5d480481578b031402dbd3",44,2,,,,,
"36df16dfcb5d480481578b031402dbd3",45,2,,,,,
"36df16dfcb5d480481578b031402dbd3",48,2,,,,,
"36df16dfcb5d480481578b031402dbd3",31,2,,,,,
"36df16dfcb5d480481578b031402dbd3",21,2,,,,,
"36df16dfcb5d480481578b031402dbd3",23,2,,,,,
"36df16dfcb5d480481578b031402dbd3",35,2,,,,,
"36df16dfcb5d480481578b031402dbd3",42,2,,,,,
"36df16dfcb5d480481578b031402dbd3",41,2,,,,,
"36df16dfcb5d480481578b031402dbd3",33,2,,,,,
"36e81608b34e4e338d21b0a091c58690",35,2,,,,,
"36e81608b34e4e338d21b0a091c58690",32,2,,,,,
"36e81608b34e4e338d21b0a091c58690",48,2,,,,,
"36e81608b34e4e338d21b0a091c58690",22,2,,,,,
"36e81608b34e4e338d21b0a091c58690",23,2,,,,,
"36e81608b34e4e338d21b0a091c58690",43,2,,,,,
"36e81608b34e4e338d21b0a091c58690",41,2,,,,,
"36e81608b34e4e338d21b0a091c58690",45,2,,,,,
"36e81608b34e4e338d21b0a091c58690",42,2,,,,,
