"hhid","PID","pid_unps_wave7","h2q3","h2q4","h2q7","h2q5","h2q6","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"33a3fafffb4a474fb4621d9ae24c52b6",2,"2",2,2,1,12,,60,98,98,1959,1
"33a3fafffb4a474fb4621d9ae24c52b6",3,"4",1,3,1,12,,24,98,9,1995,1
"33a3fafffb4a474fb4621d9ae24c52b6",4,"5",1,3,1,12,,21,98,4,1998,1
"33a3fafffb4a474fb4621d9ae24c52b6",5,"6",2,3,1,12,,18,6,3,2001,5
"33a3fafffb4a474fb4621d9ae24c52b6",6,"7",1,4,1,12,,12,8,10,2007,5
"33a3fafffb4a474fb4621d9ae24c52b6",7,"9",1,4,1,12,,9,6,1,2010,
"33a3fafffb4a474fb4621d9ae24c52b6",8,"13",2,10,1,12,,19,9,6,2000,1
"33a3fafffb4a474fb4621d9ae24c52b6",9,"14",2,4,1,12,,1,13,1,2018,
"33a3fafffb4a474fb4621d9ae24c52b6",10,"15",2,10,2,12,,20,98,98,1999,1
"33a3fafffb4a474fb4621d9ae24c52b6",11,"16",2,4,1,12,,1,4,11,2018,
"33b5a266a16b4b71b035bcf5479463a6",1,"3",2,3,1,12,,47,23,6,1972,3
"33b5a266a16b4b71b035bcf5479463a6",3,"7",2,1,1,12,,69,23,6,1950,3
"33cd4473e1df4304a6839a80dbd44829",1,"1",1,1,1,12,,72,26,12,1948,3
"33de788ba20149f1bb6f9c12cebdf074",1,"1",1,1,1,12,,50,10,12,1969,1
"33de788ba20149f1bb6f9c12cebdf074",2,"2",2,2,1,12,,40,98,98,1979,1
"33de788ba20149f1bb6f9c12cebdf074",3,"3",2,3,4,4,15,18,2,2,2001,5
"33de788ba20149f1bb6f9c12cebdf074",4,"4",1,3,4,4,12,16,7,5,2003,5
"33de788ba20149f1bb6f9c12cebdf074",5,"5",1,3,1,12,,13,25,6,2006,5
"33de788ba20149f1bb6f9c12cebdf074",6,"6",1,3,1,12,,10,31,8,2009,5
"33de788ba20149f1bb6f9c12cebdf074",7,"7",2,3,1,12,,5,31,1,2014,
"33de788ba20149f1bb6f9c12cebdf074",8,"8",1,7,3,4,15,15,14,12,2003,5
"33f56acd52c4423984085f4eb6bf4ad1",1,"1",1,1,2,10,13,34,26,2,1985,1
"33f56acd52c4423984085f4eb6bf4ad1",2,"3",2,2,2,12,,31,15,5,1988,1
"33f56acd52c4423984085f4eb6bf4ad1",3,"4",2,3,1,12,,2,30,4,2017,
"33f56acd52c4423984085f4eb6bf4ad1",4,"5",2,3,1,12,,13,24,9,2006,5
"33f56acd52c4423984085f4eb6bf4ad1",5,"6",1,3,1,12,,10,30,9,2009,5
"33f56acd52c4423984085f4eb6bf4ad1",6,,2,3,3,4,7,18,7,7,2001,5
"33fac87d20e240cb9c7ef8274a13a6d1",1,"1",2,1,1,12,,54,98,98,1965,3
"33fb9c9f14a043efa04e7daa663430a7",1,"1",1,1,1,12,,34,98,98,1985,1
"33fb9c9f14a043efa04e7daa663430a7",2,"2",2,2,1,12,,28,1,1,1991,1
"33fb9c9f14a043efa04e7daa663430a7",3,"3",2,3,1,12,,10,17,6,2009,5
"33fb9c9f14a043efa04e7daa663430a7",4,"4",1,3,1,12,,8,19,9,2011,
"33fb9c9f14a043efa04e7daa663430a7",5,"5",1,3,1,12,,9,98,11,2010,
"33fb9c9f14a043efa04e7daa663430a7",6,"6",2,3,1,12,,4,4,4,2015,
"33fb9c9f14a043efa04e7daa663430a7",7,"7",2,3,1,12,,2,28,8,2017,
"33fb9c9f14a043efa04e7daa663430a7",8,,1,10,1,12,,13,98,98,2006,5
"340d75744e9d4eb8aadee885ff324a78",1,"1",1,1,2,12,,56,24,9,1963,2
"340d75744e9d4eb8aadee885ff324a78",2,"2",2,2,1,12,,48,98,98,1971,2
"340d75744e9d4eb8aadee885ff324a78",3,"4",1,3,5,,,,,,,
"340d75744e9d4eb8aadee885ff324a78",4,"5",1,3,5,,,,,,,
"340d75744e9d4eb8aadee885ff324a78",5,"6",1,3,2,11,20,7,17,8,2012,
"340f7d1cd070433289233c47135b8390",1,"1",1,1,1,12,,31,11,8,1987,1
"340f7d1cd070433289233c47135b8390",2,"2",2,2,1,12,,26,98,98,1993,1
"340f7d1cd070433289233c47135b8390",3,"3",1,3,1,12,,4,18,5,2015,
"340f7d1cd070433289233c47135b8390",4,,1,3,1,11,1,0,31,7,2018,
"34561220900b4fab84870a14380fb720",1,"1",1,1,1,12,,36,12,10,1983,1
"34561220900b4fab84870a14380fb720",2,"2",2,2,1,12,,35,16,4,1985,1
"34561220900b4fab84870a14380fb720",3,"4",2,3,4,4,15,12,28,8,2007,5
"34561220900b4fab84870a14380fb720",4,"5",1,3,1,4,15,8,16,4,2011,
"34561220900b4fab84870a14380fb720",5,"8",1,3,1,12,,4,28,11,2015,
"34561220900b4fab84870a14380fb720",6,"9",2,7,1,12,,14,98,98,2006,5
"34561220900b4fab84870a14380fb720",7,,1,7,4,4,4,12,98,98,2008,5
"34561220900b4fab84870a14380fb720",8,,2,7,4,4,4,6,98,98,2014,
"34561220900b4fab84870a14380fb720",9,,2,10,1,12,,18,98,98,2002,5
"34663816318b489b9e6a944d093bca40",1,"1",1,1,1,5,7,25,7,10,1993,5
"34663816318b489b9e6a944d093bca40",2,"2",1,6,4,6,7,21,98,7,1997,5
"34663816318b489b9e6a944d093bca40",3,"3",1,6,4,3,7,20,3,4,1999,5
"3482382222f14ecd8914d2bea0b543d5",1,"1",2,1,1,12,,48,23,11,1971,4
"3482382222f14ecd8914d2bea0b543d5",2,"4",1,3,1,12,,16,8,6,2003,5
"3482382222f14ecd8914d2bea0b543d5",3,"5",1,3,1,12,,14,21,8,2005,5
"348cf466da0f48858cd15d49fb4159e5",1,"1",1,1,1,12,,59,98,98,1960,1
"348cf466da0f48858cd15d49fb4159e5",2,"2",2,2,1,12,,52,28,2,1967,1
"348cf466da0f48858cd15d49fb4159e5",3,"5",1,3,4,3,15,21,6,12,1997,5
"348cf466da0f48858cd15d49fb4159e5",4,"6",2,3,4,4,15,19,98,98,2000,5
"348cf466da0f48858cd15d49fb4159e5",5,"7",1,3,4,5,15,17,10,6,2001,5
"348cf466da0f48858cd15d49fb4159e5",6,"8",1,8,1,12,,54,98,98,1965,5
"34a43e3984a24d5dbbc6cad6c04b692a",1,"1",1,1,1,12,,46,98,98,1973,1
"34a43e3984a24d5dbbc6cad6c04b692a",2,"2",2,2,1,12,,45,98,98,1974,1
"34a43e3984a24d5dbbc6cad6c04b692a",3,"4",2,3,1,8,14,18,27,12,2000,5
"34a43e3984a24d5dbbc6cad6c04b692a",4,"5",1,3,2,12,,20,19,10,1998,5
"34a43e3984a24d5dbbc6cad6c04b692a",5,"6",1,3,1,12,,14,28,3,2005,5
"34a43e3984a24d5dbbc6cad6c04b692a",6,"7",1,3,1,12,,10,28,8,2008,5
"34a43e3984a24d5dbbc6cad6c04b692a",7,"8",1,3,1,12,,5,3,5,2014,
"34a43e3984a24d5dbbc6cad6c04b692a",8,"9",2,3,1,12,,1,24,2,2018,
"34a43e3984a24d5dbbc6cad6c04b692a",9,,2,3,1,12,,15,98,98,2004,5
"34d21965473246159336463c8a6ed1d9",1,"1",1,1,1,6,16,47,14,8,1972,2
"34d21965473246159336463c8a6ed1d9",2,"2",2,2,1,12,,35,5,12,1984,2
"34d21965473246159336463c8a6ed1d9",3,"3",2,3,1,12,,17,2,5,2002,5
"34d21965473246159336463c8a6ed1d9",4,"4",2,3,4,11,15,16,16,12,2003,5
"34d21965473246159336463c8a6ed1d9",5,"5",1,3,1,12,,10,5,10,2009,5
"34d21965473246159336463c8a6ed1d9",6,"6",1,3,1,12,,8,13,1,2012,
"34d21965473246159336463c8a6ed1d9",7,"7",1,3,1,12,,2,27,7,2017,
"34d21965473246159336463c8a6ed1d9",8,"8",2,3,1,12,,1,25,7,2018,
"34dcbe1517394ed289cdf44ea22ec203",1,"1",2,1,1,12,,25,23,10,1994,5
"351ff4e6c63b4f46bfe6f61bf100ba4f",1,"1",1,1,1,12,,63,18,4,1956,1
"351ff4e6c63b4f46bfe6f61bf100ba4f",2,"2",2,2,1,12,,56,25,12,1962,1
"351ff4e6c63b4f46bfe6f61bf100ba4f",3,"3",1,3,4,9,12,26,98,1,1993,5
"351ff4e6c63b4f46bfe6f61bf100ba4f",5,"5",1,3,1,12,,20,21,8,1999,5
"351ff4e6c63b4f46bfe6f61bf100ba4f",7,"7",1,3,1,12,,15,12,4,2004,5
"351ff4e6c63b4f46bfe6f61bf100ba4f",8,"8",1,4,1,12,,3,13,5,2016,
"351ff4e6c63b4f46bfe6f61bf100ba4f",9,"9",2,4,1,12,,16,98,8,2003,5
"3529bff813494ad695f22dabccaaa137",1,"1",1,1,1,12,,31,98,98,1989,2
"3529bff813494ad695f22dabccaaa137",2,"2",2,2,1,12,,23,98,98,1997,2
"354a41485b2b464fb33495af6e8cf9aa",2,"2",2,3,1,12,,3,15,12,2015,
"354a41485b2b464fb33495af6e8cf9aa",3,"3",1,1,1,12,,39,1,1,1980,1
"354a41485b2b464fb33495af6e8cf9aa",4,,2,2,1,12,,36,10,9,1982,1
"354a41485b2b464fb33495af6e8cf9aa",5,,2,3,1,12,,13,21,12,2005,5
"354a41485b2b464fb33495af6e8cf9aa",6,,1,3,1,12,,10,10,1,2009,5
"355bd9f88cba4233ba35e4af6cd99085",1,"1",2,1,1,12,,28,98,98,1992,2
"355bd9f88cba4233ba35e4af6cd99085",2,"2",1,2,1,12,,40,98,98,1980,2
"355bd9f88cba4233ba35e4af6cd99085",3,"3",1,3,1,12,,4,22,7,2015,
"355bd9f88cba4233ba35e4af6cd99085",4,"4",2,3,1,12,,2,15,9,2017,
"357decf44a614ba1a851b036ffc037ab",1,"1",2,2,1,12,,23,98,1,1997,1
"357decf44a614ba1a851b036ffc037ab",2,"2",1,1,1,12,,31,3,10,1988,1
"357decf44a614ba1a851b036ffc037ab",3,"3",2,3,1,12,,4,29,10,2015,
"357decf44a614ba1a851b036ffc037ab",4,,2,3,1,12,,1,28,11,2018,
"35bacdafacd449aea2cf4a9cbb0315a1",1,"1",1,1,1,12,,47,98,11,1971,1
"35bacdafacd449aea2cf4a9cbb0315a1",3,"4",2,3,3,3,15,17,4,1,2002,5
"35bacdafacd449aea2cf4a9cbb0315a1",4,"5",2,3,3,3,15,14,4,12,2004,5
"35bacdafacd449aea2cf4a9cbb0315a1",5,"6",2,3,3,3,15,6,98,7,2012,
"35bacdafacd449aea2cf4a9cbb0315a1",6,"8",1,3,3,3,15,4,15,6,2014,
"35f31e253bb147cba3c1ba28825c2c38",1,"1",1,1,1,12,,76,22,6,1943,5
"35f31e253bb147cba3c1ba28825c2c38",2,"2",2,6,1,12,,75,98,98,1944,4
"35f31e253bb147cba3c1ba28825c2c38",3,"3",2,7,1,12,,42,98,98,1977,3
"35f31e253bb147cba3c1ba28825c2c38",5,"5",1,4,1,12,,13,98,98,2006,5
"35f31e253bb147cba3c1ba28825c2c38",6,"6",2,4,1,12,,12,98,98,2007,5
"35f31e253bb147cba3c1ba28825c2c38",7,"7",2,4,1,12,,11,98,98,2008,5
"35f31e253bb147cba3c1ba28825c2c38",8,"8",2,4,1,12,,6,98,98,2013,
"35f31e253bb147cba3c1ba28825c2c38",9,"9",2,4,1,12,,3,12,5,2016,
"361db5497c524c4fab8063f627314604",1,"1",2,1,2,12,,27,98,98,1992,1
"361db5497c524c4fab8063f627314604",3,"3",2,3,4,2,13,5,27,8,2013,
"361db5497c524c4fab8063f627314604",4,"4",2,8,1,12,,34,23,12,1984,5
"361db5497c524c4fab8063f627314604",5,"5",1,8,1,12,,28,24,12,1990,5
"361db5497c524c4fab8063f627314604",7,"7",1,8,4,4,15,18,15,7,2001,5
"361db5497c524c4fab8063f627314604",9,,2,8,1,8,1,0,2,12,2018,
"361db5497c524c4fab8063f627314604",10,,2,10,1,12,,10,98,98,2009,5
"3631ba7632f147949d4db44588d39442",1,"1",2,1,1,12,,68,98,98,1951,3
"36350959a38d46159a938020fd413b28",1,"1",1,1,1,12,,75,4,4,1944,2
"36350959a38d46159a938020fd413b28",2,"2",2,2,1,12,,61,98,98,1958,2
"36350959a38d46159a938020fd413b28",3,"4",1,3,2,12,,29,98,98,1990,5
"36350959a38d46159a938020fd413b28",4,"5",1,3,1,12,,27,98,98,1992,1
"36350959a38d46159a938020fd413b28",5,"6",2,3,2,12,,24,98,98,1995,5
"36350959a38d46159a938020fd413b28",6,"7",1,4,1,12,,12,98,1,2007,5
"36350959a38d46159a938020fd413b28",7,"9",2,8,2,12,,23,2,12,1996,1
"36350959a38d46159a938020fd413b28",8,"10",1,4,2,12,,2,20,8,2017,
"36386237ed3b4607b384a88bbf8c5ad2",1,"1",2,3,1,12,,3,1,1,2016,
"36386237ed3b4607b384a88bbf8c5ad2",2,"2",1,1,1,12,,26,6,5,1992,1
"36386237ed3b4607b384a88bbf8c5ad2",3,"3",2,2,1,12,,21,5,7,1997,1
"36386237ed3b4607b384a88bbf8c5ad2",4,"4",2,3,1,12,,1,7,6,2017,
"3656b29d648c4432b1c273546093da60",1,"1",2,1,1,12,,71,98,98,1948,4
"3656b29d648c4432b1c273546093da60",2,"2",1,4,4,4,15,18,4,12,2000,5
"3656b29d648c4432b1c273546093da60",3,"3",1,3,1,12,,43,5,1,1976,1
"3656b29d648c4432b1c273546093da60",4,"4",2,8,1,12,,39,7,5,1980,1
"3656b29d648c4432b1c273546093da60",5,"5",2,4,1,12,,3,2,12,2015,
"3656b29d648c4432b1c273546093da60",6,"6",2,4,1,12,,2,17,12,2016,
"3656b29d648c4432b1c273546093da60",7,"7",1,4,1,12,,1,25,8,2017,
"3656b29d648c4432b1c273546093da60",8,,2,10,1,2,5,17,98,98,2002,5
"365d8c351f3c45f282562a983ef70d6e",1,"1",1,1,1,12,,40,98,98,1979,1
"365d8c351f3c45f282562a983ef70d6e",2,"2",2,2,1,12,,34,98,1,1985,1
"365d8c351f3c45f282562a983ef70d6e",3,"3",1,3,1,12,,15,6,7,2003,5
"365d8c351f3c45f282562a983ef70d6e",4,"4",2,3,1,12,,13,15,12,2005,5
"365d8c351f3c45f282562a983ef70d6e",5,"5",2,3,1,10,20,11,26,4,2008,5
"365d8c351f3c45f282562a983ef70d6e",6,"6",1,7,1,12,,18,98,98,2001,5
"365d8c351f3c45f282562a983ef70d6e",7,"7",2,3,1,12,,9,26,4,2010,
"365d8c351f3c45f282562a983ef70d6e",8,"8",1,3,1,12,,6,29,10,2012,
"365d8c351f3c45f282562a983ef70d6e",9,"9",1,3,1,12,,4,7,10,2014,
"365d8c351f3c45f282562a983ef70d6e",10,,1,3,1,12,,13,98,98,2006,5
"365d8c351f3c45f282562a983ef70d6e",11,,2,6,1,3,7,19,4,1,2000,5
"367c2cf298dd45f9bce503b87ffeca1f",1,"1",1,1,1,12,,59,98,98,1961,1
"367c2cf298dd45f9bce503b87ffeca1f",2,"2",2,2,1,12,,49,98,98,1971,1
"367c2cf298dd45f9bce503b87ffeca1f",3,"3",1,3,1,12,,29,13,8,1990,1
"367c2cf298dd45f9bce503b87ffeca1f",4,"4",1,3,3,3,15,23,12,10,1996,5
"367c2cf298dd45f9bce503b87ffeca1f",5,"5",1,3,1,12,,21,13,4,1998,5
"367c2cf298dd45f9bce503b87ffeca1f",8,"9",2,3,1,12,,10,12,9,2009,5
"367c2cf298dd45f9bce503b87ffeca1f",9,"11",1,4,1,11,20,12,18,6,2007,5
"367c2cf298dd45f9bce503b87ffeca1f",10,"12",2,10,1,12,,21,98,98,1999,1
"367c2cf298dd45f9bce503b87ffeca1f",12,,1,4,5,,,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",13,,1,4,5,,,,,,,
"367c2cf298dd45f9bce503b87ffeca1f",14,,1,3,1,7,2,16,25,6,2003,5
"367c2cf298dd45f9bce503b87ffeca1f",15,,2,5,1,6,4,73,98,98,1947,4
"367e34a2fdf14986b45290581d0cb347",1,"1",2,6,1,12,,91,98,98,1928,4
"367e34a2fdf14986b45290581d0cb347",2,,1,1,1,12,,76,98,7,1942,1
"367e34a2fdf14986b45290581d0cb347",3,,2,2,1,12,,67,13,5,1952,1
"367e34a2fdf14986b45290581d0cb347",4,,1,4,1,12,,2,1,12,2016,
"367e34a2fdf14986b45290581d0cb347",5,,2,8,1,1,5,31,98,7,1987,3
"36908497431a4492a6666712b94073cf",1,"1",1,1,1,12,,45,4,3,1974,1
"36908497431a4492a6666712b94073cf",2,"2",2,2,1,12,,44,12,11,1974,1
"36908497431a4492a6666712b94073cf",3,"3",1,3,4,6,14,27,25,1,1992,5
"36908497431a4492a6666712b94073cf",4,"4",2,3,1,12,,20,98,1,1999,5
"36908497431a4492a6666712b94073cf",5,"5",1,3,1,12,,17,98,12,2001,5
"36908497431a4492a6666712b94073cf",6,"6",1,3,1,12,,13,5,5,2005,5
"36908497431a4492a6666712b94073cf",7,"7",1,3,1,12,,11,10,5,2007,5
"36908497431a4492a6666712b94073cf",8,"8",2,3,1,12,,7,17,5,2011,
"36908497431a4492a6666712b94073cf",9,"9",2,3,1,12,,0,9,5,2018,
"36992f498601434baac9c51a693c27d8",1,"1",1,1,1,7,12,30,7,10,1989,1
"36992f498601434baac9c51a693c27d8",2,"4",2,2,1,7,6,21,9,7,1998,1
"36992f498601434baac9c51a693c27d8",3,"5",2,3,2,12,,3,11,11,2016,
"36992f498601434baac9c51a693c27d8",4,,1,3,1,11,1,0,28,1,2019,
"36b1194afa2a46889b315a883249769f",1,"1",1,1,1,12,,31,98,98,1988,1
"36b1194afa2a46889b315a883249769f",2,"2",2,2,1,12,,25,98,98,1994,1
"36b1194afa2a46889b315a883249769f",3,"3",2,3,1,12,,8,21,3,2011,
"36b1194afa2a46889b315a883249769f",4,"4",1,3,1,12,,5,21,8,2013,
"36b1194afa2a46889b315a883249769f",5,,1,3,1,12,,1,15,5,2018,
"36ba58f19ad54b59a05e45c5d094e134",1,"1",1,1,1,12,,48,1,1,1972,1
"36ba58f19ad54b59a05e45c5d094e134",2,"2",2,2,1,12,,41,9,8,1978,1
"36ba58f19ad54b59a05e45c5d094e134",3,"3",1,3,1,12,,22,6,4,1997,5
"36ba58f19ad54b59a05e45c5d094e134",4,"4",2,3,4,12,,17,23,11,2002,5
"36ba58f19ad54b59a05e45c5d094e134",5,"5",1,3,1,12,,14,23,11,2005,5
"36ba58f19ad54b59a05e45c5d094e134",6,"6",1,3,1,12,,13,9,1,2007,5
"36ba58f19ad54b59a05e45c5d094e134",7,"7",1,3,1,12,,11,24,11,2008,5
"36ba58f19ad54b59a05e45c5d094e134",8,"8",1,3,1,12,,7,9,1,2013,
"36ba58f19ad54b59a05e45c5d094e134",9,"9",1,3,1,12,,4,15,9,2015,
"36ba58f19ad54b59a05e45c5d094e134",10,"10",1,3,1,12,,2,2,11,2017,
"36df16dfcb5d480481578b031402dbd3",1,"1",1,1,1,12,,46,98,6,1973,1
"36df16dfcb5d480481578b031402dbd3",2,"2",2,2,1,12,,39,16,7,1980,1
"36df16dfcb5d480481578b031402dbd3",3,"3",1,3,1,12,,17,17,8,2002,5
"36df16dfcb5d480481578b031402dbd3",4,"4",2,3,1,12,,14,30,5,2005,5
"36e81608b34e4e338d21b0a091c58690",1,"1",1,1,1,12,,36,98,98,1983,1
"36e81608b34e4e338d21b0a091c58690",2,"2",2,2,1,12,,30,1,9,1988,1
"36e81608b34e4e338d21b0a091c58690",3,"3",2,3,1,12,,12,27,11,2006,5
"36e81608b34e4e338d21b0a091c58690",4,"4",1,3,1,12,,10,1,11,2008,5
"36e81608b34e4e338d21b0a091c58690",5,"5",2,3,1,12,,7,6,1,2012,
"36e81608b34e4e338d21b0a091c58690",6,"6",2,3,1,12,,3,27,10,2015,
"36e81608b34e4e338d21b0a091c58690",7,"7",2,3,1,12,,1,9,1,2018,
"36ec3db7c4504589923f5c7e151f56b2",1,"1",1,1,1,12,,46,98,6,1973,1
"36ec3db7c4504589923f5c7e151f56b2",2,"2",2,2,1,12,,41,25,2,1978,1
"36ec3db7c4504589923f5c7e151f56b2",3,"3",1,3,1,12,,24,30,5,1995,5
"36ec3db7c4504589923f5c7e151f56b2",5,"5",1,3,3,4,15,20,19,3,1999,5
"36ec3db7c4504589923f5c7e151f56b2",6,"6",2,3,1,12,,18,22,6,2001,5
"36ec3db7c4504589923f5c7e151f56b2",7,"7",2,3,1,12,,9,11,10,2009,
"36ec3db7c4504589923f5c7e151f56b2",8,"8",2,3,1,12,,8,1,4,2011,
"36ec3db7c4504589923f5c7e151f56b2",9,"9",1,3,1,12,,10,12,7,2008,5
"36ec3db7c4504589923f5c7e151f56b2",10,"10",1,3,1,12,,6,4,1,2013,
"36ec3db7c4504589923f5c7e151f56b2",11,"11",2,3,1,12,,3,23,7,2015,
"36f41d8c2fee42f18787fc4ae9c8ff91",1,"1",1,1,1,12,,51,98,9,1967,1
"36f41d8c2fee42f18787fc4ae9c8ff91",2,"2",2,2,1,12,,39,98,98,1980,1
"36f41d8c2fee42f18787fc4ae9c8ff91",3,"3",1,3,1,12,,19,98,7,2000,5
"36f41d8c2fee42f18787fc4ae9c8ff91",4,"4",2,3,1,12,,15,6,6,2004,5
"36f41d8c2fee42f18787fc4ae9c8ff91",5,"5",2,3,1,12,,10,3,7,2009,5
"36f41d8c2fee42f18787fc4ae9c8ff91",6,"6",2,3,1,12,,4,9,7,2015,
"372c6c08f26647e4844a6fc84cf19cb7",1,"1",1,1,1,12,,28,20,11,1991,1
"372c6c08f26647e4844a6fc84cf19cb7",2,"5",2,2,1,12,,21,98,98,1998,1
"372c6c08f26647e4844a6fc84cf19cb7",3,"6",1,3,1,12,,2,2,3,2017,
"372c6c08f26647e4844a6fc84cf19cb7",4,,1,3,1,6,1,0,16,6,2019,
"37533b1317ca4e1a974004317d4cdf44",1,"1",2,1,1,12,,42,98,98,1977,1
"37533b1317ca4e1a974004317d4cdf44",2,"2",1,2,1,12,,44,98,98,1975,1
"37533b1317ca4e1a974004317d4cdf44",3,"3",2,3,1,12,,8,11,2,2011,
"37533b1317ca4e1a974004317d4cdf44",4,"4",2,3,4,9,15,19,18,2,2000,5
"375d654f122349fab11f65375f417a2d",1,"1",1,1,1,12,,54,98,98,1965,1
"375d654f122349fab11f65375f417a2d",2,"2",2,2,1,12,,47,98,4,1972,1
"375d654f122349fab11f65375f417a2d",3,"5",1,3,1,12,,20,98,2,1999,5
"375d654f122349fab11f65375f417a2d",4,"6",1,3,1,12,,18,13,3,2001,5
"375d654f122349fab11f65375f417a2d",5,"7",1,3,1,12,,15,8,11,2003,5
"375d654f122349fab11f65375f417a2d",6,"8",1,3,1,12,,10,28,5,2008,5
"375d654f122349fab11f65375f417a2d",7,"9",2,3,1,12,,8,13,9,2010,
"375d654f122349fab11f65375f417a2d",9,"11",2,4,1,12,,12,98,98,2007,5
"37b70f60adc947949a9b765afb45d71f",1,"1",1,1,1,12,,40,18,2,1979,1
"37b70f60adc947949a9b765afb45d71f",2,"2",2,2,1,12,,31,12,4,1988,1
"37b70f60adc947949a9b765afb45d71f",3,"3",2,3,1,12,,14,31,3,2005,5
"37b70f60adc947949a9b765afb45d71f",4,"4",2,3,1,12,,12,30,3,2007,5
"37b70f60adc947949a9b765afb45d71f",5,"5",1,3,1,12,,10,21,11,2009,5
"37b70f60adc947949a9b765afb45d71f",6,"6",1,3,1,12,,8,2,9,2011,
"37b70f60adc947949a9b765afb45d71f",7,"7",2,3,1,12,,4,26,12,2015,
"37b70f60adc947949a9b765afb45d71f",8,"8",1,3,1,12,,1,28,4,2018,
"37c65147f7534277984447a500ea7c3c",1,"5",1,1,1,12,,23,15,5,1996,1
"37c65147f7534277984447a500ea7c3c",2,"6",2,2,1,8,13,18,17,8,2000,1
"37c65147f7534277984447a500ea7c3c",3,"7",2,3,1,8,13,1,25,1,2018,
"37c65147f7534277984447a500ea7c3c",4,,1,3,1,2,1,0,15,5,2019,
"37cd7a15e3294dc29c63e8bb05955312",1,"1",1,1,1,12,,46,98,4,1973,1
"37cd7a15e3294dc29c63e8bb05955312",2,"2",2,2,1,12,,37,98,10,1982,1
"37cd7a15e3294dc29c63e8bb05955312",3,"3",2,5,1,12,,73,98,98,1947,4
"37cd7a15e3294dc29c63e8bb05955312",4,"4",1,3,1,12,,17,27,9,2002,5
"37cd7a15e3294dc29c63e8bb05955312",5,"5",2,3,1,12,,14,25,5,2005,5
"37cd7a15e3294dc29c63e8bb05955312",6,"6",2,3,1,12,,11,25,5,2008,5
"37cd7a15e3294dc29c63e8bb05955312",8,"8",2,3,4,4,15,9,29,9,2010,
"37cd7a15e3294dc29c63e8bb05955312",9,"9",1,3,1,12,,6,27,4,2013,
"37cd7a15e3294dc29c63e8bb05955312",10,"10",2,3,1,12,,3,28,8,2016,
"37cd7a15e3294dc29c63e8bb05955312",11,,2,3,1,1,1,1,18,11,2018,
"37d88558c2b245a7a9a8671e5f9e4e5a",1,"1",2,1,1,12,,68,98,98,1952,4
"37d88558c2b245a7a9a8671e5f9e4e5a",3,,1,8,5,,,,,,,
"38330d7d9dde43c4ab5ffc89abf7bd24",1,"1",2,1,1,12,,27,8,2,1992,5
"383f1f35d733452680d14c49bd6290d5",1,"1",2,1,1,12,,42,98,98,1977,1
"383f1f35d733452680d14c49bd6290d5",2,"3",2,3,1,12,,18,28,11,2000,5
"383f1f35d733452680d14c49bd6290d5",3,"4",2,3,1,12,,15,20,7,2003,5
"383f1f35d733452680d14c49bd6290d5",4,"5",2,3,1,12,,13,20,4,2006,5
"383f1f35d733452680d14c49bd6290d5",5,"6",2,3,1,12,,9,28,11,2009,
"383f1f35d733452680d14c49bd6290d5",6,"7",1,2,1,12,,42,98,1,1977,1
"385c5482217b40a199727bec715a9e66",1,"1",1,2,4,3,13,50,98,3,1969,2
"385c5482217b40a199727bec715a9e66",2,"2",2,1,1,12,,47,24,12,1972,2
"385c5482217b40a199727bec715a9e66",3,"4",2,3,2,11,15,19,23,9,2000,5
"385c5482217b40a199727bec715a9e66",4,"5",1,3,2,11,15,17,28,11,2002,5
"385c5482217b40a199727bec715a9e66",5,,1,4,1,12,,2,15,5,2017,
"387e2859c6e74ac58fec4dc574402a93",1,"1",2,1,1,12,,67,98,98,1953,3
"387e2859c6e74ac58fec4dc574402a93",2,"2",2,4,4,3,15,8,5,2,2011,
"3887675cbba3418b9c062ad75bcea674",1,"1",2,1,1,12,,30,25,11,1989,2
"3887675cbba3418b9c062ad75bcea674",2,"2",1,3,1,12,,3,11,4,2016,
"38984cec828a4de78f533ed47c29c79e",1,"1",1,1,1,12,,41,98,98,1978,1
"38984cec828a4de78f533ed47c29c79e",2,"2",2,2,1,12,,29,98,98,1991,1
"38984cec828a4de78f533ed47c29c79e",3,"3",2,3,1,12,,12,26,4,2007,5
"38984cec828a4de78f533ed47c29c79e",4,"4",1,3,1,12,,11,98,12,2008,5
"38984cec828a4de78f533ed47c29c79e",5,"5",2,3,1,12,,6,28,6,2013,
"38984cec828a4de78f533ed47c29c79e",6,"6",2,3,1,12,,4,21,12,2015,
"38aeb51580f7486899b2edd59a8856dd",1,"##N/A##",1,1,1,12,,24,24,7,1994,5
"38c6499533984b3c8669e1caa56d0c3d",1,"1",1,1,1,12,,31,15,7,1988,2
"38c6499533984b3c8669e1caa56d0c3d",2,"2",2,2,1,12,,26,98,98,1993,2
"38c6499533984b3c8669e1caa56d0c3d",3,"3",1,3,1,12,,7,24,7,2012,
"38c6499533984b3c8669e1caa56d0c3d",4,"4",1,3,1,12,,3,16,3,2016,
"38c6499533984b3c8669e1caa56d0c3d",5,,1,3,1,6,1,0,26,2,2019,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",1,"1",2,1,1,12,,55,98,98,1964,4
