"hhid","s10q13","s10q14","s10q15a","s10q15b","s10q15c","s10q16","s10q17a","s10q17b","s10q17c"
"387e2859c6e74ac58fec4dc574402a93",5,2,,,,,,,
"387e2859c6e74ac58fec4dc574402a93",1,1,1,2,2,2,10000,10,8
"387e2859c6e74ac58fec4dc574402a93",8,1,2,1,2,,,,
"387e2859c6e74ac58fec4dc574402a93",6,2,,,,,,,
"387e2859c6e74ac58fec4dc574402a93",3,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",8,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",9,1,,1,,1,1500,,
"3887675cbba3418b9c062ad75bcea674",7,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",3,1,1,2,2,6,,,
"3887675cbba3418b9c062ad75bcea674",1,1,1,2,2,6,,,
"3887675cbba3418b9c062ad75bcea674",4,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",6,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",5,2,,,,,,,
"3887675cbba3418b9c062ad75bcea674",2,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",3,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",9,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",8,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",2,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",7,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",4,1,2,1,2,1,4500,15,15
"38984cec828a4de78f533ed47c29c79e",1,1,1,2,2,6,,,
"38984cec828a4de78f533ed47c29c79e",5,2,,,,,,,
"38984cec828a4de78f533ed47c29c79e",6,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",7,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",4,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",8,1,2,1,2,,,,
"38aeb51580f7486899b2edd59a8856dd",3,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",2,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",5,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",1,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",9,2,,,,,,,
"38aeb51580f7486899b2edd59a8856dd",6,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",9,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",4,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",6,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",3,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",2,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",8,2,,,,,,,
"38c6499533984b3c8669e1caa56d0c3d",7,1,2,1,2,,,,
"38c6499533984b3c8669e1caa56d0c3d",1,1,1,2,1,6,,,
"38c6499533984b3c8669e1caa56d0c3d",5,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",2,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",1,1,1,2,2,6,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",3,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",4,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",5,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",6,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",7,2,,,,,,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",9,1,,1,,1,2000,,
"38e3bc6e1b4d4d6cbed1b5cf4a12d120",8,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",9,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",2,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",5,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",4,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",7,1,2,1,2,,,,
"38e42260a4f9434191c9cd107ae83149",6,1,1,2,2,2,10000,10,13
"38e42260a4f9434191c9cd107ae83149",3,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",8,2,,,,,,,
"38e42260a4f9434191c9cd107ae83149",1,1,1,2,2,5,,,
"38f7d51ab573407b9e3d5f63cd6776c6",5,2,,,,,,,
"38f7d51ab573407b9e3d5f63cd6776c6",2,2,,,,,,,
"38f7d51ab573407b9e3d5f63cd6776c6",1,1,1,2,2,6,,,
"38f7d51ab573407b9e3d5f63cd6776c6",8,2,,,,,,,
"38f7d51ab573407b9e3d5f63cd6776c6",3,1,1,2,2,6,,,
"38f7d51ab573407b9e3d5f63cd6776c6",9,2,,,,,,,
"38f7d51ab573407b9e3d5f63cd6776c6",6,2,,,,,,,
"38f7d51ab573407b9e3d5f63cd6776c6",4,1,2,1,2,1,800,4,15
"38f7d51ab573407b9e3d5f63cd6776c6",7,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",5,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",9,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",3,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",6,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",1,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",4,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",8,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",2,2,,,,,,,
"394c5f83ad884ae2b254de6d04e9cbee",7,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",5,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",8,1,2,1,2,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",4,1,1,2,2,1,3400,1,2
"39520ce74efb4bbc9bc1a0bb5d5862f5",1,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",2,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",6,1,1,2,2,1,20000,2,14
"39520ce74efb4bbc9bc1a0bb5d5862f5",7,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",9,2,,,,,,,
"39520ce74efb4bbc9bc1a0bb5d5862f5",3,2,,,,,,,
"39710abf993c4df1822a6c663039b477",7,2,,,,,,,
"39710abf993c4df1822a6c663039b477",6,2,,,,,,,
"39710abf993c4df1822a6c663039b477",2,2,,,,,,,
"39710abf993c4df1822a6c663039b477",1,2,,,,,,,
"39710abf993c4df1822a6c663039b477",8,2,,,,,,,
"39710abf993c4df1822a6c663039b477",5,2,,,,,,,
"39710abf993c4df1822a6c663039b477",4,2,,,,,,,
"39710abf993c4df1822a6c663039b477",3,2,,,,,,,
"39710abf993c4df1822a6c663039b477",9,1,,1,,1,0,,
"39b2071f3f034d3c8d7273948184cd21",4,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",9,1,,1,,1,1500,,
"39b2071f3f034d3c8d7273948184cd21",3,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",8,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",5,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",6,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",7,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",2,2,,,,,,,
"39b2071f3f034d3c8d7273948184cd21",1,1,1,2,2,5,,,
"39e4ac0ffa65481e8e24d190c2c92667",1,1,1,2,2,5,,,
"39e4ac0ffa65481e8e24d190c2c92667",5,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",6,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",3,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",2,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",9,1,,1,,2,0,,
"39e4ac0ffa65481e8e24d190c2c92667",8,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",4,2,,,,,,,
"39e4ac0ffa65481e8e24d190c2c92667",7,1,2,1,2,,,,
"39fcb45731cc41428ec88383475be20f",4,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",1,1,1,2,2,6,,,
"39fcb45731cc41428ec88383475be20f",8,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",7,1,2,1,2,,,,
"39fcb45731cc41428ec88383475be20f",5,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",2,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",3,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",9,2,,,,,,,
"39fcb45731cc41428ec88383475be20f",6,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",6,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",1,1,1,2,2,5,,,
"3a1c90799ac7460cb96e3c52b2c5182d",9,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",4,1,2,1,2,1,5000,25,17
"3a1c90799ac7460cb96e3c52b2c5182d",8,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",3,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",2,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",7,2,,,,,,,
"3a1c90799ac7460cb96e3c52b2c5182d",5,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",6,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",7,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",8,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",5,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",9,1,,1,,1,0,,
"3a2240c1b88c480e8ad5f761daa701da",2,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",3,2,,,,,,,
"3a2240c1b88c480e8ad5f761daa701da",1,1,1,2,2,6,,,
"3a2240c1b88c480e8ad5f761daa701da",4,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",4,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",6,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",8,1,2,1,2,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",3,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",5,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",9,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",7,,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",1,2,,,,,,,
"3a42be4dab7b4a3ba3a0fadd2b28eb3b",2,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",7,1,2,1,2,,,,
"3a68ac8a10ff4c3c859ead75990cc409",6,1,1,2,2,6,,,
"3a68ac8a10ff4c3c859ead75990cc409",1,1,1,2,2,5,,,
"3a68ac8a10ff4c3c859ead75990cc409",4,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",5,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",2,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",3,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",9,2,,,,,,,
"3a68ac8a10ff4c3c859ead75990cc409",8,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",6,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",8,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",4,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",5,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",2,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",1,1,1,2,2,6,,,
"3ab0f18d796a424a9874e00ccb966251",9,2,,,,,,,
"3ab0f18d796a424a9874e00ccb966251",7,1,2,1,2,,,,
"3ab0f18d796a424a9874e00ccb966251",3,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",4,1,2,1,2,1,3500,1,2
"3ab7d02814fd4b958cead40b2e1c70a6",2,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",6,1,1,2,2,2,28000,28,8
"3ab7d02814fd4b958cead40b2e1c70a6",9,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",8,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",1,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",7,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",5,2,,,,,,,
"3ab7d02814fd4b958cead40b2e1c70a6",3,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",7,1,2,2,2,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",9,1,,2,,2,1500,,
"3ac163c4ce9c45c6bf0811db275ba36e",6,1,1,2,2,2,3500,1,14
"3ac163c4ce9c45c6bf0811db275ba36e",4,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",8,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",1,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",3,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",2,2,,,,,,,
"3ac163c4ce9c45c6bf0811db275ba36e",5,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",9,1,,1,,2,2500,,
"3af320e86e2641dc8508aea5fcc16590",2,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",4,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",6,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",5,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",8,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",1,1,1,2,2,6,,,
"3af320e86e2641dc8508aea5fcc16590",7,2,,,,,,,
"3af320e86e2641dc8508aea5fcc16590",3,1,1,2,2,5,,,
"3b010b3b5a0d46eb94cf1e56ff725850",9,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",4,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",7,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",1,1,1,2,2,6,,,
"3b010b3b5a0d46eb94cf1e56ff725850",6,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",8,1,2,1,2,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",3,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",2,2,,,,,,,
"3b010b3b5a0d46eb94cf1e56ff725850",5,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",9,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",6,1,1,2,2,2,15000,1.5,14
"3b05336e181e464da4683ab49635cab4",8,1,1,1,2,,,,
"3b05336e181e464da4683ab49635cab4",7,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",3,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",4,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",5,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",2,2,,,,,,,
"3b05336e181e464da4683ab49635cab4",1,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",8,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",9,1,,1,,1,1500,,
"3b1718f0d3fb4e629651cf461ee7557c",6,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",5,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",7,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",2,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",4,2,,,,,,,
"3b1718f0d3fb4e629651cf461ee7557c",1,1,1,2,2,6,,,
"3b1718f0d3fb4e629651cf461ee7557c",3,1,1,2,2,5,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",5,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",1,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",4,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",9,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",7,1,2,1,2,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",8,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",3,2,,,,,,,
"3b39ec3b07a24d7ba1e3a75cec6cf48f",6,1,1,2,2,2,15000,1,4
"3b39ec3b07a24d7ba1e3a75cec6cf48f",2,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",1,1,1,2,1,6,,,
"3b486c0be9c6474c803bbeb58aaa0a14",2,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",8,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",6,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",9,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",7,1,2,1,2,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",3,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",4,2,,,,,,,
"3b486c0be9c6474c803bbeb58aaa0a14",5,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",7,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",8,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",3,1,1,2,2,5,,,
"3b58eb644c474aa89c1bcecc8d191a48",9,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",5,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",4,1,2,1,2,1,1400,1,21
"3b58eb644c474aa89c1bcecc8d191a48",1,1,1,2,2,6,,,
"3b58eb644c474aa89c1bcecc8d191a48",6,2,,,,,,,
"3b58eb644c474aa89c1bcecc8d191a48",2,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",2,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",7,1,2,1,2,,,,
"3b6df4237fe04c4baf345c360ea6660d",1,1,1,2,2,6,,,
"3b6df4237fe04c4baf345c360ea6660d",5,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",3,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",6,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",8,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",4,2,,,,,,,
"3b6df4237fe04c4baf345c360ea6660d",9,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",7,1,2,1,2,,,,
"3b73ebe890704075a97c2d67ff10ff7f",6,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",5,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",2,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",8,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",1,1,1,2,2,5,,,
"3b73ebe890704075a97c2d67ff10ff7f",9,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",3,2,,,,,,,
"3b73ebe890704075a97c2d67ff10ff7f",4,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",7,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",4,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",2,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",6,1,1,2,2,2,50000,1,6
"3b742e0ce416464e80f71829661c95f3",3,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",5,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",8,1,2,1,2,,,,
"3b742e0ce416464e80f71829661c95f3",9,2,,,,,,,
"3b742e0ce416464e80f71829661c95f3",1,2,,,,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",4,1,2,1,2,2,1650,0.5,2
"3b8210365ce648f5b0f44e9cbd2d90d2",2,2,,,,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",8,,,,,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",1,1,1,2,2,6,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",7,1,2,1,2,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",6,1,1,2,2,2,20000,4,14
"3b8210365ce648f5b0f44e9cbd2d90d2",5,2,,,,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",3,2,,,,,,,
"3b8210365ce648f5b0f44e9cbd2d90d2",9,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",9,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",1,1,1,2,2,6,,,
"3b86c6ba02e04e1fa750e77add3e1805",7,1,2,1,2,,,,
"3b86c6ba02e04e1fa750e77add3e1805",5,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",6,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",3,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",8,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",4,2,,,,,,,
"3b86c6ba02e04e1fa750e77add3e1805",2,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",2,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",3,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",1,1,1,2,2,6,,,
"3b8b9ab51c37423ba74d7faaea67194b",6,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",7,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",4,1,2,1,2,1,3000,2,21
"3b8b9ab51c37423ba74d7faaea67194b",8,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",9,2,,,,,,,
"3b8b9ab51c37423ba74d7faaea67194b",5,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",8,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",7,1,2,1,2,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",4,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",3,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",9,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",5,2,,,,,,,
"3bae8a3fde124ab782cb7a39c5bdfee9",1,1,1,2,2,2,10000,5,9
"3bae8a3fde124ab782cb7a39c5bdfee9",6,1,1,2,2,4,40000,1,6
"3bae8a3fde124ab782cb7a39c5bdfee9",2,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",3,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",8,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",9,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",2,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",7,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",5,2,,,,,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",1,1,1,2,2,6,,,
"3bb729a3bf1a41918e245a4f0ef36f0d",4,1,2,1,2,1,1200,0.25,2
"3bb729a3bf1a41918e245a4f0ef36f0d",6,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",9,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",7,1,2,1,2,,,,
"3bdaa8350641478ab512ae673323b9c3",5,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",3,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",2,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",6,1,1,2,2,2,15000,3,14
"3bdaa8350641478ab512ae673323b9c3",8,1,2,1,2,,,,
"3bdaa8350641478ab512ae673323b9c3",1,2,,,,,,,
"3bdaa8350641478ab512ae673323b9c3",4,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",3,1,1,2,2,6,,,
"3bfb0921c87c40648bd552e1bdd06838",8,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",2,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",4,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",9,1,,1,,1,1000,,
"3bfb0921c87c40648bd552e1bdd06838",6,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",7,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",5,2,,,,,,,
"3bfb0921c87c40648bd552e1bdd06838",1,1,1,2,2,6,,,
"3c2217d5c921417ebc178f71e87a9d62",3,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",1,1,1,2,2,5,,,
"3c2217d5c921417ebc178f71e87a9d62",9,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",8,1,2,1,2,,,,
"3c2217d5c921417ebc178f71e87a9d62",2,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",7,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",6,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",5,2,,,,,,,
"3c2217d5c921417ebc178f71e87a9d62",4,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",5,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",9,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",3,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",1,1,1,2,2,6,,,
"3c264506125b425e8f086b6eab486bef",7,1,2,1,2,,,,
"3c264506125b425e8f086b6eab486bef",4,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",2,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",8,2,,,,,,,
"3c264506125b425e8f086b6eab486bef",6,2,,,,,,,
"3c3497e297b84aea878a303187308283",8,2,,,,,,,
"3c3497e297b84aea878a303187308283",2,2,,,,,,,
"3c3497e297b84aea878a303187308283",3,2,,,,,,,
"3c3497e297b84aea878a303187308283",7,2,,,,,,,
"3c3497e297b84aea878a303187308283",1,1,1,2,2,3,10000,10,8
"3c3497e297b84aea878a303187308283",5,2,,,,,,,
"3c3497e297b84aea878a303187308283",4,2,,,,,,,
"3c3497e297b84aea878a303187308283",6,2,,,,,,,
"3c3497e297b84aea878a303187308283",9,1,,1,,1,4000,,
"3c3e8547fb9c40a29d5cdc6f4101231e",1,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",3,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",4,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",8,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",9,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",2,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",7,1,2,1,2,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",5,2,,,,,,,
"3c3e8547fb9c40a29d5cdc6f4101231e",6,1,1,2,2,2,15000,1,7
"3c5506b13a194b8d851b8d09375dc6e2",4,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",1,1,1,2,2,6,,,
"3c5506b13a194b8d851b8d09375dc6e2",3,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",6,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",7,1,2,1,2,,,,
"3c5506b13a194b8d851b8d09375dc6e2",9,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",2,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",8,2,,,,,,,
"3c5506b13a194b8d851b8d09375dc6e2",5,2,,,,,,,
"3c6222b850c84576a27c8b3441f34e95",1,1,1,2,2,5,,,
"3c6222b850c84576a27c8b3441f34e95",6,2,,,,,,,
"3c6222b850c84576a27c8b3441f34e95",2,2,,,,,,,
"3c6222b850c84576a27c8b3441f34e95",9,2,,,,,,,
"3c6222b850c84576a27c8b3441f34e95",7,1,2,1,2,,,,
"3c6222b850c84576a27c8b3441f34e95",3,1,1,2,2,5,,,
"3c6222b850c84576a27c8b3441f34e95",5,2,,,,,,,
