"interview__key","EA_code","c4h_elementyear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq82v2","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"92-26-77-38","68f903f5bf9145f88554337640a5e431",3,"31","31",2,"none","36","36","36",2,"none"
"92-26-77-38","68f903f5bf9145f88554337640a5e431",4,"46","0",1,"Registers missing","26","26","0",1,"missing"
"92-26-77-38","68f903f5bf9145f88554337640a5e431",5,"33","0",1,"Registers missing","35","35","0",1,"missing register"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"34-91-15-19","6927081db9f440ca849fbd55ac30e9bd",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",0,"2397","2395",2,"poor tallying","3296","3296","3296",2,"matching"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",1,"2970","2970",2,"matching","2387","2387","2387",2,"matching"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",2,"269","269",2,"matching","315","315","315",2,"matching"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",4,"215","215",2,"matching","243","243","243",2,"matching"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",3,"264","264",2,"matching","240","240","240",2,"matching"
"65-66-38-86","6a0f936dcc7846d187bcff0b122213e5",5,"246","246",2,"matching","230","230","230",2,"matching"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"22-09-94-20","6a3556900ab44aeb9fe37891164e8f6a",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"08-74-10-74","6a981e6f28e34024b3877b143c78a411",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",4,"0","66",1,"The  page  in  the HMIS  105 was so  faint  that  it  could  not  be  read","73","73","43",1,"Tally  sheets  are  missing"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",5,"0","73",2,"Wrong  calculation","70","70","70",2,"Good"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",2,"0","49",2,"ok","58","58","57",1,"A referral  was  added  to  the  total  delivery  in the unit"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",0,"0","2580",1,"TB  cases  not  included  in  the  opd register","2361","2361","2106",1,"Wrong  numbering"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",3,"0","52",1,"Still birth   and masturated  births  were included  in HMIS 105","36","36","36",2,"GOOD"
"00-16-89-29","6ab741446b254f54b494a75bc6c31575",1,"0","2014",1,"Wrong  entry for the  HMIS","1576","1576","1028",1,"WRONG  NUMBERING"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",3,"38","38",2,"matching","41","41","41",2,"matching"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",2,"38","38",2,"matching","40","40","40",2,"matching"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",1,"885","885",2,"matching","642","642","642",2,"matching"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",5,"20","20",2,"matching","44","44","44",2,"matching"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",4,"31","31",2,"matching","48","48","48",2,"matching"
"18-73-98-72","6d88e79cdca94f44955a26a280ceaae8",0,"722","722",2,"matching","532","532","532",2,"matching"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",5,"01","01",2,"matching","06","06","06",2,"matching"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",3,"0","0",2,"NO DELIVERIES","0","0","0",2,"NO DELIVERIES"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",4,"03","03",2,"matching","10","10","10",2,"matching"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",0,"420","420",2,"matching","248","248","248",2,"matching"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",1,"706","705",1,"Double  counting","400","400","398",1,"double counting"
"61-26-83-13","6f717245375d48cbaee0ccc130704124",2,"0","0",2,"NO DELIVERIES","0","0","0",2,"NO DELIVERIES"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",1,"2605","2605",2,"No mismatch","1770","1770","1770",2,"No mismatch"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",4,"15","15",2,"No mismatch","24","24","24",2,"No mismatch"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",2,"53","53",2,"No mismatch","62","62","62",2,"No mismatch"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",5,"14","14",2,"No mismatch","16","16","16",2,"No mismatch"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",0,"2042","2042",2,"No mismatch","1108","1108","1108",2,"No mismatch"
"64-64-66-34","6fdd02cc5fad4b6aaaa699355b50a2c5",3,"54","54",2,"No mismatch","41","41","41",2,"No mismatch"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",4,"37","37",2,"NO MISMATCH","201","201","201",2,"NO MISMATCH"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",0,"1555","1555",2,"NO MISMATCH","820","820","820",2,"NO MISMATCH"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",3,"8","8",2,"NO MISMATCH","16","16","16",2,"NO MISMATCH"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",5,"51","51",2,"NO MISMATCH","78","78","78",2,"NO MISMATCH"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",2,"12","12",2,"NO MISMATCH","08","08","08",2,"NO MISMATCH"
"94-18-00-85","70b5acb304f142b291fc6b209f67a5b3",1,"65","65",2,"NO MISMATCH","1066","1066","1066",2,"NO MISMATCH"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",5,,,,,"51","0","68",1,"Missing  tallying  sheets  from  out  reach"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",4,,,,,"63","0","63",2,"ok"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",0,,,,,"446","0","349",1,"Wrong  numbering"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",3,,,,,"5","0","5",2,"ok"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",2,,,,,"33","0","33",2,"ok"
"40-73-51-73","71230c66d335494aa424d7f85a36da60",1,,,,,"191","0","153",1,"Wrong  numbering"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"33-62-41-35","7377cd30ca6540eabb25b4a9a3de369d",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",4,"18","18",2,"matching","34","34","34",2,"matching"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",1,"1897","1897",1,"matching","1413","1413","1413",2,"matching"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",3,"32","32",1,"matching","28","28","28",2,"matching"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",5,"29","29",2,"matching","50","50","50",2,"matching"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",2,"33","34",1,"poor tallying","37","37","37",2,"matching"
"23-95-21-09","741a8331efc04b6b845110d8a212aec0",0,"1531","1536",1,"poor tallying","1337","1337","1340",1,"poor numbering"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-41-92-59","7557b1aecd28455e9909c6d2a923a832",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",4,"##N/A##","46",2,"##N/A##","38","##N/A##","40",1,"RECORDS POORLY, FAINTLY WRITTEN"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",0,"##N/A##","1990",2,"##N/A##","1677","##N/A##","1575",1,"COULD HAVE MISSED A DIGIT"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",3,"##N/A##","56",2,"##N/A##","59","##N/A##","59",2,"##N/A##"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",5,"##N/A##","14",2,"##N/A##","54","##N/A##","54",2,"##N/A##"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",2,"##N/A##","59",2,"##N/A##","86","##N/A##","86",2,"##N/A##"
"30-46-55-37","7663bb1198824f56a0370fa6f07e858a",1,"##N/A##","2438",2,"##N/A##","1386","##N/A##","1386",2,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",5,"##N/A##","74",2,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",3,"##N/A##","24",2,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",1,"##N/A##","611",2,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"29-03-49-45","76864e14ab0a4c98a1cf17d54efe6acf",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",3,"0","0",2,"NO DELIVERIES DUE TO LACK OF FACILITIES - MARTENITY WARD","##N/A##","##N/A##","##N/A##",,"##N/A##"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",5,"18","18",2,"NONE","##N/A##","##N/A##","##N/A##",,"##N/A##"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",4,"16","16",2,"NONE","13","13","13",2,"NONE"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",0,"857","857",2,"NONE","567","567","567",2,"NONE"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",1,"1036","1036",2,"NONE","##N/A##","##N/A##","##N/A##",,"##N/A##"
"94-83-94-74","7746d7555f5844d3aa4e1b1db205baaa",2,"0","0",2,"THE FACILITY DOES NOT HANDLE DELIVERIES  DUE TO LACK OF FACILITIES","0","0","0",2,"NO DELIVERIES CARRIED OUT BY THE FACILITY  DUE TO LACK OF A MARTENITY WARD"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"86-28-58-60","77d8e0bb2a8d40818176e4ca7fa67bed",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"45-08-45-12","7858f0477c71435583949704dfdc8273",0,"720","720",2,"matching","403","403","403",2,"NEW ATTENDANCE WAS LOW DUE TO DROP DOWN IN MALARIA CASES"
"45-08-45-12","7858f0477c71435583949704dfdc8273",5,"7","7",2,"matching","7","7","7",2,"matching"
"45-08-45-12","7858f0477c71435583949704dfdc8273",1,"1673","1673",2,"matching","524","524","524",2,"matching"
"45-08-45-12","7858f0477c71435583949704dfdc8273",3,"0","0",2,"matching","0","0","0",2,"matching"
"45-08-45-12","7858f0477c71435583949704dfdc8273",4,"09","09",2,"matching","9","9","9",2,"matching"
"45-08-45-12","7858f0477c71435583949704dfdc8273",2,"0","0",2,"NO DELIVERIES","0","0","0",2,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",3,"9","9",2,"matching","26","26","26",2,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",1,"1592","1592",2,"matching","992","992","992",1,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",4,"87","87",2,"matching","102","102","102",2,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",5,"74","74",2,"matching","68","68","68",2,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",2,"50","50",2,"matching","49","49","49",2,"matching"
"47-71-40-92","78bcb53eff2c4728a87f26ee0d5a7295",0,"1239","1239",2,"matching","1180","1180","1185",1,"POOR TALLYING"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",1,"1208","1208",2,"NO MISMATCH","715","715","715",2,"NO MISMATCH"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",0,"716","716",2,"NO MISMATCH","557","557","557",2,"NO MISMATCH"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",4,"10","10",2,"NO MISMATCH","10","10","10",2,"NO MISMATCH"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",2,"16","16",2,"NO MISMATCH","16","16","16",2,"NO MISMATCH"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",3,"11","11",2,"NO MISMATCH","22","22","22",2,"NO MISMATCH"
"30-29-17-25","7ae3d3fc9a4344ba8bb7d8670ba0a214",5,"15","15",2,"NO MISMATCH","3","3","3",2,"NO MISMATCH"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-94-99-21","7cbae8c05a404cca98e447173d257eb4",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",0,"558","558",2,"none","697","697","697",2,"none"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",3,"0","0",2,"none","0","0","0",2,"none"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",5,"24","24",2,"none","30","30","30",2,"none"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",2,"0","0",2,"none","0","0","0",2,"none"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",1,"750","750",2,"none","409","409","409",2,"none"
"52-89-16-75","7cbedb93a4d54e71a77f6282ce45b604",4,"27","27",2,"none","32","32","32",2,"none"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",3,"21","21",2,"matching","17","17","17",2,"matching"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",2,"46","46",2,"matching","24","24","24",2,"matching"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",1,"1320","1320",2,"matching","1006","1006","1006",2,"matching"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",0,"1690","1690",2,"matching","811","811","813",2,"Poor tallies"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",4,"21","21",2,"matching","52","52","52",2,"matching"
"19-39-69-85","7ce87defa03b47d28ca7a85807a835eb",5,"63","63",2,"matching","48","48","48",2,"matching"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"65-64-33-71","7d81ff7c7b1f45f682a2f778de1129d3",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",4,"1447","1447",2,"No mismatch","1093","1093","1093",2,"No mismatch"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",0,"2641","2641",2,"No mismatch","1558","1558","1559",1,"There was miscounting"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",3,"203","203",2,"No mismatch","180","180","180",2,"No mismatch"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",2,"205","205",2,"No mismatch","203","203","203",2,"No mismatch"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",1,"2280","2280",2,"No mismatch","2085","2085","2085",2,"No mismatch"
"97-27-45-82","7dfe77c10a6d423da8b1fe1af366ff1a",5,"1091","1091",2,"No mismatch","584","584","584",2,"No mismatch"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",4,"34","34",2,"NO MISMATCH","14","14","14",2,"NO MISMATCH"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",1,"1517","1517",2,"NO MISMATCH","801","801","801",2,"NO MISMATCH"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",0,"1227","1227",2,"NO MISMATCH IN ALL","861","861","861",2,"NO MISMATCH"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",5,"30","30",2,"NO MISMATCH","24","24","24",2,"NO MISMATCH"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",3,"25","25",2,"NO MISMATCH","19","19","19",2,"NO MISMATCH"
"55-30-97-28","7e25926b2a7440e69f203158d6092c89",2,"25","25",2,"NO MISMATCH","8","8","8",2,"NO MISMATCH"
"75-75-86-64","811f0969148848799fdeb81412c961b7",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"75-75-86-64","811f0969148848799fdeb81412c961b7",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"75-75-86-64","811f0969148848799fdeb81412c961b7",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"75-75-86-64","811f0969148848799fdeb81412c961b7",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"75-75-86-64","811f0969148848799fdeb81412c961b7",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"75-75-86-64","811f0969148848799fdeb81412c961b7",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"97-06-48-22","819574132d744fb58ef76356982dab3e",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",0,"##N/A##","525",2,"##N/A##","374","##N/A##","374",2,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",5,"##N/A##","43",2,"##N/A##","31","##N/A##","31",2,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",3,"##N/A##","30",2,"##N/A##","27","##N/A##","27",2,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",1,"##N/A##","865",2,"##N/A##","419","##N/A##","419",2,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",2,"##N/A##","10",2,"##N/A##","21","##N/A##","21",2,"##N/A##"
"72-95-56-08","819dc7fb58f3487c92ce386410f0e484",4,"##N/A##","23",2,"##N/A##","25","##N/A##","25",2,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"87-78-16-27","8240331915e74700903cd16936938273",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",5,"126","126",2,"No mismatch","87","87","87",2,"No mismatch"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",1,"907","907",2,"No mismatch","564","564","564",2,"No mismatch"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",4,"70","70",2,"No mismatch","129","129","129",2,"No mismatch"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"16-96-21-37","82a63311f1c84741bfd4b8e903e89fa4",0,"1062","1062",2,"No mismatch","616","616","616",2,"No mismatch"
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",2,"109","109",1,"none","0","0","125",1,"HMIS missing"
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",0,"2955","2913",1,"some registers missing","0","0","1668",1,"HMIS missing"
"95-91-78-39","8513e8bd23c14fd198c0e28c57e978fb",3,"101","101",2,"none","0","0","82",1,"HMIS missing"
