"interview__key","EA_code","payment_id","s3q26","s3q27","s3q28","s3q29"
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",3,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",6,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",5,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",8,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",9,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",4,1,2,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",2,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",7,2,,,
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",1,1,1,5000,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",4,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",6,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",1,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",0,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",7,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",5,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",8,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",9,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",2,,,,
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",3,,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",6,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",5,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",3,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",2,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",9,1,1,2500,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",8,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",0,,1,2000,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",1,2,,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",4,1,2,,
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",7,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",1,1,1,79200,4
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",0,,1,2000,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",8,1,1,1000,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",5,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",7,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",4,1,2,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",2,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",3,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",6,2,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",9,1,1,3000,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",7,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",2,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",3,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",5,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",0,,1,2000,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",8,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",6,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",9,1,1,2000,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",1,2,,,
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",4,1,2,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",7,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",6,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",0,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",9,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",3,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",8,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",1,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",2,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",5,,,,
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",4,,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",5,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",6,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",2,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",8,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",7,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",4,1,2,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",3,2,,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",0,,1,5000,2
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",1,1,2,,
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",9,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",6,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",8,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",5,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",3,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",9,1,1,2500,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",7,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",1,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",4,1,2,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",2,2,,,
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",0,,1,2000,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",4,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",3,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",7,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",8,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",6,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",9,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",5,2,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",1,1,1,2500,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",0,,1,10000,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",2,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",5,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",2,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",3,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",8,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",0,,1,10000,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",9,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",1,1,1,5000,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",6,2,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",4,1,2,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",7,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",9,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",6,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",1,1,1,10000,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",2,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",8,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",4,1,2,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",5,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",7,2,,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",0,,2,,
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",3,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",4,1,2,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",2,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",6,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",7,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",3,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",1,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",0,,2,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",9,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",5,2,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",8,2,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",1,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",8,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",6,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",0,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",2,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",4,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",5,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",7,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",9,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",3,,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",1,1,1,10000,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",3,2,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",7,2,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",8,2,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",6,2,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",0,,2,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",9,1,1,130000,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",4,2,,,
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",2,1,1,20000,4
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",5,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",0,,1,4000,2
"47-97-04-43","b1884aea03a844029e86334683703b09",3,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",2,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",9,1,2,,
"47-97-04-43","b1884aea03a844029e86334683703b09",5,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",7,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",4,1,2,,
"47-97-04-43","b1884aea03a844029e86334683703b09",8,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",6,2,,,
"47-97-04-43","b1884aea03a844029e86334683703b09",1,1,1,20000,2
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",1,1,1,7000,2
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",3,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",8,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",5,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",4,1,2,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",7,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",0,,2,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",9,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",6,2,,,
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",2,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",3,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",1,1,1,32000,2
"80-00-26-34","b20b2988cc4140df81890d31bb284697",2,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",5,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",9,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",6,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",0,,2,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",7,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",8,2,,,
"80-00-26-34","b20b2988cc4140df81890d31bb284697",4,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",5,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",3,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",9,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",7,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",0,,1,6000,2
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",8,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",6,2,,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",4,1,2,,
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",2,1,1,25000,4
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",1,1,1,30000,2
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",5,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",3,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",8,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",0,,1,1000,2
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",9,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",2,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",7,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",1,1,1,6000,2
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",6,2,,,
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",4,1,2,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",3,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",6,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",1,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",4,1,2,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",8,1,1,10000,2
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",5,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",7,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",0,,1,8000,2
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",2,2,,,
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",9,1,1,10000,2
"81-20-77-29","b389c239719a4796854b290e12631dbb",9,1,2,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",4,1,2,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",6,2,,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",1,1,2,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",7,2,,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",2,1,1,12000,4
"81-20-77-29","b389c239719a4796854b290e12631dbb",0,,2,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",3,2,,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",5,2,,,
"81-20-77-29","b389c239719a4796854b290e12631dbb",8,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",1,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",9,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",0,,1,20000,2
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",2,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",5,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",3,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",6,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",4,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",8,2,,,
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",7,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",1,1,1,40000,2
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",5,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",2,1,1,30000,4
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",7,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",4,1,2,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",8,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",0,,1,24000,2
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",3,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",6,2,,,
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",9,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",7,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",2,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",9,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",3,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",6,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",0,,1,12000,2
"54-78-39-35","b92650e55fb14845840d3f164fba1491",5,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",1,1,1,4500,2
"54-78-39-35","b92650e55fb14845840d3f164fba1491",8,2,,,
"54-78-39-35","b92650e55fb14845840d3f164fba1491",4,1,2,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",1,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",5,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",2,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",6,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",7,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",0,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",4,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",3,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",9,,,,
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",8,,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",7,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",0,,1,500,2
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",3,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",4,1,2,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",6,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",8,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",1,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",2,2,,,
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",9,1,1,3000,2
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",5,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",3,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",8,1,1,5000,2
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",5,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",9,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",4,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",2,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",6,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",7,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",1,2,,,
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",0,,1,12857,2
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",4,1,2,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",1,1,1,20000,2
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",3,2,,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",5,2,,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",0,,1,20000,2
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",2,1,1,20000,4
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",7,2,,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",6,2,,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",9,2,,,
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",8,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",9,1,1,3500,2
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",2,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",3,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",1,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",6,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",5,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",4,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",8,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",7,2,,,
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",0,,2,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",1,1,1,160000,2
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",7,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",5,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",2,1,1,18000,1
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",9,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",3,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",4,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",6,2,,,
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",0,,1,5000,2
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",8,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",2,1,1,27000,2
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",5,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",6,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",9,1,1,25000,2
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",3,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",1,1,1,35000,2
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",4,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",7,2,,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",0,,2,,
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",8,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",0,,1,3000,1
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",5,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",2,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",3,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",6,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",7,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",1,1,1,30000,2
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",8,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",9,2,,,
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",4,1,2,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",9,1,1,200000,2
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",0,,1,44000,2
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",4,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",6,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",2,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",3,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",1,1,1,75000,2
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",7,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",5,2,,,
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",8,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",5,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",2,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",8,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",9,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",1,1,1,2500,2
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",0,,1,10000,2
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",6,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",4,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",3,2,,,
"21-18-44-50","c0cdc564be864ac698cba75135459a5e",7,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",4,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",7,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",8,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",6,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",5,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",1,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",9,1,1,2500,2
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",2,2,,,
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",0,,1,5000,2
"05-72-66-37","c1185221c2d343bb88b3ec950686798c",3,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",5,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",9,1,2,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",3,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",8,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",1,1,1,23000,2
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",0,,1,4000,2
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",4,1,2,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",6,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",7,2,,,
"96-93-21-70","c1b998e93a934a8cb45545fc66b93d36",2,2,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",7,,,,
