"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03","s3aq03_2","s3aq03_3","s3aq03a","s3aq04","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"409ea672a1d84860be324caaa49bfa01",1,0,"H1700901","17-92-17-31","CASSAVA PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"409ea672a1d84860be324caaa49bfa01",2,0,"H1700901","17-92-17-31","PEAS PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"40a81ad95c0146408ed50a768977f610",1,1,"H3901001","25-53-09-64","Plot Sorgum",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.18
"40a81ad95c0146408ed50a768977f610",1,2,"H3901001","25-53-09-64","Plot Fallow",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"40a81ad95c0146408ed50a768977f610",2,1,"H3901001","25-53-09-64","Plot Old Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"40a81ad95c0146408ed50a768977f610",2,2,"H3901001","25-53-09-64","Plot New Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"40a81ad95c0146408ed50a768977f610",2,3,"H3901001","25-53-09-64","Plot Sweet Potatoes",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"40d651d26aa4403ca40fd52713d38ab2",3,1,"H0010201","81-76-20-58","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"40d7b4caf61141c283c28cfc781b6434",2,2,"H3620701","65-54-14-25","FALLOW",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"40d7b4caf61141c283c28cfc781b6434",2,1,"H3620701","65-54-14-25","SWEET POTATOES",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,3,3,30000,0.25
"4103779cb40b4a70a530c2fe4af75b66",0,2,"H3840601","27-97-80-35","SCHOOL-Maize",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"4103779cb40b4a70a530c2fe4af75b66",0,1,"H3840601","27-97-80-35","SCHOOL-Simsim",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"4103779cb40b4a70a530c2fe4af75b66",0,3,"H3840601","27-97-80-35","SCHOOL-sunflower",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"41079cfa1859461f9c4c8839351886d6",1,1,"H2020501","88-13-24-98","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,25,0,0,120000,1
"410ccdd68e694cad805ee3c3db209054",3,1,"H3830101","82-88-62-39","nwagi",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"410ccdd68e694cad805ee3c3db209054",2,1,"H3830101","82-88-62-39","nwagi",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"41104a79c99f49ac83df63ff521ab038",1,1,"H3390301","81-73-76-59","Maize and Beans and matooke",1,"2",2,1,8,2,,,,1,2,,,,,,,1,1,2,0.06,1,0.25,2500,2,1,3,0,0,16600,0.5
"41104a79c99f49ac83df63ff521ab038",1,2,"H3390301","81-73-76-59","sweet potatoes and matooke",1,"2",2,1,8,2,,,,,2,,,,,,,1,1,2,0.08,1,0.25,2500,2,1,3,0,0,16600,0.35
"41104a79c99f49ac83df63ff521ab038",1,4,"H3390301","81-73-76-59","simsim and matooke",1,"2",2,1,8,2,,,,1,2,,,,,,,1,1,2,0.08,1,0.25,2500,2,1,3,0,0,16600,0.15
"415955acb18846569b50042e9abfb8d4",1,1,"H2810501","39-57-59-67","MAIZE, BEANS,CASSSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,100000,5
"415955acb18846569b50042e9abfb8d4",2,1,"H2810501","39-57-59-67","BANANA, COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,5,0,130000,4
"41bb9a751f6e457daba39b06f6ad373a",3,1,"H1920301","75-76-31-56","NWAGI",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"41e2ca525f8c47bb8ed1cd9fc94325f1",0,1,"H0810301","45-87-04-14","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"4204ad8a9fcc43f2a294d012f4e6c131",4,1,"H1900102","08-12-44-88","Te owak",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,3,0,117000,1.5
"420750aef42a46139e6eb109f0fc28c1",1,1,"H3730902","52-08-89-64","1. SORGHUM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,10000,4
"420750aef42a46139e6eb109f0fc28c1",2,1,"H3730902","52-08-89-64","1. CASSAVA/MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,4
"425acd0ee25546709a5686553b3b56cd",1,0,"H2961101","73-46-81-41","BANANA FOOD/BEANS/MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,50000,0.9
"425cec05c820427aa4ee75d325a2feea",1,0,"H0480701","70-28-80-31","BANANA FOOD",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,10000,0.25
"428fa9e59dac4f5e8644b24a1530beed",1,1,"H2060602","87-31-51-22","muranga.kabii",1,"7",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,15000,1
"428fa9e59dac4f5e8644b24a1530beed",2,1,"H2060602","87-31-51-22","LAYATA",1,"7",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.6
"42a9b9883194492d88ec0be4272999dc",1,1,"H3950101","61-09-45-17","SOYA",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.1,2,,,,1,10,10,0,20000,0.9
"42a9b9883194492d88ec0be4272999dc",1,2,"H3950101","61-09-45-17","KAL",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.7
"42a9b9883194492d88ec0be4272999dc",4,2,"H3950101","61-09-45-17","ORANGA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"42a9b9883194492d88ec0be4272999dc",4,1,"H3950101","61-09-45-17","BEL",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"42ba387b8cfe40ba9ea70061853db882",1,1,"H2740901","88-87-62-54","MATOOKE",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"42ba387b8cfe40ba9ea70061853db882",1,2,"H2740901","88-87-62-54","IRISH POTATOES",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,20000,0.5
"42ba387b8cfe40ba9ea70061853db882",2,1,"H2740901","88-87-62-54","CASSAVA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,14,0,0,35000,0.5
"42ba387b8cfe40ba9ea70061853db882",2,2,"H2740901","88-87-62-54","SWEET POTATOES",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"42c2a82d6c0741bba303cc2db4f764f9",1,1,"H3990401","12-05-21-90","Bananas",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"42c2a82d6c0741bba303cc2db4f764f9",2,1,"H3990401","12-05-21-90","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.38
"42c9e36335c245eda502a8e28a73aac9",1,1,"H3390201","65-31-61-54","Coffee",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"42cb63d9ad9a4ec0818c8bb7163118d8",1,0,"H1300701","20-74-80-14","CASSAVA PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"42d0fc47682646d59cb2e649862cb2eb",3,1,"H1301002","28-46-73-59","Cassava plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"42d0fc47682646d59cb2e649862cb2eb",2,1,"H1301002","28-46-73-59","Rice plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"42f2fba1f847493ca9917da48c597d49",1,1,"H0510901","67-92-91-93","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"42f2fba1f847493ca9917da48c597d49",1,2,"H0510901","67-92-91-93","""SWEET POTATOES """,1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"42f2fba1f847493ca9917da48c597d49",2,1,"H0510901","67-92-91-93","FALLOW",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"42f2fba1f847493ca9917da48c597d49",1,3,"H0510901","67-92-91-93","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"43001ca4b9d9497b8e5fde162eaae64b",1,1,"H0360501","47-60-53-86","COFFEE PLOT",1,"2",2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,30000,2,2,,,,,0.25
"43001ca4b9d9497b8e5fde162eaae64b",3,1,"H0360501","47-60-53-86","MAIZE",2,,2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,30000,2,1,4,0,0,40000,0.5
"43001ca4b9d9497b8e5fde162eaae64b",2,2,"H0360501","47-60-53-86","COFFEE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,7,0,0,50000,0.25
"43001ca4b9d9497b8e5fde162eaae64b",2,3,"H0360501","47-60-53-86","BANANA BEER",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,35000,0.25
"43001ca4b9d9497b8e5fde162eaae64b",2,1,"H0360501","47-60-53-86","BEANS  PLOT",1,"3",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"43001ca4b9d9497b8e5fde162eaae64b",3,2,"H0360501","47-60-53-86","BEANS",1,"3",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,40000,0.5
"43001ca4b9d9497b8e5fde162eaae64b",2,4,"H0360501","47-60-53-86","MAIZE PLOT",1,"3",2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,30000,3,1,6,0,0,60000,0.5
"43501f8834394ce1a21b2c4e6f422a54",1,1,"H4150901","50-44-20-89","Bananas",1,"4",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"435aad8bd25744e69e6d88b433715d15",1,1,"##N/A##","22-36-98-93","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"435aad8bd25744e69e6d88b433715d15",1,2,"##N/A##","22-36-98-93","MAIZE, BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"436d5a4853f24a4c896bd405a221f328",1,1,"H1970501","39-34-09-65","SORGHUM",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"43740425c7ed4521948da92a624d6457",1,1,"H2310801","33-77-46-00","PACO-nge ot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.45
"43740425c7ed4521948da92a624d6457",3,1,"H2310801","33-77-46-00","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.22
"43740425c7ed4521948da92a624d6457",2,2,"H2310801","33-77-46-00","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"43740425c7ed4521948da92a624d6457",1,2,"H2310801","33-77-46-00","Paco-nyim ot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.46
"43740425c7ed4521948da92a624d6457",1,3,"H2310801","33-77-46-00","Paco-west, near mze",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,2,0,7000,0.35
"437cdf4cefbd47208506638b5430432d",5,1,"H3620301","64-27-53-18","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"437cdf4cefbd47208506638b5430432d",4,1,"H3620301","64-27-53-18","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"439ea3100826494ea35cf8f7adfb5e51",1,1,"H2850201","07-76-81-28","Maize/Beans",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,50000,0.25
"43ea5b8fad1844be9e990d6ae546d0aa",1,3,"H4280701","78-44-95-38","MILLET",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,20,10,0,150000,0.25
"43ea5b8fad1844be9e990d6ae546d0aa",1,2,"H4280701","78-44-95-38","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,15,15,0,150000,0.5
"43ea5b8fad1844be9e990d6ae546d0aa",1,0,"H4280701","78-44-95-38","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,20,10,0,150000,0.5
"43ea7d5ebdb74fc2a098bd70c4caa58d",1,2,"H3570701","12-16-73-36","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,0.5,1,0.5,8000,2,2,,,,,0.9
"43ea7d5ebdb74fc2a098bd70c4caa58d",1,3,"H3570701","12-16-73-36","IRISH POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"43ea7d5ebdb74fc2a098bd70c4caa58d",1,1,"H3570701","12-16-73-36","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"43f5ac4b06af4615bab925b452355111",1,1,"H4020302","61-62-31-32","PACO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,30000,0.5
"43f5ac4b06af4615bab925b452355111",2,1,"H4020302","61-62-31-32","MALO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.8
"441cda37b3414e07a6593efba2c48717",2,2,"H1720601","85-85-20-54","POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"441cda37b3414e07a6593efba2c48717",2,1,"H1720601","85-85-20-54","MILLET",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"441cda37b3414e07a6593efba2c48717",1,1,"H1720601","85-85-20-54","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"441cda37b3414e07a6593efba2c48717",1,2,"H1720601","85-85-20-54","SUGARCANE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,15,0,0,300000,1.5
"4420e0e33301401ea321282980ad9272",2,0,"H3081001","44-22-03-30","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.6
"4420e0e33301401ea321282980ad9272",1,1,"H3081001","44-22-03-30","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"442347a5ace74b9c9a775c66d41ba181",1,3,"H2900501","98-63-50-68","YAMS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.15
"442347a5ace74b9c9a775c66d41ba181",1,1,"H2900501","98-63-50-68","BEANS AND MAIZE",2,,2,2,,,,,,,2,,,,,,,1,1,2,10,1,10,5000,2,2,,,,,2
"442347a5ace74b9c9a775c66d41ba181",1,2,"H2900501","98-63-50-68","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"444e4e1912d64acda005a645ac29d20e",1,1,"H2920802","48-98-03-55","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,30,0,0,70000,1
"447a3e73ca7a4e37918f822ffa425a16",1,1,"H3570101","15-52-01-47","PLOT A BANANA",1,"1",2,1,500,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.3
"447eac4627444ec1bea1f94f10d20ac8",1,1,"H2390201","71-24-99-83","CASSAVA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"447eac4627444ec1bea1f94f10d20ac8",2,1,"H2390201","71-24-99-83","CASSAVA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.25
"44b50c08f9bd4898a926473fba467d91",1,2,"H4120901","50-69-54-67","GNUTS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"44b50c08f9bd4898a926473fba467d91",1,1,"H4120901","50-69-54-67","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"44fae2260208482594b1e35af2c87624",4,0,"H0840201","50-26-42-89","MILLET",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,6,0,30000,0.25
"44fae2260208482594b1e35af2c87624",1,0,"H0840201","50-26-42-89","COFFEE PLOT",1,"1",2,2,,,,,,,1,4,2,1,2,16000,2,1,4,2,1,1,0.5,8500,2,1,0,8,0,64000,0.5
"44fae2260208482594b1e35af2c87624",4,1,"H0840201","50-26-42-89","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,6,0,30000,0.5
"450bc474b7504eabab56b5d6ccaac417",1,1,"H0620901","93-69-49-99","Maize",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"450d5391f8884399b3c2160fe9ef0395",1,1,"H3040802","00-48-24-50","COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"450d5391f8884399b3c2160fe9ef0395",2,1,"H3040802","00-48-24-50","BANANA AND COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.6
"452b8abf16324dc0a9f0bd2374eccbae",3,1,"H1821001","33-59-44-98","soya",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,34,12,0,95000,2
"452b8abf16324dc0a9f0bd2374eccbae",2,1,"H1821001","33-59-44-98","NINO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,40,0,40000,2
"452b8abf16324dc0a9f0bd2374eccbae",1,1,"H1821001","33-59-44-98","nino",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,12,0,20000,1
"456103859120412ba80e3e5d4c19890d",2,1,"H3350501","93-13-99-45","coffee",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"456103859120412ba80e3e5d4c19890d",4,1,"H3350501","93-13-99-45","Beans plot",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"456c4b5334b2497195b10c1285eb9ff6",4,1,"H3900801","49-36-17-41","cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"456c4b5334b2497195b10c1285eb9ff6",2,1,"H3900801","49-36-17-41","cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"456c4b5334b2497195b10c1285eb9ff6",1,1,"H3900801","49-36-17-41","sorghum",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,5,0,30000,0.12
"456c4b5334b2497195b10c1285eb9ff6",3,1,"H3900801","49-36-17-41","sorg",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,45000,1
"45878d5c55a44a379b7d91479b23bf49",1,1,"H2870601","99-92-96-04","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,1,0,60000,1.5
"45878d5c55a44a379b7d91479b23bf49",2,1,"H2870601","99-92-96-04","MAIZE",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,10000,3,1,3,0,0,210000,1.5
"45878d5c55a44a379b7d91479b23bf49",1,2,"H2870601","99-92-96-04","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,1,0,50000,1
"4598bcd95ee3428b98fdbb4bf4bf0831",1,1,"H0880501","87-62-88-27","COFFEE",1,"3",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.47
"4598bcd95ee3428b98fdbb4bf4bf0831",1,2,"H0880501","87-62-88-27","INHERITED PARCEL",1,"3",2,1,20,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.25
"45b626e85ac24e50939037995cb50c55",1,1,"H3910501","88-41-61-08","PLOT 1 (MAIZE AND CASSAVA)",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"45e2ee95fc5d43209952a116c1df9f91",1,0,"H4121001","97-21-40-87","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,90000,3
"45e2ee95fc5d43209952a116c1df9f91",1,1,"H4121001","97-21-40-87","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.07
"45ffec175cab46ff95d72b6f6f651b39",4,1,"H1400701","11-52-56-51","1.PIGEON PEAS",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"46148e9cac444dd29d783073cf99257a",1,2,"H3800101","43-91-32-18","Sweet potato plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"46148e9cac444dd29d783073cf99257a",1,1,"H3800101","43-91-32-18","cassava plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"46148e9cac444dd29d783073cf99257a",1,3,"H3800101","43-91-32-18","Maize plot",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"46235a9f1237490b8d6433136a08bd86",1,1,"H3830201","54-55-62-60","NINO",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"4671909a9d8f4687a430a852704fb0c3",3,1,"H1970901","97-71-57-88","PLOT 3",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"4671909a9d8f4687a430a852704fb0c3",2,1,"H1970901","97-71-57-88","PLOT 2",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"4671909a9d8f4687a430a852704fb0c3",1,1,"H1970901","97-71-57-88","Pigeon peas",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.32
"467b429b385f4d04961c022a0ca0a6a8",1,1,"H3070104","49-16-17-33","BANANA FOOD",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.13
"46ab1f5be0f440e487a0392b39355056",5,2,"H1920501","19-43-80-59","SIMSIM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"46ab1f5be0f440e487a0392b39355056",5,3,"H1920501","19-43-80-59","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.46
"46ab1f5be0f440e487a0392b39355056",5,1,"H1920501","19-43-80-59","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"46b08237f3294fbf81555bb0ac51ecf8",0,3,"H0501001","02-47-87-28","SWEETPOTATOES PLOT",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,15000,3,2,,,,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",0,2,"H0501001","02-47-87-28","BEANS PLOT",2,,2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,32000,3,2,,,,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",1,1,"H0501001","02-47-87-28","BANANA PLOT",2,,2,2,,,,,,,2,,,,,,,1,1,2,1,2,,,,2,,,,,1
"46b08237f3294fbf81555bb0ac51ecf8",0,1,"H0501001","02-47-87-28","BANANA PLOT",2,,2,1,250,2,,,,1,2,,,,,,,1,1,2,5,1,5,80000,3,2,,,,,0.5
"46b30d5d8b6649f591f3e3be8f50f1d3",1,1,"H3670601","94-78-14-96","COFFEE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46b30d5d8b6649f591f3e3be8f50f1d3",1,2,"H3670601","94-78-14-96","CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46b30d5d8b6649f591f3e3be8f50f1d3",1,3,"H3670601","94-78-14-96","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,5,"H0630301","41-21-01-89","PLOT E SWEETPOTATOES",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,6,"H0630301","41-21-01-89","PLOT F MAIZE",1,"3",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,2,"H0630301","41-21-01-89","PLOT B MAIZE",1,"2",1,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,40000,1
"46c178409da54f979ef66829c18f853a",1,3,"H0630301","41-21-01-89","PLOT C BANANA",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,1,"H0630301","41-21-01-89","PLOT A BEANS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,7,"H0630301","41-21-01-89","FALLOW",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,4,"H0630301","41-21-01-89","PLOT D GROUNDNUTS",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46c75559ccb44ebf89eedefa432db56f",1,2,"H2920804","80-50-39-92","Tomatoes",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"46c75559ccb44ebf89eedefa432db56f",1,1,"H2920804","80-50-39-92","Bananas",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"4705b49e9d2943b4a56d90016672e079",2,1,"H1481001","17-08-29-30","Beans plot 1",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"4705b49e9d2943b4a56d90016672e079",3,1,"H1481001","17-08-29-30","Beans plot 2",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"4705b49e9d2943b4a56d90016672e079",1,1,"H1481001","17-08-29-30","Coffee plot",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"471d44ec2f89422e90c75f16e4bbe19f",1,1,"H1630502","52-60-84-47","1.Sorghum",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"477360319e3b4caaac9c57d73c0a901b",1,0,"H2110801","90-73-71-79","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"477360319e3b4caaac9c57d73c0a901b",3,1,"H2110801","90-73-71-79","Simsim",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,6,10,55000,2
"477360319e3b4caaac9c57d73c0a901b",1,1,"H2110801","90-73-71-79","Simsim",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,25,0,75000,2.5
"479c32b9044c44bfb3fbaab3de5b1950",1,3,"H4270201","48-98-39-09","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"479c32b9044c44bfb3fbaab3de5b1950",1,2,"H4270201","48-98-39-09","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,2,0,130000,0.5
"479c32b9044c44bfb3fbaab3de5b1950",1,0,"H4270201","48-98-39-09","COFFEE, MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,80000,0.75
