"hhid","parcelID","pltid","t0_hhid","interview__key","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06a_1","a5aq6b","a5aq6d","s5aq22_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3","s5aq06a4","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g","s5aq11h","s5aq12_1","a5aq6c"
"33c7964fa7204590af3946a5efff2be6",1,2,"H3780801","62-70-13-44",210,"1",2,1,20,45,1,,10,2017,10,2017,1,"1",,,0,,,,,,,,,,0,45
"3431ae3c4f4c4c0381f084737f81e258",1,0,"H2620901","90-69-49-27",770,"1",2,1,1,20,100,,7,2017,10,2017,2,,1,2,0,,,,,,,,,,0.4,20
"3431ae3c4f4c4c0381f084737f81e258",1,0,"H2620901","90-69-49-27",750,"1",2,1,1,20,100,,6,2017,8,2017,2,,1,2,0,,,,,,,,,,0.5,20
"3431ae3c4f4c4c0381f084737f81e258",1,0,"H2620901","90-69-49-27",741,"1",2,1,12,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,5,20
"3431ae3c4f4c4c0381f084737f81e258",1,0,"H2620901","90-69-49-27",744,"1",2,1,5,20,7,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,2,20
"3431ae3c4f4c4c0381f084737f81e258",1,2,"H2620901","90-69-49-27",620,"2",2,1,32,20,15,,11,2017,5,2018,1,"2",,,0,,,,,,,,,,10,20
"3431ae3c4f4c4c0381f084737f81e258",1,3,"H2620901","90-69-49-27",130,"1",2,1,5,23,15,,11,2017,12,2017,2,,1,2,0,,,,,0,,,,,2,23
"3431ae3c4f4c4c0381f084737f81e258",1,3,"H2620901","90-69-49-27",630,"1",2,1,48,20,15,,7,2017,12,2017,2,,1,2,0,,,,,0,,,,,24,20
"3431ae3c4f4c4c0381f084737f81e258",1,3,"H2620901","90-69-49-27",210,"1",2,1,5,24,15,,10,2017,12,2017,2,,1,2,0,,,,,0,,,,,2,24
"3431ae3c4f4c4c0381f084737f81e258",1,4,"H2620901","90-69-49-27",210,"2",2,1,4,24,4,,10,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,24
"3431ae3c4f4c4c0381f084737f81e258",1,5,"H2620901","90-69-49-27",310,"1",2,1,6.5,42,15,,11,2017,12,2017,2,,1,2,2,42,22,48000,2,,2,,1,2,2,42
"343c4a71954644129e20683fce734b24",1,1,"H0690801","93-32-59-43",741,"1",2,1,10,20,17,,7,2017,12,2017,1,"1",,,4,20,67,40000,5,,1,"1",,,2,20
"343c4a71954644129e20683fce734b24",1,2,"H0690801","93-32-59-43",130,"1",2,1,1,12,20,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0.4,12
"343c4a71954644129e20683fce734b24",1,3,"H0690801","93-32-59-43",210,"1",2,1,5,24,8,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,24
"343c4a71954644129e20683fce734b24",1,4,"H0690801","93-32-59-43",620,"1",2,1,3,20,120,,2,2018,5,2018,1,"1",,,0,,,,,,,,,,1,20
"343c4a71954644129e20683fce734b24",1,5,"H0690801","93-32-59-43",630,"1",2,1,2,20,110,,7,2017,12,2017,1,"1",,,0.5,20,10,30000,5,,1,"1",,,0.5,20
"344fd6f624a940098ce14612c4439ed4",1,2,"H4020601","03-75-40-02",130,"1",2,1,70,45,1,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,23
"344fd6f624a940098ce14612c4439ed4",2,0,"H4020601","03-75-40-02",210,"1",2,1,30,45,1,,11,2017,11,2017,1,"2",,,0,,,,,,,,,,0,14
"3453773ffb6941b089ee7f38a4653c85",1,1,"H4220701","43-83-13-91",741,"1",2,1,18,20,18,,12,2017,12,2017,1,"1",,,10,20,68,80000,4,,1,"1",,,3,20
"3453773ffb6941b089ee7f38a4653c85",1,1,"H4220701","43-83-13-91",210,"1",2,1,3,24,15,,11,2017,11,2017,1,"1",,,2,24,22,8000,4,0,1,"1",,,0,24
"3453773ffb6941b089ee7f38a4653c85",1,2,"H4220701","43-83-13-91",130,"1",2,1,2,23,15,,11,2017,11,2017,1,"1",,,0,,,,,0,,,,,1,23
"3453773ffb6941b089ee7f38a4653c85",1,4,"H4220701","43-83-13-91",610,"1",2,1,12,20,15,,11,2017,11,2017,1,"1",,,8,20,22,96000,4,,1,"1",,,0,20
"3453773ffb6941b089ee7f38a4653c85",1,5,"H4220701","43-83-13-91",830,"1",2,1,400,20,1,,12,2017,12,2017,1,"1",,,400,20,1,240000,3,,1,"1",,,0,20
"34596ad80dd949dab8419c2ca8144e61",1,1,"H2950503","11-75-70-30",210,"2",2,1,1,24,13,,11,2017,11,2017,1,"2",,,0,,,,,,,,,,0,24
"34596ad80dd949dab8419c2ca8144e61",1,1,"H2950503","11-75-70-30",741,"2",2,1,8,20,15,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"34596ad80dd949dab8419c2ca8144e61",1,2,"H2950503","11-75-70-30",141,"2",2,1,1,45,20,,1,2017,1,2017,1,"2",,,0,,,,,,,,,,0,45
"345a78a0741b43f8b7d3d9742e72445a",1,1,"H4180801","69-01-14-89",470,"3",2,2,1,20,8,,1,2017,2,2018,1,"4",,,0,,,,,,,,,,0,20
"345a78a0741b43f8b7d3d9742e72445a",1,1,"H4180801","69-01-14-89",741,"3",2,1,10,20,28,,7,2017,12,2017,1,"3",,,0,,,,,,,,,,0,20
"345a78a0741b43f8b7d3d9742e72445a",2,1,"H4180801","69-01-14-89",741,"3",2,1,20,20,20,,7,2017,12,2017,2,,3,4,0,,,,,,,,,,0,20
"345a78a0741b43f8b7d3d9742e72445a",2,1,"H4180801","69-01-14-89",742,"3",2,1,12,20,18,,7,2017,12,2017,1,"5",,,12,20,68,36000,2,,1,"4",,,0,20
"345a78a0741b43f8b7d3d9742e72445a",2,1,"H4180801","69-01-14-89",210,"3",2,1,2,45,15,,12,2017,12,2017,1,"4",,,0,,,,,,,,,,0,45
"345a78a0741b43f8b7d3d9742e72445a",2,1,"H4180801","69-01-14-89",130,"4",2,1,2,23,15,,1,2018,1,2018,1,"4",,,0,,,,,,,,,,0,23
"345a78a0741b43f8b7d3d9742e72445a",2,2,"H4180801","69-01-14-89",620,"3",2,2,2,20,18,,2,2018,2,2018,2,,3,4,0,,,,,,,,,,0,20
"345a78a0741b43f8b7d3d9742e72445a",3,1,"H4180801","69-01-14-89",141,"3",2,1,2,45,20,,1,2018,1,2018,2,,3,4,0,,,,,,,,,,0,45
"345a78a0741b43f8b7d3d9742e72445a",3,2,"H4180801","69-01-14-89",222,"3",2,1,6,24,0,,12,2017,12,2017,2,,3,4,0,,,,,,,,,,1,24
"3474cc69cdff415caa14e6004ff01ed3",1,1,"H3980401","89-91-63-28",210,"1",2,1,2.5,35,25,,10,2017,10,2017,1,"1",,,0,,,,,,,,,,0.5,35
"34aa6ac92c97484a915e9d8745ca7cc1",1,1,"H1810403","18-42-73-62",630,"5",2,2,2,20,90,,12,2017,3,2018,2,,5,7,0,,,,,,,,,,0,20
"34aa6ac92c97484a915e9d8745ca7cc1",1,2,"H1810403","18-42-73-62",310,"5",2,1,4,44,5,,12,2017,12,2017,2,,5,7,0,,,,,,,,,,0,44
"34aa6ac92c97484a915e9d8745ca7cc1",2,1,"H1810403","18-42-73-62",130,"5",2,1,2,23,8,,11,2017,11,2017,2,,5,7,0,,,,,,,,,,0,23
"34aa6ac92c97484a915e9d8745ca7cc1",2,1,"H1810403","18-42-73-62",320,"7",2,1,121,45,1,,12,2017,12,2017,2,,5,7,113,45,1,113000,2,,2,,5,7,0,45
"34d45667ceda48fb90f63973cba4bc7d",2,1,"H1820205","02-12-03-51",130,"2",2,1,230,45,1,,12,2017,12,2017,2,,1,2,115,45,1,57500,2,,2,,1,2,0,45
"34d45667ceda48fb90f63973cba4bc7d",3,1,"H1820205","02-12-03-51",320,"2",2,1,380,45,1,,12,2017,12,2017,2,,1,2,360,45,1,396000,2,,2,,1,2,0,45
"34ef676aa0b34c10a12ed09074a1e280",1,1,"H0680601","43-82-31-72",741,"1",2,1,16,20,12,,6,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"34ef676aa0b34c10a12ed09074a1e280",1,2,"H0680601","43-82-31-72",640,"1",2,1,1.5,20,100,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0.5,20
"35232cfc63de4b84af547e8f4b5d5c15",1,0,"H1531001","41-40-79-33",741,"1",2,1,10,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"35232cfc63de4b84af547e8f4b5d5c15",1,1,"H1531001","41-40-79-33",210,"1",2,1,150,45,1,,10,2017,10,2017,2,,1,2,100,45,1,180000,3,,2,,1,2,0,45
"35232cfc63de4b84af547e8f4b5d5c15",2,1,"H1531001","41-40-79-33",310,"1",2,1,36,45,1,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,10,45
"35232cfc63de4b84af547e8f4b5d5c15",3,0,"H1531001","41-40-79-33",210,"1",2,1,50,14,1.5,,9,2017,10,2017,2,,1,2,0,,,,,,,,,,0,14
"35232cfc63de4b84af547e8f4b5d5c15",3,0,"H1531001","41-40-79-33",811,"1",2,1,100,14,1,,10,2017,11,2017,2,,1,2,100,24,1,100000,5,,2,,1,2,0,14
"35232cfc63de4b84af547e8f4b5d5c15",3,0,"H1531001","41-40-79-33",741,"1",2,1,30,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"35232cfc63de4b84af547e8f4b5d5c15",4,1,"H1531001","41-40-79-33",210,"1",2,1,40,45,1,,10,2017,12,2017,2,,1,2,0,,,,,,,,,,0,45
"35232cfc63de4b84af547e8f4b5d5c15",5,1,"H1531001","41-40-79-33",210,"1",2,1,100,45,1,,10,2017,10,2017,2,,1,2,100,45,1,180000,3,,2,,1,2,0,45
"354f0e8f814a487e8191d55a209d70db",1,2,"H0391001","69-46-46-62",741,"14",2,1,85,20,12,,7,2017,12,2017,1,"14",,,0,,,,,,,,,,0,20
"354f0e8f814a487e8191d55a209d70db",1,2,"H0391001","69-46-46-62",210,"14",2,1,80,45,1,,12,2017,12,2017,1,"14",,,0,,,,,,,,,,0,22
"354f0e8f814a487e8191d55a209d70db",1,3,"H0391001","69-46-46-62",620,"14",2,1,5,20,150,,2,2018,5,2018,1,"14",,,0,,,,,,,,,,0.5,20
"354f0e8f814a487e8191d55a209d70db",2,3,"H0391001","69-46-46-62",620,"14",2,1,30,20,135,,1,2018,1,2018,1,"14",,,30,20,10,1200000,2,,1,"14",,,0,20
"354f0e8f814a487e8191d55a209d70db",3,2,"H0391001","69-46-46-62",130,"14",2,1,1500,45,1,,1,2018,1,2018,1,"14",,,0,,,,,,,,,,100,45
"3550cf165cdd4690b6f9810dad0153d5",1,1,"H0670601","46-38-31-48",811,"2",2,1,2,24,20,,7,2017,7,2017,2,,2,,2,24,20,8000,2,,2,,2,,0,24
"3550cf165cdd4690b6f9810dad0153d5",1,1,"H0670601","46-38-31-48",741,"2",2,1,10,20,10,,7,2017,12,2017,2,,2,,0,,,,,,,,,,0,20
"3550cf165cdd4690b6f9810dad0153d5",2,1,"H0670601","46-38-31-48",620,"2",2,1,10,20,25,,4,2018,7,2018,1,"2",,,0,,,,,,,,,,0,20
"3556428069ca4b4bb57808925da8a4be",2,1,"H2060701","42-19-16-73",141,"1",2,1,46,45,1,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,45
"356ec8127c864861b595272b36ccf1d3",3,0,"H4030501","62-55-31-09",210,"1",2,1,120,45,1,,10,2017,11,2017,1,"1",,,20,45,1,72000,4,,1,"1",,,50,45
"35711b5f62334d8fa30148ea5f65e6da",1,2,"H1940201","65-14-81-16",210,"1",2,1,3,45,15,,9,2017,10,2017,1,"1",,,0,,,,,,,,,,0,45
"35711b5f62334d8fa30148ea5f65e6da",1,3,"H1940201","65-14-81-16",310,"1",2,1,4,32,10,,12,2017,1,2018,1,"1",,,0,,,,,,,,,,0,32
"35711b5f62334d8fa30148ea5f65e6da",1,4,"H1940201","65-14-81-16",620,"1",2,1,1,20,70,,11,2017,1,2018,1,"1",,,0,,,,,,,,,,0,20
"35711b5f62334d8fa30148ea5f65e6da",1,5,"H1940201","65-14-81-16",630,"1",2,1,12,40,14,,12,2017,3,2018,1,"1",,,0,,,,,,,,,,0,40
"359e3e456e484fba8d0e3d3d65b441c9",1,1,"H2821101","19-87-76-12",812,"1",2,1,2,44,15,,11,2017,12,2017,1,"1",,,2,44,22,54000,4,,1,"1",,,0,44
"359e3e456e484fba8d0e3d3d65b441c9",1,1,"H2821101","19-87-76-12",741,"1",2,1,6,20,18,,9,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"359e3e456e484fba8d0e3d3d65b441c9",2,1,"H2821101","19-87-76-12",210,"1",2,1,300,45,1,,12,2017,12,2017,1,"1",,,200,45,1,500000,4,,1,"1",,,20,24
"359e3e456e484fba8d0e3d3d65b441c9",2,2,"H2821101","19-87-76-12",120,"1",2,1,12,44,100,,12,2017,12,2017,1,"1",,,8,42,10,1200000,4,,1,"1",,,1,44
"359e3e456e484fba8d0e3d3d65b441c9",2,3,"H2821101","19-87-76-12",630,"1",2,1,2,40,120,,8,2018,8,2018,1,"1",,,0,,,,,,,,,,0,40
"35a4759799a64403abcf6f526479d782",1,1,"H1070102","36-01-40-01",130,"1",2,1,0.3,13,100,,10,2017,10,2017,2,,1,2,0,,,,,0,,,,,0.1,13
"35a4759799a64403abcf6f526479d782",2,1,"H1070102","36-01-40-01",130,"1",2,1,0.5,13,100,,10,2017,10,2017,2,,1,2,0,,,,,0,,,,,0.2,13
"35ed3b24db664eb2be9015916e928423",1,1,"H3400501","59-68-62-10",310,"1",2,1,2,24,15,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0.3,24
"35ed3b24db664eb2be9015916e928423",2,1,"H3400501","59-68-62-10",620,"1",2,1,6,20,130,,12,2017,5,2018,1,"1",,,1,20,10,55000,2,,1,"1",,,1,20
"35ed3b24db664eb2be9015916e928423",2,2,"H3400501","59-68-62-10",210,"1",2,1,1.5,45,20,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,0,45
"35ed3b24db664eb2be9015916e928423",2,2,"H3400501","59-68-62-10",130,"1",2,1,1,45,120,,1,2018,1,2018,1,"1",,,0.5,45,10,35000,2,,1,"1",,,0,45
"35f1e64ed30a45d9b7dca8bf3521112c",1,1,"H3040201","48-41-85-63",141,"4",2,1,2,45,100,,12,2017,12,2017,2,,1,2,1,45,10,200000,2,,2,,1,2,0.25,45
"35f1e64ed30a45d9b7dca8bf3521112c",2,1,"H3040201","48-41-85-63",741,"4",2,1,144,20,15,,7,2017,12,2017,2,,1,2,48,20,68,480000,2,,2,,1,2,0,20
"360de05557044ac08a7f3cd5639f5eac",2,0,"H1440301","72-64-63-47",150,"2",2,1,3,45,15,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,45
"36194e22c9c74182b0b2d6bac15feed3",1,0,"H2360501","01-42-37-52",150,"1",2,1,14,35,17,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,3,35
"36194e22c9c74182b0b2d6bac15feed3",2,0,"H2360501","01-42-37-52",150,"1",2,1,4,35,17,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,35
"361e28eb6bfe488d87b0e3de8062f4aa",1,1,"H0850401","68-28-73-91",130,"1",2,1,1,12,40,,12,2017,12,2017,1,"1",,,0,,,,,0,,,,,0,12
"361e28eb6bfe488d87b0e3de8062f4aa",1,2,"H0850401","68-28-73-91",222,"1",2,1,4,24,4,,11,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,24
"361e28eb6bfe488d87b0e3de8062f4aa",1,3,"H0850401","68-28-73-91",741,"1",2,1,34,20,5,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"367888d0a52c45f6aee11c663b86cd5b",1,1,"H2960302","11-54-73-22",210,"1",2,1,5,24,10,,11,2017,12,2017,2,,1,2,0,,,,,,,,,,0,24
"367888d0a52c45f6aee11c663b86cd5b",1,1,"H2960302","11-54-73-22",741,"1",2,1,82,20,9,,7,2017,12,2017,2,,1,2,10,20,68,70000,4,,2,,1,2,0,20
"367888d0a52c45f6aee11c663b86cd5b",2,1,"H2960302","11-54-73-22",141,"1",2,1,1.5,45,100,,12,2017,1,2018,2,,1,2,0,,,,,,,,,,0.25,45
"367888d0a52c45f6aee11c663b86cd5b",3,1,"H2960302","11-54-73-22",210,"1",2,1,1,45,100,,12,2017,12,2017,2,,1,2,0.5,45,10,75000,3,,2,,1,2,0,45
"367888d0a52c45f6aee11c663b86cd5b",3,1,"H2960302","11-54-73-22",130,"1",2,1,1,22,15,,12,2017,1,2018,2,,1,2,0,,,,,,,,,,0,22
"369270bfeb2444a0bce85ac5516b6cd5",1,2,"H1970701","70-25-00-63",150,"1",2,1,6,35,18,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,35
"369270bfeb2444a0bce85ac5516b6cd5",1,3,"H1970701","70-25-00-63",210,"1",2,1,3.5,45,25,,9,2017,9,2017,2,,1,2,1,45,22,45000,3,,2,,1,2,0.5,45
"36a5b6e8217b47948c0841823775570a",1,1,"H2700603","77-82-70-61",741,"1",2,1,6,20,6,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"36e21020385441a4bde81297a467feba",1,1,"H1830501","46-16-19-72",210,"1",2,1,36,45,1,,10,2017,10,2017,1,"1",,,0,,,,,,,,,,0,45
"36e21020385441a4bde81297a467feba",1,2,"H1830501","46-16-19-72",340,"1",2,1,60,45,1,,12,2017,12,2017,1,"1",,,0,,,,,,,,,,15,45
"372a7c27d1ac48de86483bb7e23ba930",1,1,"H3070202","54-77-27-90",210,"2",2,1,3,45,20,,12,2017,12,2017,2,,1,2,1,45,20,30000,2,,2,,1,2,0,45
"372a7c27d1ac48de86483bb7e23ba930",1,1,"H3070202","54-77-27-90",741,"2",2,1,26,20,20,,7,2017,12,2017,2,,2,,0,,,,,,,,,,0,20
"37303592e32e42d4b94aba1eaa18ce87",1,0,"H3950501","78-99-23-12",150,"1",2,1,60,45,1,,12,2017,1,2018,2,,1,2,0,,,,,,,,,,0,45
"37303592e32e42d4b94aba1eaa18ce87",2,0,"H3950501","78-99-23-12",130,"2",2,1,150,45,1,,12,2017,1,2018,2,,1,2,150,45,1,45000,3,,2,,1,2,0,45
"37303592e32e42d4b94aba1eaa18ce87",3,0,"H3950501","78-99-23-12",630,"1",2,2,4.5,20,100,,4,2018,5,2018,2,,1,2,0,,,,,,,,,,1.5,20
"37303592e32e42d4b94aba1eaa18ce87",4,0,"H3950501","78-99-23-12",141,"1",2,1,150,45,1,,12,2017,1,2018,2,,1,2,120,45,1,144000,3,,2,,1,2,0,45
"374bb0ca1784414a855cbda492271c85",1,0,"H4300901","60-86-56-38",741,"2",2,1,25,20,20,,9,2017,12,2017,2,,1,2,0,,,,,,,,,,3,20
"374bb0ca1784414a855cbda492271c85",1,3,"H4300901","60-86-56-38",620,"2",2,1,4,20,20,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"374bb0ca1784414a855cbda492271c85",2,1,"H4300901","60-86-56-38",130,"2",2,1,5,23,15,,10,2017,10,2017,2,,1,2,0,,,,,0,,,,,0,23
"374bb0ca1784414a855cbda492271c85",2,1,"H4300901","60-86-56-38",210,"2",2,1,5,24,15,,10,2017,10,2017,2,,1,2,0,,,,,0,,,,,0,24
"379e5ea7895b46a793034dee501de137",1,1,"H1670801","47-70-42-64",620,"2",2,1,2,20,120,,11,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"379e5ea7895b46a793034dee501de137",4,1,"H1670801","47-70-42-64",120,"2",2,1,3.5,45,100,,12,2017,12,2017,2,,1,2,3,45,10,900000,3,,2,,1,2,0,45
"37a91163feb84e6fa96a9cb6fb90fce8",1,1,"H2350901","67-05-79-86",620,"3",2,1,10,20,80,,12,2017,3,2018,2,,3,9,0,,,,,,,,,,0,20
"37cc1f4211c74fe8864dc44b67591f92",1,1,"##N/A##","74-72-07-18",830,"2",2,1,400,20,1,,8,2017,12,2017,1,"1",,,400,20,1,200000,2,,2,,1,2,0,20
"37cc1f4211c74fe8864dc44b67591f92",1,2,"##N/A##","74-72-07-18",741,"2",2,1,20,20,16,,9,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"37cc1f4211c74fe8864dc44b67591f92",1,3,"##N/A##","74-72-07-18",620,"2",2,1,30,20,15,,11,2017,2,2018,2,,1,2,0,,,,,,,,,,5,20
"37cc1f4211c74fe8864dc44b67591f92",1,5,"##N/A##","74-72-07-18",210,"2",2,1,3,24,15,,10,2017,11,2017,2,,1,2,0,,,,,,,,,,0,24
"37cc1f4211c74fe8864dc44b67591f92",1,6,"##N/A##","74-72-07-18",310,"2",2,1,1,42,50,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,42
"37cc1f4211c74fe8864dc44b67591f92",1,7,"##N/A##","74-72-07-18",812,"2",2,1,2,24,100,,9,2017,12,2017,2,,1,2,2,24,10,200000,2,,2,,1,2,0,24
"37dc2bcafd9b45e685a377e807eb4cf9",1,1,"H0500602","68-36-71-54",210,"4",2,1,3,24,8,,11,2017,11,2017,2,,1,4,0,,,,,,,,,,0,24
"37dc2bcafd9b45e685a377e807eb4cf9",1,1,"H0500602","68-36-71-54",741,"4",2,1,4,20,5,,8,2017,12,2017,2,,1,4,0,,,,,,,,,,0,20
"37f757786d654e0191319daad772971e",1,0,"H2570502","93-72-63-49",141,"3",2,1,2,45,20,,12,2017,1,2018,2,,1,3,0,,,,,,,,,,0,45
"37f757786d654e0191319daad772971e",2,1,"H2570502","93-72-63-49",741,"3",2,1,80,20,10,,7,2017,12,2017,2,,1,3,30,20,68,180000,1,,2,,1,3,0,20
"382197af75104c469114b15db7361d0f",1,1,"H4101001","51-09-53-78",741,"2",2,1,72,20,15,,7,2017,12,2017,1,"2",,,48,20,68,576000,2,,1,"2",,,0,20
"382197af75104c469114b15db7361d0f",1,1,"H4101001","51-09-53-78",210,"2",2,1,3,24,15,,10,2017,11,2017,1,"2",,,0,,,,,,,,,,2,24
"382197af75104c469114b15db7361d0f",1,1,"H4101001","51-09-53-78",811,"2",2,1,2,24,15,,8,2017,11,2017,1,"2",,,2,24,22,50000,2,,1,"2",,,0,24
"382f2314c76c44f98155b7bea0e39654",1,0,"H2230801","38-70-78-42",210,"2",2,1,3,45,18,,9,2017,10,2017,2,,1,2,1,45,22,35000,2,,2,,1,2,0.2,45
"382f2314c76c44f98155b7bea0e39654",1,1,"H2230801","38-70-78-42",620,"2",2,1,15,20,120,,9,2017,3,2018,2,,1,2,5,20,9,50000,2,,2,,1,2,2,20
"382fa15a185c4992a7a2d7fdb70f0db5",1,1,"H0870701","49-36-18-74",130,"2",2,1,14,45,130,,1,2018,1,2018,1,"1",,,12,45,10,780000,2,,1,"1",,,0,45
"382fa15a185c4992a7a2d7fdb70f0db5",2,1,"H0870701","49-36-18-74",810,"2",2,1,30,44,1,,9,2017,12,2017,1,"1",,,30,44,,45000,2,,1,"1",,,0,44
"382fa15a185c4992a7a2d7fdb70f0db5",2,1,"H0870701","49-36-18-74",741,"2",2,1,30,20,15,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,6,20
"382fa15a185c4992a7a2d7fdb70f0db5",2,1,"H0870701","49-36-18-74",210,"2",2,1,21,20,1,,11,2017,12,2017,1,"2",,,0,,,,,0,,,,,0,20
"3836197d0aa144d9aea4bbccc28232a2",1,1,"H2280301","22-19-02-52",520,"1",2,1,16,40,1,,11,2017,11,2017,1,"1",,,16,40,1,24000,3,,1,"1",,,0,40
"3836197d0aa144d9aea4bbccc28232a2",1,3,"H2280301","22-19-02-52",630,"1",2,2,3.5,20,100,,10,2017,4,2018,1,"1",,,0,,,,,,,,,,0.5,20
"3836197d0aa144d9aea4bbccc28232a2",3,1,"H2280301","22-19-02-52",340,"4",2,1,30,45,1,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,3,45
"38367963c4864b9793cb18fd3856e567",1,1,"H3910201","52-27-61-01",130,"1",2,1,6,45,15,,11,2017,11,2017,1,"1",,,5,45,22,75000,4,,1,"1",,,0,45
"38367963c4864b9793cb18fd3856e567",1,1,"H3910201","52-27-61-01",310,"1",2,1,8,44,8,,12,2017,12,2017,1,"1",,,7,42,22,110000,4,,1,"1",,,0,44
"385ee20107e34ab1814d1afcafe49eac",1,0,"H3580201","99-27-26-29",210,"2",2,1,6,45,1,,11,2017,11,2017,1,"2",,,0,,,,,,,,,,0,22
"385ee20107e34ab1814d1afcafe49eac",1,0,"H3580201","99-27-26-29",741,"2",2,1,2,20,10,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"385ee20107e34ab1814d1afcafe49eac",1,0,"H3580201","99-27-26-29",630,"2",2,1,5,20,75,,12,2017,4,2018,2,,1,2,0,,,,,,,,,,0,20
"385ee20107e34ab1814d1afcafe49eac",1,0,"H3580201","99-27-26-29",130,"2",2,1,5,22,25,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,1,22
"385ee20107e34ab1814d1afcafe49eac",2,0,"H3580201","99-27-26-29",130,"2",2,1,20,45,1,,1,2018,1,2018,2,,1,2,20,45,1,10000,2,,2,,1,2,0,45
"385ee20107e34ab1814d1afcafe49eac",2,0,"H3580201","99-27-26-29",210,"2",2,1,50,45,1,,12,2017,12,2017,1,"2",,,50,45,1,50000,2,,2,,1,2,0,45
"385ee20107e34ab1814d1afcafe49eac",2,0,"H3580201","99-27-26-29",630,"2",2,1,2,20,130,,11,2018,12,2018,2,,1,2,0,,,,,,,,,,0,20
"385ee20107e34ab1814d1afcafe49eac",3,1,"H3580201","99-27-26-29",130,"2",2,1,80,45,1,,1,2018,1,2018,1,"2",,,70,45,1,35000,2,,2,,1,2,0,45
"385ee20107e34ab1814d1afcafe49eac",3,1,"H3580201","99-27-26-29",630,"2",2,1,2.5,20,65,,4,2018,11,2018,1,"2",,,0,,,,,,,,,,0,20
"385ee20107e34ab1814d1afcafe49eac",3,1,"H3580201","99-27-26-29",210,"2",2,1,60,45,1,,11,2017,12,2017,1,"2",,,50,45,1,50000,2,,1,"2",,,0,45
"38a0ae63acdc42e4aae1d1a07d73515c",1,1,"H2660501","94-26-41-09",620,"1",2,2,24,20,15,,1,2017,3,2017,1,"1",,,0,,,,,,,,,,0,20
"38a0ae63acdc42e4aae1d1a07d73515c",2,1,"H2660501","94-26-41-09",222,"1",2,1,8,24,1,,12,2017,1,2018,1,"1",,,0,,,,,,,,,,0,24
"38a0ae63acdc42e4aae1d1a07d73515c",2,1,"H2660501","94-26-41-09",210,"1",2,1,40,35,1,,12,2017,1,2018,1,"1",,,0,,,,,,,,,,0,35
"38a0ae63acdc42e4aae1d1a07d73515c",3,1,"H2660501","94-26-41-09",210,"1",2,1,12,35,1,,1,2018,1,2018,1,"1",,,0,,,,,,,,,,0,35
"38c783c5b9aa415ab3023259ddb1198a",1,1,"H2620701","43-41-56-87",310,"2",2,1,7,42,15,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,0,42
"38c783c5b9aa415ab3023259ddb1198a",1,2,"H2620701","43-41-56-87",210,"2",2,1,5,24,15,,10,2017,10,2017,1,"2",,,0,,,,,,,,,,2,24
"38c783c5b9aa415ab3023259ddb1198a",1,4,"H2620701","43-41-56-87",741,"2",2,1,24,20,6,,7,2017,7,2017,1,"2",,,0,,,,,,,,,,0,20
"38cac2f27d8b4feeb489c8ef7548babe",3,1,"H1810401","22-02-48-20",630,"2",2,2,3,20,90,,11,2017,3,2018,1,"2",,,0,,,,,0,,,,,1,20
