"hhid","parcelID","pltid","t0_hhid","cropID","interview__key","s4aq06_1","s4aq08","s4aq09","s4aq09_1","s4aq09_2","s4aq16","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq10","s4aq15","s4aq07"
"46ab1f5be0f440e487a0392b39355056",5,3,"H1920501",620,"19-43-80-59","2",1,,7,2017,1,4,10,,,1,,2,,0.46
"46b08237f3294fbf81555bb0ac51ecf8",0,1,"H0501001",810,"02-47-87-28","7",2,80,3,2015,2,,,,,,,,,0.5
"46b08237f3294fbf81555bb0ac51ecf8",0,1,"H0501001",741,"02-47-87-28","7",2,20,3,2016,2,,,,,,,,,0.5
"46b08237f3294fbf81555bb0ac51ecf8",0,2,"H0501001",130,"02-47-87-28","7",2,60,8,2017,1,3,1,5,1,1,,2,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",0,2,"H0501001",210,"02-47-87-28","7",2,5,8,2017,1,5,1,7,1,1,,2,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",0,3,"H0501001",630,"02-47-87-28","7",2,10,11,2017,2,,,,,,,,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",0,3,"H0501001",620,"02-47-87-28","7",2,90,11,2017,2,,,,,,,,,0.25
"46b08237f3294fbf81555bb0ac51ecf8",1,1,"H0501001",630,"02-47-87-28","7",2,2,11,2017,2,,,,,,,,,1
"46b08237f3294fbf81555bb0ac51ecf8",1,1,"H0501001",741,"02-47-87-28","7",2,10,3,2017,2,,,,,,,,,1
"46b08237f3294fbf81555bb0ac51ecf8",1,1,"H0501001",810,"02-47-87-28","7",2,85,3,9998,2,,,,,,,,,1
"46b30d5d8b6649f591f3e3be8f50f1d3",1,1,"H3670601",810,"94-78-14-96","1",1,,2,1988,2,,,,,,,,,0.25
"46b30d5d8b6649f591f3e3be8f50f1d3",1,2,"H3670601",630,"94-78-14-96","1",1,,3,2017,2,,,,,,,,,0.25
"46b30d5d8b6649f591f3e3be8f50f1d3",1,3,"H3670601",620,"94-78-14-96","1",1,,9,2017,2,,,,,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,1,"H0630301",210,"41-21-01-89","2",2,40,8,2017,1,15,1,20,1,1,,2,,0.5
"46c178409da54f979ef66829c18f853a",1,1,"H0630301",630,"41-21-01-89","2",2,40,1,2017,2,,,,,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,1,"H0630301",130,"41-21-01-89","2",2,20,8,2017,1,2.5,1,5,1,1,,2,,0.5
"46c178409da54f979ef66829c18f853a",1,2,"H0630301",130,"41-21-01-89","2",1,,7,2017,1,15,1,,,1,,2,,1
"46c178409da54f979ef66829c18f853a",1,3,"H0630301",741,"41-21-01-89","2",1,,1,1974,2,,,,,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,4,"H0630301",310,"41-21-01-89","2",1,,8,2017,1,11,1,,,1,,2,,0.25
"46c178409da54f979ef66829c18f853a",1,5,"H0630301",620,"41-21-01-89","2",1,,9,2017,2,,,,,,,,,0.25
"46c178409da54f979ef66829c18f853a",1,6,"H0630301",130,"41-21-01-89","3",1,,7,2017,1,6,1,,,2,3,1,20000,0.5
"46c178409da54f979ef66829c18f853a",1,7,"H0630301",890,"41-21-01-89",,,,,,,,,,,,,,,0.5
"46c75559ccb44ebf89eedefa432db56f",1,1,"H2920804",741,"80-50-39-92","2",2,80,1,9998,2,,,,,,,,,1
"46c75559ccb44ebf89eedefa432db56f",1,1,"H2920804",810,"80-50-39-92","2",2,20,1,9998,2,,,,,,,,,1
"46c75559ccb44ebf89eedefa432db56f",1,2,"H2920804",420,"80-50-39-92","2",1,,7,2017,1,1,31,,,2,2,1,7000,0.25
"4705b49e9d2943b4a56d90016672e079",1,1,"H1481001",811,,,,,,,,,,,,,,,,0.5
"4705b49e9d2943b4a56d90016672e079",1,1,"H1481001",810,"17-08-29-30","2",1,,3,2000,2,,,,,,,,,0.5
"4705b49e9d2943b4a56d90016672e079",2,1,"H1481001",210,"17-08-29-30","2",1,,7,2017,1,20,1,,,1,,2,,1
"4705b49e9d2943b4a56d90016672e079",3,1,"H1481001",210,"17-08-29-30","2",1,,7,2017,1,10,1,,,1,,2,,0.5
"471d44ec2f89422e90c75f16e4bbe19f",1,1,"H1630502",150,"52-60-84-47","2",1,,7,2017,1,1,29,,,1,,2,,1
"477360319e3b4caaac9c57d73c0a901b",1,0,"H2110801",630,"90-73-71-79","2",1,,4,2017,2,,,,,,,,,0.35
"477360319e3b4caaac9c57d73c0a901b",1,1,"H2110801",340,"90-73-71-79","2",1,,7,2017,1,4,1,,,1,,2,,2.5
"477360319e3b4caaac9c57d73c0a901b",3,1,"H2110801",340,"90-73-71-79","2",1,,7,2017,1,3.5,1,,,1,,2,,2
"479c32b9044c44bfb3fbaab3de5b1950",1,0,"H4270201",810,"48-98-39-09","2",2,60,8,2006,2,,,,,,,,,0.75
"479c32b9044c44bfb3fbaab3de5b1950",1,0,"H4270201",741,"48-98-39-09","2",2,40,3,9998,2,,,,,,,,,0.75
"479c32b9044c44bfb3fbaab3de5b1950",1,2,"H4270201",210,"48-98-39-09","2",1,,12,2017,1,25,1,,,2,1,1,50000,0.5
"479c32b9044c44bfb3fbaab3de5b1950",1,3,"H4270201",620,"48-98-39-09","2",1,,10,2017,1,8,66,,,1,,2,,0.25
"479f4db7643b44ca9d207aa5990a646a",1,1,"H3030403",741,"04-92-92-63","2",2,40,2,2017,1,50,85,70,85,1,,2,,0.3
"479f4db7643b44ca9d207aa5990a646a",1,1,"H3030403",210,"04-92-92-63","2",2,60,9,2017,1,18,1,25,1,1,,1,24000,0.3
"479f4db7643b44ca9d207aa5990a646a",1,2,"H3030403",620,"04-92-92-63","2",1,,8,2017,1,3,66,,,1,,2,,0.02
"47b0ebb1f9cd4d988a684982758920f8",1,1,"H4200401",741,"55-28-13-39","2",2,80,8,2015,2,,,,,,,,,1
"47b0ebb1f9cd4d988a684982758920f8",1,1,"H4200401",744,"55-28-13-39","2",2,20,8,2015,2,,,,,,,,,1
"47b0ebb1f9cd4d988a684982758920f8",1,2,"H4200401",810,"55-28-13-39","2",1,,9,2012,2,,,,,,,,,1
"47b0ebb1f9cd4d988a684982758920f8",1,2,"H4200401",820,"55-28-13-39",,,,,,,,,,,,,,,1
"47b0ebb1f9cd4d988a684982758920f8",1,3,"H4200401",210,"55-28-13-39",,,,,,,,,,,,,,,3
"47b0ebb1f9cd4d988a684982758920f8",1,3,"H4200401",130,"55-28-13-39","2",1,,7,2017,1,30,1,,,1,,2,,3
"47b0ebb1f9cd4d988a684982758920f8",1,3,"H4200401",810,"55-28-13-39",,,,,,,,,,,,,,,3
"47b0ebb1f9cd4d988a684982758920f8",1,4,"H4200401",141,"55-28-13-39","2",1,,9,2017,1,3,1,,,1,,2,,1
"47b0ebb1f9cd4d988a684982758920f8",1,5,"H4200401",610,"55-28-13-39","2",1,,8,2017,1,1,10,,,1,,2,,0.5
"47b0ebb1f9cd4d988a684982758920f8",1,6,"H4200401",620,"55-28-13-39","2",1,,8,2017,1,10,66,,,1,,2,,0.5
"47b0ebb1f9cd4d988a684982758920f8",1,7,"H4200401",630,"55-28-13-39","2",2,40,4,2017,1,2,10,4,10,1,,2,,1
"47b0ebb1f9cd4d988a684982758920f8",1,7,"H4200401",210,"55-28-13-39","2",2,60,8,2017,1,25,1,40,1,1,,2,,1
"47b61c4c2bd6450badcf443c9cd9dedf",1,1,"H2310701",130,"56-59-75-12","2",1,,9,2017,1,12,1,,,1,,2,,0.5
"47b61c4c2bd6450badcf443c9cd9dedf",1,1,"H2310701",320,"56-59-75-12",,,,,,,,,,,,,,,0.5
"47d69bd96a9d4f9997891303469af8a6",1,0,"H3750901",744,"22-52-32-12","1",2,10,3,1998,2,,,,,,,,,1
"47d69bd96a9d4f9997891303469af8a6",1,0,"H3750901",210,"22-52-32-12","1",2,40,7,2017,1,72,1,78,1,1,,2,,1
"47d69bd96a9d4f9997891303469af8a6",1,0,"H3750901",741,"22-52-32-12","1",2,30,3,1998,2,,,,,,,,,1
"47d69bd96a9d4f9997891303469af8a6",1,0,"H3750901",810,"22-52-32-12","1",2,20,2,2010,2,,,,,,,,,1
"4800775f1b474d6f9d520e72aa13835b",1,1,"H2350601",340,"71-17-82-80","2",1,,8,2017,1,1,1,,,1,,2,,0.25
"4800775f1b474d6f9d520e72aa13835b",1,2,"H2350601",620,"71-17-82-80","2",1,,6,2017,1,3,66,,,1,,2,,0.12
"4800775f1b474d6f9d520e72aa13835b",3,1,"H2350601",340,"71-17-82-80","2",1,,7,2017,1,10,31,,,1,,2,,0.34
"4800775f1b474d6f9d520e72aa13835b",3,2,"H2350601",221,"71-17-82-80","2",1,,7,2017,1,5,31,,,1,,1,5000,0.25
"4800775f1b474d6f9d520e72aa13835b",3,3,"H2350601",630,"71-17-82-80","2",1,,4,2016,2,,,,,,,,,0.3
"486739652807472c83803fc4a0273b73",1,0,"H3750501",741,"78-75-73-58","2",1,,3,1990,2,,,,,,,,,0.25
"486739652807472c83803fc4a0273b73",1,1,"H3750501",741,"78-75-73-58","2",2,60,4,1990,2,,,,,,,,,0.75
"486739652807472c83803fc4a0273b73",1,1,"H3750501",810,"78-75-73-58","2",2,40,4,1990,2,,,,,,,,,0.75
"486739652807472c83803fc4a0273b73",3,1,"H3750501",210,"78-75-73-58","2",1,,7,2017,1,16,1,,,1,,2,,0.5
"486739652807472c83803fc4a0273b73",4,1,"H3750501",210,"78-75-73-58","2",1,,7,2017,1,5,1,,,1,,1,7500,0.25
"48849264132e4546adaf2b058a5a03f1",1,0,"H0840902",741,"42-16-59-07","1",2,98,3,2016,2,,,,,,,,,0.46
"48849264132e4546adaf2b058a5a03f1",1,0,"H0840902",210,"42-16-59-07","1",2,2,8,2017,1,2,1,12,1,1,,2,,0.46
"48849264132e4546adaf2b058a5a03f1",2,0,"H0840902",130,"42-16-59-07","1",2,5,8,2017,1,1,1,5,1,1,,2,,0.5
"48849264132e4546adaf2b058a5a03f1",2,0,"H0840902",741,"42-16-59-07","1",2,95,2,2015,2,,,,,,,,,0.5
"48849264132e4546adaf2b058a5a03f1",4,1,"H0840902",610,"42-16-59-07","1",1,,8,2017,1,5,22,,,1,,1,50000,0.25
"48b8a639028a46f78490c905d591c675",1,0,"H3420901",210,"63-72-16-38","2",1,,9,2017,1,4,1,,,1,,2,,0.25
"48b8a639028a46f78490c905d591c675",2,0,"H3420901",741,"63-72-16-38","2",1,,3,9998,2,,,,,,,,,0.5
"48b8a639028a46f78490c905d591c675",3,0,"H3420901",610,"63-72-16-38","2",1,,8,2017,1,1.5,10,,,1,,2,,0.75
"4944e273d5224ecdb7bfabac6441bda8",1,1,"H2050801",630,"12-28-13-59","1",1,,5,2017,2,,,,,,,,,1
"4944e273d5224ecdb7bfabac6441bda8",1,2,"H2050801",150,"12-28-13-59","2",1,,8,2017,1,8,1,,,1,,2,,1.5
"4944e273d5224ecdb7bfabac6441bda8",2,1,"H2050801",340,"12-28-13-59","4",1,,8,2017,1,1.5,1,,,1,,2,,1
"4944e273d5224ecdb7bfabac6441bda8",2,2,"H2050801",150,"12-28-13-59","2",1,,8,2017,1,2,1,,,1,,2,,0.5
"4944e273d5224ecdb7bfabac6441bda8",2,3,"H2050801",630,"12-28-13-59","2",1,,3,2016,2,,,,,,,,,0.5
"4944e273d5224ecdb7bfabac6441bda8",3,1,"H2050801",630,"12-28-13-59","1",1,,5,2017,2,,,,,,,,,1.25
"4944e273d5224ecdb7bfabac6441bda8",3,2,"H2050801",310,"12-28-13-59","2",1,,8,2017,1,32,1,,,1,,2,,1
"4944e273d5224ecdb7bfabac6441bda8",4,1,"H2050801",224,"12-28-13-59","1",1,,7,2017,1,10,1,,,1,,1,38000,1
"4944e273d5224ecdb7bfabac6441bda8",4,1,"H2050801",210,"12-28-13-59",,,,,,,,,,,,,,,1
"4944e273d5224ecdb7bfabac6441bda8",4,1,"H2050801",223,"12-28-13-59",,,,,,,,,,,,,,,1
"498d82ebd1c94ba2a264741a4324c6a4",1,1,"H2081101",150,"02-42-75-76","2",2,60,7,2017,1,2,1,3,1,1,,2,,0.54
"498d82ebd1c94ba2a264741a4324c6a4",1,1,"H2081101",210,"02-42-75-76","2",2,40,7,2017,1,10,1,15,1,1,,2,,0.54
"498d82ebd1c94ba2a264741a4324c6a4",3,1,"H2081101",630,"02-42-75-76","2",1,,3,2017,2,,,,,,,,,0.5
"49ffe9db313841a5be70e937c58619b4",1,1,"H2040302",130,"14-73-95-23","2",1,,8,2017,1,3,1,,,1,,1,3000,0.25
"49ffe9db313841a5be70e937c58619b4",1,2,"H2040302",210,"14-73-95-23","2",1,,9,2017,1,10,1,,,1,,2,,0.25
"49ffe9db313841a5be70e937c58619b4",2,1,"H2040302",210,"14-73-95-23","2",1,,9,2017,1,5,1,,,1,,1,15000,0.25
"49ffe9db313841a5be70e937c58619b4",3,1,"H2040302",890,"14-73-95-23","2",1,,1,9998,2,,,,,,,,,1.5
"49ffe9db313841a5be70e937c58619b4",4,1,"H2040302",744,"14-73-95-23","2",2,50,7,2008,2,,,,,,,,,0.25
"49ffe9db313841a5be70e937c58619b4",4,1,"H2040302",741,"14-73-95-23","2",2,50,7,2008,2,,,,,,,,,0.25
"49ffe9db313841a5be70e937c58619b4",5,1,"H2040302",630,"14-73-95-23","2",1,,9,2017,1,2,66,,,1,,2,,0.5
"49ffe9db313841a5be70e937c58619b4",6,1,"H2040302",630,"14-73-95-23","2",1,,4,2016,2,,,,,,,,,0.5
"4a13642fc2fd47cba3c3707c86ccfc73",1,0,"H2641001",210,"04-25-30-26","5",1,,7,2017,1,50,1,,,1,,2,,0.75
"4a13642fc2fd47cba3c3707c86ccfc73",1,2,"H2641001",310,"04-25-30-26","5",1,,8,2017,1,2,22,,,1,,1,75000,0.5
"4a13642fc2fd47cba3c3707c86ccfc73",1,3,"H2641001",130,"04-25-30-26","5",1,,7,2017,1,14,1,,,1,,2,,0.5
"4a13642fc2fd47cba3c3707c86ccfc73",2,1,"H2641001",130,"04-25-30-26","5",2,20,7,2017,1,12,1,30,1,1,,2,,1.5
"4a13642fc2fd47cba3c3707c86ccfc73",2,1,"H2641001",630,"04-25-30-26","5",2,30,7,2017,1,12,66,15,66,1,,2,,1.5
"4a13642fc2fd47cba3c3707c86ccfc73",2,1,"H2641001",210,"04-25-30-26","5",2,50,7,2017,1,75,1,75,1,1,,1,75000,1.5
"4a13642fc2fd47cba3c3707c86ccfc73",2,2,"H2641001",520,"04-25-30-26","5",1,,6,2017,1,18,1,,,2,1,1,45000,1.5
"4a1f47b4e0444a02b783530ac4fbbd54",1,1,"H3730301",630,"81-45-38-38","1",1,,5,2017,1,2.5,22,,,1,,2,,0.51
"4a63af9d010042ddb932706d530f42d7",1,1,"H2090802",630,"61-62-18-39","1",1,,3,2017,2,,,,,,,,,1.5
"4aa06d915f29416d9557ae8ed0e9360c",1,1,"H2310401",330,"85-46-09-70","2",1,,9,2017,1,7,1,,,1,,1,8200,1
"4aa06d915f29416d9557ae8ed0e9360c",1,2,"H2310401",224,"85-46-09-70","2",1,,8,2017,1,3,1,,,1,,2,,0.5
"4ac55f9511c249788e31b82f62b6e15f",1,1,"H2630502",130,"66-33-84-53","2",2,60,8,2017,1,5,1,7,1,1,,1,25000,1
"4ac55f9511c249788e31b82f62b6e15f",1,1,"H2630502",210,"66-33-84-53","2",2,40,8,2017,1,6,1,30,1,1,,2,,1
"4ac55f9511c249788e31b82f62b6e15f",2,1,"H2630502",130,"66-33-84-53","2",1,,8,2017,1,10,1,,,2,1,1,25000,1
"4ac55f9511c249788e31b82f62b6e15f",2,2,"H2630502",210,"66-33-84-53","2",1,,8,2017,1,10,1,,,1,,1,25000,0.25
"4ac55f9511c249788e31b82f62b6e15f",2,3,"H2630502",310,"66-33-84-53","2",1,,8,2017,1,10,1,,,1,,1,25000,0.25
"4ac55f9511c249788e31b82f62b6e15f",3,1,"H2630502",130,"66-33-84-53","2",1,,8,2017,1,10,1,,,2,1,1,50000,2
"4aefb5316fe7419f9790a44832cf80fd",1,1,"H1020102",210,"12-87-32-08","3",2,70,8,2017,1,20,1,20,1,1,,2,,0.5
"4aefb5316fe7419f9790a44832cf80fd",1,1,"H1020102",130,"12-87-32-08","3",2,30,9,2017,1,1,1,3,1,1,,2,,0.5
"4aefb5316fe7419f9790a44832cf80fd",1,2,"H1020102",610,"12-87-32-08","3",1,,8,2017,1,4,22,,,1,,1,48000,0.2
"4b0364703cb2492f8cb2bc0ed7d0c904",1,1,"H1900101",630,"36-43-28-26","1",1,,4,2017,2,,,,,,,,,1
"4b0364703cb2492f8cb2bc0ed7d0c904",1,2,"H1900101",210,"36-43-28-26","1",1,,6,2017,1,18,1,,,1,,2,,1
"4b0364703cb2492f8cb2bc0ed7d0c904",2,1,"H1900101",210,"36-43-28-26","1",1,,6,2016,1,18,1,,,1,,2,,1
"4b0364703cb2492f8cb2bc0ed7d0c904",2,2,"H1900101",630,"36-43-28-26","1",1,,5,2017,2,,,,,,,,,1
"4b0364703cb2492f8cb2bc0ed7d0c904",2,3,"H1900101",130,"36-43-28-26","1",1,,9,2017,1,3,1,,,2,2,1,60000,1.5
"4b1ffd5b2f2e41efa9bb49bf5d887cc7",3,1,"H2030101",340,"52-56-32-69","1",1,,8,2017,1,1,1,,,1,,1,3000,0.25
"4b3167d435b64ff88f707092c3bf6efd",3,1,"H1300402",630,"51-11-31-26","2",1,,4,2017,2,,,,,,,,,0.13
"4b3167d435b64ff88f707092c3bf6efd",4,1,"H1300402",620,"51-11-31-26","1",1,,5,2017,2,,,,,,,,,0.5
"4b4e8f3514bb4e5a85b262793b999aef",1,1,"H2560910",741,"12-98-48-40","2",1,,1,2012,2,,,,,,,,,0.5
"4b4e8f3514bb4e5a85b262793b999aef",1,2,"H2560910",470,"12-98-48-40","2",1,,8,2017,1,2,66,,,1,,2,,0.3
"4b4e8f3514bb4e5a85b262793b999aef",2,1,"H2560910",720,"12-98-48-40","2",1,,4,9998,2,,,,,,,,,0.52
"4b4e8f3514bb4e5a85b262793b999aef",2,2,"H2560910",741,"12-98-48-40","2",2,40,3,2017,1,150,85,300,85,1,,2,,1
"4b4e8f3514bb4e5a85b262793b999aef",2,2,"H2560910",720,"12-98-48-40","2",2,60,3,2017,1,1000,85,15000,85,1,,2,,1
"4b52f35b343b4220846276e621995055",1,0,"H3421001",741,"91-79-25-90","2",1,,3,2015,2,,,,,,,,,0.75
"4b52f35b343b4220846276e621995055",1,1,"H3421001",130,"91-79-25-90","2",2,25,9,2017,1,1,1,2,1,1,,1,700,0.5
"4b52f35b343b4220846276e621995055",1,1,"H3421001",141,"91-79-25-90","2",2,75,9,2017,1,5,1,5,1,1,,1,15000,0.5
"4b52f35b343b4220846276e621995055",2,1,"H3421001",610,"91-79-25-90","2",1,,9,2017,1,2,22,,,1,,2,,0.13
"4b52f35b343b4220846276e621995055",2,2,"H3421001",210,"91-79-25-90","2",2,60,9,2017,1,7.5,1,10,1,1,,1,11250,0.37
"4b52f35b343b4220846276e621995055",2,2,"H3421001",130,"91-79-25-90","2",2,40,9,2017,1,1,1,2,1,1,,1,700,0.37
"4b54ec189b39476582f02f0f738e0b0e",1,1,"H3910401",630,"55-32-50-98","1",1,,5,2017,2,,,,,,,,,0.5
"4b54ec189b39476582f02f0f738e0b0e",2,1,"H3910401",520,"55-32-50-98","1",1,,7,2017,1,1,1,,,1,,1,1500,0.35
"4b54ec189b39476582f02f0f738e0b0e",3,1,"H3910401",630,"55-32-50-98","1",1,,3,2017,2,,,,,,,,,0.7
"4b63cfc4610041c5a3a9138e7df0ecd0",1,1,"H3030401",741,"35-78-86-59","2",2,60,9,9998,2,,,,,,,,,0.55
"4b63cfc4610041c5a3a9138e7df0ecd0",1,1,"H3030401",210,"35-78-86-59","2",2,40,9,2017,1,10,1,20,1,1,,2,,0.55
"4bbe3717081940c08f1bd6b5197a898a",3,1,"H3110903",210,"95-40-85-19","1",2,60,8,2017,1,10,1,15,1,1,,1,20000,0.25
"4bbe3717081940c08f1bd6b5197a898a",3,1,"H3110903",130,"95-40-85-19","1",2,40,8,2017,1,1,1,2,1,1,,1,1000,0.25
"4bbe3717081940c08f1bd6b5197a898a",3,2,"H3110903",310,"95-40-85-19","1",1,,9,2017,1,8,1,,,1,,1,30000,0.23
"4be8baf668ed4356bd768021e74a90b6",1,1,"H3110501",741,"99-25-74-26","1",2,50,7,9998,2,,,,,,,,,0.24
"4be8baf668ed4356bd768021e74a90b6",1,1,"H3110501",810,"99-25-74-26","1",2,50,7,9998,2,,,,,,,,,0.24
"4be8baf668ed4356bd768021e74a90b6",1,1,"H3110501",812,,,,,,,,,,,,,,,,0.24
"4bef335444784781a98062ed1f457686",1,1,"H3530401",210,"09-73-94-41","2",2,30,8,2017,1,10,1,15,1,1,,2,,0.3
"4bef335444784781a98062ed1f457686",1,1,"H3530401",130,"09-73-94-41","2",2,70,8,2017,1,1.5,1,2,1,1,,2,,0.3
"4bef335444784781a98062ed1f457686",1,2,"H3530401",630,"09-73-94-41","2",1,,7,2017,2,,,,,,,,,0.2
"4bef335444784781a98062ed1f457686",1,3,"H3530401",310,"09-73-94-41","2",1,,8,2017,1,2,1,,,1,,2,,0.2
"4c1c1d6d95a4499d8286fe7809bb58d5",1,0,"H3940601",150,"86-54-64-96","1",1,,3,2017,1,2,29,,,1,,2,,1.5
"4c1c1d6d95a4499d8286fe7809bb58d5",1,1,"H3940601",310,"86-54-64-96","1",1,,6,2017,1,1,22,,,1,,2,,0.5
"4c1c1d6d95a4499d8286fe7809bb58d5",1,2,"H3940601",221,"86-54-64-96","1",1,,7,2017,1,4,31,,,1,,2,,1
"4c1c1d6d95a4499d8286fe7809bb58d5",2,0,"H3940601",210,"86-54-64-96","1",1,,9,2017,1,6,29,,,1,,1,8400,1
"4c20662c4f794587a3174dae44d6f9e6",1,1,"H2900601",210,"77-86-79-74","2",2,40,7,2017,1,6,1,20,1,1,,2,,1
"4c20662c4f794587a3174dae44d6f9e6",1,1,"H2900601",130,"77-86-79-74","2",2,60,7,2017,1,4,1,15,1,1,,2,,1
"4c20662c4f794587a3174dae44d6f9e6",2,1,"H2900601",130,"77-86-79-74","2",2,60,7,2017,1,4,1,15,1,1,,2,,1
"4c20662c4f794587a3174dae44d6f9e6",2,1,"H2900601",630,"77-86-79-74","2",2,40,7,2017,1,4,66,10,66,2,1,2,,1
"4c7406b949ec470caa6013420fe234e4",1,0,"H0840801",741,"25-91-12-42","2",1,,3,2011,2,,,,,,,,,0.25
"4c7406b949ec470caa6013420fe234e4",1,1,"H0840801",630,"25-91-12-42","2",2,10,7,2017,2,,,,,,,,,0.5
"4c7406b949ec470caa6013420fe234e4",1,1,"H0840801",141,"25-91-12-42","2",2,30,8,2017,1,4,1,10,1,1,,2,,0.5
"4c7406b949ec470caa6013420fe234e4",1,1,"H0840801",210,"25-91-12-42","2",2,30,8,2017,1,20,1,30,1,1,,2,,0.5
"4c7406b949ec470caa6013420fe234e4",1,1,"H0840801",130,"25-91-12-42","2",2,30,8,2017,1,10,1,20,1,1,,2,,0.5
"4c7406b949ec470caa6013420fe234e4",1,2,"H0840801",610,"25-91-12-42","2",1,,8,2017,1,1.5,10,,,1,,2,,0.25
"4c96190563cd4b59b16f51d95a6450cd",1,1,"H3900301",630,"60-23-62-10","2",1,,4,2017,2,,,,,,,,,1
"4c96190563cd4b59b16f51d95a6450cd",1,2,"H3900301",210,"60-23-62-10","2",2,50,6,2017,2,,,,,,,,,0.5
"4c96190563cd4b59b16f51d95a6450cd",1,2,"H3900301",130,"60-23-62-10","2",2,50,6,2017,2,,,,,,,,,0.5
"4c96190563cd4b59b16f51d95a6450cd",1,3,"H3900301",150,"60-23-62-10","2",1,,8,2017,1,4,1,,,1,,1,7500,0.5
"4c96190563cd4b59b16f51d95a6450cd",2,1,"H3900301",340,"60-23-62-10","2",1,,7,2017,1,7,1,,,1,,1,14000,2
"4cb73bf76bd644aba3f63de07c13a811",1,1,"H2900301",130,"40-26-06-59","4",1,,7,2017,1,20,1,,,1,,1,60000,3
"4cb73bf76bd644aba3f63de07c13a811",1,2,"H2900301",210,"40-26-06-59","4",1,,10,2017,1,2,20,,,1,,2,,1
"4cb73bf76bd644aba3f63de07c13a811",1,3,"H2900301",310,"40-26-06-59","4",1,,8,2017,1,5,20,,,1,,2,,0.5
"4cb73bf76bd644aba3f63de07c13a811",1,4,"H2900301",810,"40-26-06-59","4",1,,1,1992,2,,,,,,,,,0.1
"4cb73bf76bd644aba3f63de07c13a811",1,6,"H2900301",630,"40-26-06-59","4",1,,9,2017,1,2,10,,,1,,2,,0.5
"4cb73bf76bd644aba3f63de07c13a811",2,1,"H2900301",210,"40-26-06-59","4",1,,10,2017,1,60,1,,,1,,2,,1
"4cb73bf76bd644aba3f63de07c13a811",2,2,"H2900301",130,"40-26-06-59",,1,,2,2018,1,29,20,,,1,,2,,1
"4cfc17444f5347f2b63940f96adcfdff",1,1,"H3190102",210,"08-85-79-86","1",2,60,7,2017,1,30,1,40,1,1,,2,,1
"4cfc17444f5347f2b63940f96adcfdff",1,1,"H3190102",130,"08-85-79-86","1",2,40,7,2017,1,4,1,15,1,1,,2,,1
"4cfe8de2e5b446c19e97e2d45d452f1a",1,1,"H1331007",130,"35-59-97-73","2",1,,7,2017,1,20,1,,,1,,2,,1
"4cfe8de2e5b446c19e97e2d45d452f1a",2,1,"H1331007",520,"35-59-97-73","2",1,,6,2017,1,6,1,,,2,2,1,6000,0.5
"4cfe8de2e5b446c19e97e2d45d452f1a",2,2,"H1331007",130,"35-59-97-73","2",1,,7,2017,1,8,1,,,1,,2,,0.5
"4d28dc5239ff4271ba29f047ba35bb93",1,1,"H3760901",310,"26-64-90-18",,,,,,,,,,,,,,,0.15
"4d28dc5239ff4271ba29f047ba35bb93",1,1,"H3760901",741,"26-64-90-18","6",2,30,3,2017,2,,,,,,,,,0.15
"4d28dc5239ff4271ba29f047ba35bb93",1,1,"H3760901",210,"26-64-90-18","6",2,70,7,2017,1,1,1,2,1,1,,1,2500,0.15
"4d28dc5239ff4271ba29f047ba35bb93",2,1,"H3760901",310,"26-64-90-18","6",1,,7,2017,1,2,1,,,1,,2,,0.15
"4d28dc5239ff4271ba29f047ba35bb93",2,2,"H3760901",210,"26-64-90-18","6",1,,7,2017,1,3,1,,,1,,1,7500,0.15
"4d28dc5239ff4271ba29f047ba35bb93",2,2,"H3760901",224,"26-64-90-18",,,,,,,,,,,,,,,0.15
"4d5a9462583944a89ea26912a46705e1",1,1,"H2740202",210,"53-58-92-21","1",2,30,7,2017,1,20,30,35,30,1,,2,,0.5
"4d5a9462583944a89ea26912a46705e1",1,1,"H2740202",741,"53-58-92-21","1",2,50,8,2008,2,,,,,,,,,0.5
"4d5a9462583944a89ea26912a46705e1",1,1,"H2740202",130,"53-58-92-21","1",2,20,7,2017,1,1,30,3,30,1,,2,,0.5
"4d5a9462583944a89ea26912a46705e1",1,2,"H2740202",610,"53-58-92-21","1",1,,8,2017,1,1,22,,,1,,2,,0.06
"4d5a9462583944a89ea26912a46705e1",1,3,"H2740202",420,"53-58-92-21","1",1,,8,2017,1,0.25,1,,,1,,1,25000,0.12
"4d5a9462583944a89ea26912a46705e1",2,1,"H2740202",610,"53-58-92-21","1",1,,8,2017,1,2,22,,,1,,2,,0.12
"4d5a9462583944a89ea26912a46705e1",2,2,"H2740202",890,"53-58-92-21","1",1,,8,2017,1,0.5,1,,,2,1,1,30000,0.25
"4d6a12f04b2a47e7b4a1d854a779755a",4,1,"H2040401",630,"25-03-41-77","1",1,,4,2017,2,,,,,,,,,0.15
"4d6a12f04b2a47e7b4a1d854a779755a",5,1,"H2040401",630,"25-03-41-77","1",1,,4,2017,2,,,,,,,,,0.25
