"hhid","t0_hhid","parcelID","pltid","cropID","interview__key","s4bq06_1","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15","s4bq07"
"2a265ea8d5a641f8ac41198dbcce2d94","H0481001",1,1,210,"78-13-67-06","1",2,10,3,2018,1,2.5,1,5,1,1,,2,,0.25
"2a265ea8d5a641f8ac41198dbcce2d94","H0481001",1,1,741,"78-13-67-06","1",2,80,1,9998,2,,,,,,,,,0.25
"2a4e78a423c44854b320caf10951c60b","H4100601",1,1,741,"82-40-98-09","2",1,,1,2017,1,25,85,60,85,1,,1,12500,
"2a4e78a423c44854b320caf10951c60b","H4100601",2,1,210,"82-40-98-09","2",1,,3,2018,1,30,1,35,1,1,,1,30000,
"2a4e78a423c44854b320caf10951c60b","H4100601",2,2,620,"82-40-98-09","2",1,100,4,2018,1,3,66,,,1,,2,,
"2a6a9fb7838e45c0ab276efc1347cdd2","H2561001",0,1,741,"27-34-25-76","3",2,60,1,9998,2,,,,,,,,,0.45
"2a6a9fb7838e45c0ab276efc1347cdd2","H2561001",0,1,810,"27-34-25-76","3",2,40,1,9998,2,,,,,,,,,0.45
"2a6a9fb7838e45c0ab276efc1347cdd2","H2561001",1,1,741,"27-34-25-76","3",2,60,1,9998,2,,,,,,,,,
"2a6a9fb7838e45c0ab276efc1347cdd2","H2561001",1,1,810,"27-34-25-76","3",2,40,1,9998,2,,,,,,,,,
"2a6a9fb7838e45c0ab276efc1347cdd2","H2561001",2,1,620,"27-34-25-76","3",1,100,1,2018,2,,,,,,,,,0.25
"2a7187b42b264744b3a9d30396eb7ae9","H4280601",1,1,210,"06-95-98-22","2",1,100,3,2018,1,40,1,,,1,,1,120000,0.75
"2a85264bf5b74593930eae2103209224","H3660201",1,1,130,"54-07-59-53","1",1,100,3,2018,1,1,1,,,1,,1,2000,0.1
"2a85264bf5b74593930eae2103209224","H3660201",1,2,210,"54-07-59-53","1",2,60,3,2018,1,4,1,10,1,1,,1,6000,0.4
"2a85264bf5b74593930eae2103209224","H3660201",1,2,741,"54-07-59-53","1",2,40,8,2018,2,,,,,,,,,0.4
"2a85264bf5b74593930eae2103209224","H3660201",2,1,130,"54-07-59-53","1",2,50,3,2018,1,2,1,3.5,1,1,,1,4000,0.75
"2a85264bf5b74593930eae2103209224","H3660201",2,1,630,"54-07-59-53","1",2,50,4,2018,2,,,,,,,,,0.75
"2a85264bf5b74593930eae2103209224","H3660201",3,1,310,"54-07-59-53","1",1,100,4,2018,1,2,1,,,1,,2,,0.25
"2a85264bf5b74593930eae2103209224","H3660201",3,2,620,"54-07-59-53","1",1,100,4,2018,2,,,,,,,,,0.25
"2ab832b9019a4d45b3b1c5a93eb436d5","H4070301",1,1,741,"53-77-15-61","1",2,80,7,9998,2,,,,,,,,,0.5
"2ab832b9019a4d45b3b1c5a93eb436d5","H4070301",1,1,742,"53-77-15-61","1",2,20,6,9998,2,,,,,,,,,0.5
"2ab832b9019a4d45b3b1c5a93eb436d5","H4070301",2,1,741,"53-77-15-61","1",1,100,7,2015,1,100,66,,,1,,2,,0.5
"2abb452a63654ddeadd351815d76cbc6","H4300801",1,1,741,"97-99-01-53","2",1,100,4,2015,1,42,85,,,1,,2,,0.15
"2abb452a63654ddeadd351815d76cbc6","H4300801",1,2,210,"97-99-01-53","2",1,100,3,2018,1,8,1,,,1,,1,16000,0.12
"2abb452a63654ddeadd351815d76cbc6","H4300801",2,1,130,"97-99-01-53","2",1,100,3,2018,1,22,1,,,1,,2,,1.26
"2ada189776a548d89a6c2f2bff16b5c2","H3941001",1,1,150,"66-45-87-69","2",1,100,4,2018,1,1,22,,,1,,2,,2
"2ada189776a548d89a6c2f2bff16b5c2","H3941001",1,2,310,"66-45-87-69","2",1,100,6,2018,1,1,22,,,1,,1,20000,
"2b158ee9160b4b6380262b810b96eaf0","H1070604",1,1,130,"16-16-05-88","2",2,50,2,2018,1,1.5,1,2,1,1,,2,,0.3
"2b158ee9160b4b6380262b810b96eaf0","H1070604",1,1,210,"16-16-05-88","2",2,50,2,2018,1,5,1,7,1,1,,1,12500,0.3
"2b158ee9160b4b6380262b810b96eaf0","H1070604",2,1,130,"16-16-05-88","2",1,100,3,2018,1,1,1,,,1,,2,,0.25
"2b188fbe6b7d4db19e4f8e0ff91d4620","H3860301",1,1,530,"67-74-40-23","1",1,100,2,2018,1,3,96,,,2,1,2,,1.5
"2b188fbe6b7d4db19e4f8e0ff91d4620","H3860301",1,2,130,"67-74-40-23","1",1,100,4,2018,1,3,1,,,1,,2,,0.5
"2b330288fe5e430d97c750ee7d86941d","H2200401",2,1,320,"85-56-17-33","1",1,100,4,2018,1,30,1,,,1,,2,,2
"2b330288fe5e430d97c750ee7d86941d","H2200401",4,1,310,"85-56-17-33","1",1,100,6,2018,1,2.5,22,,,1,,2,,2
"2b330288fe5e430d97c750ee7d86941d","H2200401",5,1,340,"85-56-17-33","1",1,100,6,2018,1,45,96,,,1,,2,,4
"2b5700c4ed5e4ec8997a4236831cf10e","H4300201",1,1,130,"95-58-69-86","2",2,60,3,2018,1,7.5,1,15,1,1,,2,,1
"2b5700c4ed5e4ec8997a4236831cf10e","H4300201",1,1,210,"95-58-69-86","2",2,40,3,2018,1,20,1,40,1,1,,1,40000,1
"2b5700c4ed5e4ec8997a4236831cf10e","H4300201",1,2,630,"95-58-69-86","2",1,100,3,2018,1,1.5,10,,,1,,2,,0.5
"2b5700c4ed5e4ec8997a4236831cf10e","H4300201",1,3,640,"95-58-69-86","2",2,3,1,2016,2,,,,,,,,,0.5
"2b5700c4ed5e4ec8997a4236831cf10e","H4300201",1,3,741,"95-58-69-86","2",2,96,1,9998,2,,,,,,,,,0.5
"2b746e4a31414a8182d62f080eb05b40","H1860101",2,1,310,"04-84-65-50",,1,100,3,2018,1,8,1,,,1,,2,,0.5
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",1,1,130,"32-33-01-87","1",2,20,3,2018,1,1,1,15,1,1,,2,,1.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",1,1,210,"32-33-01-87","1",2,60,3,2018,1,8,1,20,1,1,,2,,1.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",1,1,630,"32-33-01-87","1",2,10,9,2016,2,,,,,,,,,1.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",1,1,741,"32-33-01-87","1",2,10,2,9998,2,,,,,,,,,1.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",2,1,210,"32-33-01-87","1",2,40,3,2018,1,2,1,8,1,1,,2,,0.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",2,1,630,"32-33-01-87","1",2,10,9,2016,2,,,,,,,,,0.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",2,1,741,"32-33-01-87","1",2,30,1,9998,2,,,,,,,,,0.7
"2b7afe6f631548f48a9cfcb272c63cad","H0511001",2,1,810,"32-33-01-87","1",2,20,1,9998,2,,,,,,,,,0.7
"2b80b3ba5e2a48028b2fdff1c0491d2c","H1650504",2,1,150,"18-04-90-50","7",1,100,3,2018,1,20,96,,,1,,1,7000,1
"2b97ff1426c44de289a445eded0ccb86","H2850902",1,1,210,"23-82-19-97","1",2,40,2,2018,1,2,1,5,1,1,,2,,0.3
"2b97ff1426c44de289a445eded0ccb86","H2850902",1,1,741,"23-82-19-97","1",2,60,4,9998,2,,,,,,,,,0.3
"2b97ff1426c44de289a445eded0ccb86","H2850902",2,1,210,"23-82-19-97","1",1,100,2,2018,1,1,1,,,1,,2,,0.2
"2b97ff1426c44de289a445eded0ccb86","H2850902",3,1,150,"23-82-19-97","1",1,100,2,2018,1,2,1,,,1,,1,2000,0.25
"2bb93f7c98f748c88e4ed683a0aa0df0","H3860701",0,1,130,"49-85-65-20","7",1,,5,2018,1,7,1,10,1,1,,2,,2
"2bb93f7c98f748c88e4ed683a0aa0df0","H3860701",2,1,130,"49-85-65-20","7",1,,4,2018,1,1,1,2,1,1,,2,,0.85
"2bb93f7c98f748c88e4ed683a0aa0df0","H3860701",2,2,210,"49-85-65-20","7",1,100,6,2018,1,1,22,,,1,,2,,0.35
"2bc61f86f4464846a8be939b5d6326db","H4260201",1,1,210,"38-72-91-21","1",2,30,2,2018,1,4,1,10,1,1,,2,,0.31
"2bc61f86f4464846a8be939b5d6326db","H4260201",1,1,741,"38-72-91-21","1",2,60,8,9998,2,,,,,,,,,0.31
"2bc61f86f4464846a8be939b5d6326db","H4260201",1,1,742,"38-72-91-21","1",2,10,8,9998,2,,,,,,,,,0.31
"2be7329e10e5476cb60c21b3be722468","H3680401",0,1,130,"82-16-48-02","7",2,65,3,2018,1,12,1,15,1,1,,2,,1.5
"2be7329e10e5476cb60c21b3be722468","H3680401",0,1,210,"82-16-48-02","7",2,35,3,2018,1,20,1,50,1,1,,2,,1.5
"2bf703d574344f36a037c7d7c64b5c01","H2211006",1,1,310,"57-08-66-93","3",1,100,3,2018,1,18,1,,,1,,2,,
"2bf703d574344f36a037c7d7c64b5c01","H2211006",2,1,320,"57-08-66-93","3",1,100,4,2018,1,10,1,,,1,,1,19000,1
"2bfb2d5d0484428fb2747b0cecd88b2b","H1290201",1,1,620,"33-82-10-51","1",1,100,5,2018,2,,,,,,,,,0.3
"2bfb2d5d0484428fb2747b0cecd88b2b","H1290201",3,1,630,"33-82-10-51","1",1,100,4,2017,2,,,,,,,,,1
"2bfb2d5d0484428fb2747b0cecd88b2b","H1290201",3,3,130,"33-82-10-51","1",1,100,3,2018,1,13,1,,,1,,2,,1.5
"2c0855f44ac340e2b0988c8dba22d4df","H3760201",1,1,130,"14-85-88-59","1",1,100,4,2018,1,3,1,,,2,1,1,27000,0.25
"2c0855f44ac340e2b0988c8dba22d4df","H3760201",1,2,620,"14-85-88-59","1",1,100,4,2018,1,0.5,12,,,1,,2,,0.1
"2c0855f44ac340e2b0988c8dba22d4df","H3760201",2,1,130,"14-85-88-59","2",2,60,4,2018,1,4,1,4,1,2,1,1,36000,1
"2c0855f44ac340e2b0988c8dba22d4df","H3760201",2,1,210,"14-85-88-59","1",2,40,4,2018,1,10,1,15,1,1,,1,20000,1
"2c0855f44ac340e2b0988c8dba22d4df","H3760201",3,1,130,"14-85-88-59","1",1,100,4,2018,1,4,1,,,2,1,1,36000,0.5
"2c43e276f7e94ef0af1888f2b51277c0","H0900301",1,1,620,"77-77-05-34","2",1,100,3,2018,2,,,,,,,,,0.5
"2c43e276f7e94ef0af1888f2b51277c0","H0900301",2,1,630,"77-77-05-34","2",1,100,7,2017,2,,,,,,,,,0.5
"2c6a0b01f8df427f944dc88e15550d44","H3790301",1,1,630,"39-94-93-78","2",1,100,4,2017,2,,,,,,,,,0.5
"2c6a0b01f8df427f944dc88e15550d44","H3790301",2,1,620,"39-94-93-78","1",1,100,2,2018,2,,,,,,,,,0.25
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,1,741,"22-39-19-37","1",2,50,1,9998,2,,,,,,,,,5
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,1,742,"22-39-19-37","1",2,30,1,9998,2,,,,,,,,,5
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,2,744,"22-39-19-37","1",1,,1,9998,2,,,,,,,,,4
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,3,130,"22-39-19-37","1",2,20,1,2018,1,15,1,25,1,1,,2,,3
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,3,210,"22-39-19-37","1",2,40,3,2018,1,20,1,50,1,1,,2,,3
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",1,4,890,"22-39-19-37","1",1,100,1,9998,2,,,,,,,,,1.5
"2c86f891acf047ed8097ca1b4e2755e6","H3410301",2,2,890,"22-39-19-37","1",1,100,1,9998,2,,,,,,,,,3
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,1,741,"68-03-01-32","7",1,100,1,1998,2,,,,,,,,,1.5
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,2,810,"68-03-01-32","7",1,100,1,1997,2,,,,,,,,,0.5
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,3,130,"68-03-01-32","7",2,10,3,2018,1,5,1,10,1,1,,2,,1
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,3,210,"68-03-01-32","7",2,90,3,2018,1,20,1,20,1,1,,2,,1
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,4,610,"68-03-01-32","7",1,100,3,2018,1,4,22,,,1,,2,,0.5
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,5,222,"68-03-01-32","7",2,10,3,2018,1,5,1,10,1,1,,2,,0.5
"2c8e03b857bc459fb92fac9045dbcacf","H0500401",1,5,630,"68-03-01-32","7",2,90,7,2017,2,,,,,,,,,0.5
"2ca559391bad4f74a1c81b90c85d20da","H1080301",2,1,130,"46-30-32-82","1",1,100,2,2018,1,10,1,,,1,,2,,0.75
"2ca89116526a4a69a090fcf154b3a068","H2700401",1,1,210,"83-76-08-07","1",2,20,2,2018,1,2,1,10,1,1,,2,,0.5
"2ca89116526a4a69a090fcf154b3a068","H2700401",1,1,741,"83-76-08-07","1",2,80,7,1998,1,30,85,40,85,1,,2,,0.5
"2ca89116526a4a69a090fcf154b3a068","H2700401",1,3,620,"83-76-08-07","1",1,100,6,2017,1,5,66,,,1,,2,,0.25
"2ca912983d754b249b3e22257429128f","H3600801",1,1,130,"63-30-64-24","1",1,,3,2018,1,2,1,2,1,1,,1,3000,0.23
"2ca912983d754b249b3e22257429128f","H3600801",2,1,130,"63-30-64-24","1",2,60,3,2018,1,3.5,1,3,1,1,,1,5500,0.6
"2ca912983d754b249b3e22257429128f","H3600801",2,1,320,"63-30-64-24","1",2,40,3,2018,1,2,1,5,1,1,,1,5000,0.6
"2cb1f00388b745698cde84ee0091c1e5","H4210101",1,1,210,"09-41-71-02","2",1,100,3,2018,1,8,1,,,1,,2,,0.25
"2cb1f00388b745698cde84ee0091c1e5","H4210101",1,2,610,"09-41-71-02","2",1,100,3,2018,1,1,10,,,1,,1,80000,0.25
"2cb1f00388b745698cde84ee0091c1e5","H4210101",1,3,130,"09-41-71-02","2",1,100,3,2018,1,7,1,,,1,,2,,0.5
"2cb1f00388b745698cde84ee0091c1e5","H4210101",2,1,741,"09-41-71-02","2",1,100,10,2008,2,,,,,,,,,0.5
"2cb7f630fc0a4e25bc66894bbe872f42","H0620101",1,1,741,"41-23-74-79","1",1,100,1,9998,2,,,,,,,,,0.5
"2d020c466a584f56bb8428dc7d613986","H3790101",1,1,130,"32-31-21-54","2",1,,3,2018,1,3,1,7,1,1,,2,,0.35
"2d020c466a584f56bb8428dc7d613986","H3790101",2,1,130,"32-31-21-54","2",1,,3,2018,1,1,1,2,1,1,,2,,0.1
"2d2c5254d89d44a281918e10f477b1b8","H0460601",1,1,130,"34-12-31-55","2",2,60,3,2018,1,5,1,9,1,1,,2,,0.72
"2d2c5254d89d44a281918e10f477b1b8","H0460601",1,1,741,"34-12-31-55","2",2,40,1,2012,2,,,,,,,,,0.72
"2d2c5254d89d44a281918e10f477b1b8","H0460601",2,1,130,"34-12-31-55","2",2,25,3,2018,1,4,1,16,1,1,,2,,1.12
"2d2c5254d89d44a281918e10f477b1b8","H0460601",2,1,210,"34-12-31-55","2",2,35,3,2018,1,7,1,18,1,1,,2,,1.12
"2d2c5254d89d44a281918e10f477b1b8","H0460601",2,1,310,"34-12-31-55","2",2,30,3,2018,1,4,1,16,1,1,,2,,1.12
"2d2c5254d89d44a281918e10f477b1b8","H0460601",2,1,630,"34-12-31-55","2",2,5,1,2017,2,,,,,,,,,1.12
"2d2c5254d89d44a281918e10f477b1b8","H0460601",2,1,741,"34-12-31-55","2",2,5,1,2008,2,,,,,,,,,1.12
"2d2e8f9e6d8e4e2892346c42fb30b271","H3840201",0,1,130,"54-67-81-81","1",1,100,3,2018,1,2,1,,,1,,2,,0.56
"2d305d696eb545dabe6f90063342cdbc","H1950201",1,1,210,"79-96-17-15","1",1,,5,2018,1,1.5,96,2.5,99,1,,1,1500,0.1
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",4,1,130,"89-93-48-18","1",1,100,3,2018,1,4,1,,,1,,2,,1
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",6,1,150,"89-93-48-18","1",1,100,3,2018,1,3,1,,,1,,2,,2
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",7,1,150,"89-93-48-18","1",1,100,3,2018,1,2,1,,,1,,2,,1
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",8,1,141,"89-93-48-18","1",1,100,3,2018,1,4,1,,,1,,2,,1
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",9,1,150,"89-93-48-18","1",1,100,3,2018,1,10,1,,,1,,2,,5
"2d6b5d1b5929451998ee1d8302f0db26","H3630102",10,1,120,"89-93-48-18","1",1,100,3,2018,1,50,1,,,1,,2,,12
"2d8d01b938b04be8a21c937276f4a851","H2940101",1,1,210,"26-42-19-32","1",2,20,2,2018,1,0.5,22,1,22,1,,2,,0.8
"2d8d01b938b04be8a21c937276f4a851","H2940101",1,1,741,"26-42-19-32","1",2,50,4,9998,2,,,,,,,,,0.8
"2d8d01b938b04be8a21c937276f4a851","H2940101",1,1,810,"26-42-19-32","1",2,30,9,9998,2,,,,,,,,,0.8
"2d9fb7ca4e764d448ca445f70e9378db","H1660701",1,1,130,"93-05-13-94","2",1,,3,2018,1,4,1,60,1,1,,2,,0.5
"2d9fb7ca4e764d448ca445f70e9378db","H1660701",2,1,130,"93-05-13-94","2",2,70,3,2018,1,2,1,2,1,1,,2,,0.15
"2d9fb7ca4e764d448ca445f70e9378db","H1660701",2,1,310,"93-05-13-94","2",2,30,3,2018,1,2,1,5,1,1,,2,,0.15
"2da33216d5e64e8b94e4c7978389945b","H4020101",1,1,141,"45-11-92-52","1",1,100,3,2018,1,0.5,1,,,1,,1,1000,0.24
"2da3f0f2a4554941a479fee7d23a928c","H4240301",1,1,150,"85-19-90-67","1",1,100,3,2018,1,10,1,,,1,,2,,0.3
"2da3f0f2a4554941a479fee7d23a928c","H4240301",2,1,210,"85-19-90-67","1",1,100,3,2018,1,9,1,,,1,,2,,0.2
"2da3f0f2a4554941a479fee7d23a928c","H4240301",3,1,130,"85-19-90-67","1",1,100,3,2018,1,20,1,,,1,,2,,0.5
"2dceb45728754beda164191fb0329348","H4270701",1,1,830,"59-29-77-45","2",1,100,4,2006,2,,,,,,,,,3
"2dceb45728754beda164191fb0329348","H4270701",1,2,210,"59-29-77-45","2",1,100,3,2018,1,20,1,,,1,,2,,1
"2dceb45728754beda164191fb0329348","H4270701",1,3,741,"59-29-77-45","2",1,100,4,2006,2,,,,,,,,,1.65
"2dceb45728754beda164191fb0329348","H4270701",1,4,720,"59-29-77-45","2",1,100,3,2016,1,350,85,,,1,,2,,1
"2dceb45728754beda164191fb0329348","H4270701",2,1,830,"59-29-77-45","2",1,100,4,9998,2,,,,,,,,,3.65
"2e856f1055a9440ab29a01767377b8a8","H3830601",1,1,130,"69-44-49-31","1",2,30,4,2018,1,3,1,5,1,1,,2,,1
"2e856f1055a9440ab29a01767377b8a8","H3830601",1,1,210,"69-44-49-31","1",2,50,3,2018,1,12,96,25,99,1,,1,12000,1
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",1,1,130,"02-99-06-34","2",2,10,3,2018,1,2,1,7,1,1,,2,,1
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",1,1,310,"02-99-06-34","2",2,90,3,2018,1,40,1,45,1,1,,1,200000,1
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",2,1,130,"02-99-06-34","2",2,90,3,2018,1,1,1,1,1,1,,2,,0.3
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",2,1,141,"02-99-06-34","2",2,10,3,2018,1,0.25,1,0.25,1,1,,2,,0.3
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",3,1,130,"02-99-06-34","2",2,40,3,2018,1,1,1,2,1,1,,2,,0.5
"2e93c77dde734e4f8e2bf910deae99e6","H2240901",3,1,310,"02-99-06-34","2",1,100,3,2018,1,8,1,,,1,,1,40000,0.5
"2e9733cda05240f49b924ecbf59345f8","H2021001",1,1,630,"38-82-16-56","5",1,100,5,2017,2,,,,,,,,,0.5
"2ec800b691134a6db7779b2dcac5099b","H4261001",1,1,741,"01-98-45-21","3",2,60,1,9998,2,,,,,,,,,0.5
"2ec800b691134a6db7779b2dcac5099b","H4261001",1,1,810,"01-98-45-21","3",2,40,2,2017,2,,,,,,,,,0.5
"2ec800b691134a6db7779b2dcac5099b","H4261001",2,1,130,"01-98-45-21","3",2,30,2,2018,1,3,1,12,1,1,,2,,0.75
"2ec800b691134a6db7779b2dcac5099b","H4261001",2,1,210,"01-98-45-21","3",2,60,2,2018,1,30,1,40,1,1,,2,,0.75
"2ef39f0a550b480b93b1cf6cc45a6768","H4220401",2,1,741,"66-53-44-07","1",1,,3,2016,1,200,85,300,85,1,,2,,0.75
"2f67bb8389de463ab688583c2d2e587b","H4080901",1,1,741,"13-46-23-82","2",2,70,1,1998,2,,,,,,,,,1.5
"2f67bb8389de463ab688583c2d2e587b","H4080901",1,1,810,"13-46-23-82","2",2,30,12,2017,2,,,,,,,,,1.5
"2f67bb8389de463ab688583c2d2e587b","H4080901",1,2,210,"13-46-23-82","2",1,100,3,2018,1,10,1,,,1,,2,,0.25
"2f67bb8389de463ab688583c2d2e587b","H4080901",2,1,130,"13-46-23-82","2",1,100,3,2018,1,10,1,,,1,,2,,1
"2f67bb8389de463ab688583c2d2e587b","H4080901",2,2,310,"13-46-23-82","2",1,100,4,2018,1,13,1,,,1,,2,,0.5
"2f67bb8389de463ab688583c2d2e587b","H4080901",2,3,130,"13-46-23-82","2",2,40,3,2018,1,5,1,10,1,1,,2,,1
"2f67bb8389de463ab688583c2d2e587b","H4080901",2,3,210,"13-46-23-82","2",2,60,3,2018,1,30,1,30,1,1,,2,,1
"2f67bb8389de463ab688583c2d2e587b","H4080901",2,4,620,"13-46-23-82","2",1,100,5,2018,1,10,85,,,1,,2,,0.5
"2f68b099c50d417c83a3e0635884ecdb","H1970201",1,4,130,"04-47-64-50","1",1,100,3,2018,1,0.5,1,,,1,,2,,0.14
"2f88edce67b24f7c8fdcb7ac4193e4d1","56",2,1,150,"65-15-86-89","1",1,100,3,2018,1,6,29,,,1,,2,,2
"2f949f34cc564134a80b1ae768b8044e","H3380701",1,1,130,"19-51-50-51","2",1,,3,2018,1,10,1,15,1,1,,2,,1
"2f949f34cc564134a80b1ae768b8044e","H3380701",1,2,741,"19-51-50-51","2",1,100,3,2006,2,,,,,,,,,1.75
"2f949f34cc564134a80b1ae768b8044e","H3380701",1,3,310,"19-51-50-51","2",1,100,3,2018,1,5,1,,,1,,2,,0.5
"2f949f34cc564134a80b1ae768b8044e","H3380701",2,1,610,"19-51-50-51","2",2,70,4,2018,1,1,9,2,10,1,,2,,1
"2f949f34cc564134a80b1ae768b8044e","H3380701",2,1,741,"19-51-50-51","2",2,30,,,,,,,,,,,,1
"2f949f34cc564134a80b1ae768b8044e","H3380701",2,2,620,"19-51-50-51","2",1,100,3,2018,2,,,,,,,,,0.25
"2f949f34cc564134a80b1ae768b8044e","H3380701",2,3,130,"19-51-50-51","2",2,80,3,2018,1,10,1,15,1,1,,2,,1
"2f949f34cc564134a80b1ae768b8044e","H3380701",2,3,630,"19-51-50-51","2",2,20,8,2017,2,,,,,,,,,1
"2f9952ff230e43e5a88870c5dbaaa325","H1200701",2,1,130,"58-37-00-24","2",2,60,3,2018,1,5,1,6,1,1,,2,,0.5
"2f9952ff230e43e5a88870c5dbaaa325","H1200701",2,1,320,"58-37-00-24","2",2,40,3,2018,1,2,1,3,1,1,,1,28000,0.5
"2f9952ff230e43e5a88870c5dbaaa325","H1200701",2,2,130,"58-37-00-24","2",1,,3,2018,1,3,1,4,1,1,,2,,0.25
"2f99cc17b95e4975831157be7e36c887","H3930501",1,1,310,"42-57-83-88","2",1,100,5,2018,1,5,1,,,1,,1,15000,0.3
"2f99cc17b95e4975831157be7e36c887","H3930501",1,2,130,"42-57-83-88","1",1,100,3,2018,1,2,1,,,1,,2,,0.4
"2fb38936615b4db3a67d76b621284603","H4150101",0,1,741,"19-00-40-81","7",1,100,1,9998,2,,,,,,,,,0.3
"2fb38936615b4db3a67d76b621284603","H4150101",1,1,210,"19-00-40-81","7",2,50,3,2018,1,15,31,30,31,1,,2,,0.25
"2fb38936615b4db3a67d76b621284603","H4150101",1,1,741,"19-00-40-81","7",2,50,1,9998,2,,,,,,,,,0.25
"2fca548371394d989c42a2857d246721","H3980701",1,1,530,"53-37-39-44","1",1,100,3,2018,1,3,96,,,1,,2,,0.1
"2fca548371394d989c42a2857d246721","H3980701",6,1,630,"53-37-39-44","1",1,100,8,2017,2,,,,,,,,,0.25
"2fd49877045b4ddaa361065cb2f763b0","H1480802",1,1,130,"61-33-62-94","1",2,20,3,2018,1,1,1,3.5,1,1,,2,,0.25
"2fd49877045b4ddaa361065cb2f763b0","H1480802",1,1,741,"61-33-62-94","1",2,40,4,2018,2,,,,,,,,,0.25
"2ff16b6c314f401c91cfc00c577ff2f4","H3220401",1,1,741,"36-42-81-63","1",1,,8,1998,2,,,,,,,,,0.5
"2ff16b6c314f401c91cfc00c577ff2f4","H3220401",1,2,130,"36-42-81-63","1",2,50,3,2018,1,6,30,6,1,1,,2,,0.12
"2ff16b6c314f401c91cfc00c577ff2f4","H3220401",1,2,210,"36-42-81-63","1",2,50,4,2018,1,6,1,10,1,1,,2,,0.12
"2ff16b6c314f401c91cfc00c577ff2f4","H3220401",1,3,610,"36-42-81-63","1",1,100,3,2018,1,1.5,22,,,1,,1,20000,0.12
"300de668bd2f4192b0fd5af97ba22f1f","H3081003",1,1,741,"97-62-85-90","1",1,100,1,9998,2,,,,,,,,,0.5
"300de668bd2f4192b0fd5af97ba22f1f","H3081003",1,2,130,"97-62-85-90","1",2,30,3,2018,1,1,1,4,1,1,,2,,0.25
"300de668bd2f4192b0fd5af97ba22f1f","H3081003",1,2,210,"97-62-85-90","1",2,70,3,2018,1,8,1,10,1,1,,2,,0.25
"301490cbb230436387d327b067738728","H4260401",1,1,210,"12-84-84-78","2",2,40,2,2018,1,6,1,20,1,1,,2,,0.5
"301490cbb230436387d327b067738728","H4260401",1,1,741,"12-84-84-78","2",2,60,8,9998,2,,,,,,,,,0.5
"301490cbb230436387d327b067738728","H4260401",2,1,741,"12-84-84-78","2",1,100,8,9998,2,,,,,,,,,
"30322018c45f4c6b95cec1f96fbea405","H3681001",1,1,630,"48-46-01-85","8",1,100,10,2017,2,,,,,,,,,1
"30322018c45f4c6b95cec1f96fbea405","H3681001",1,2,130,"48-46-01-85","8",1,,3,2018,1,13,1,16,1,1,,2,,1
"30477ce0dc9d465dae89d2011c010da3","H2020702",1,1,630,"28-40-77-77","2",1,100,11,2016,2,,,,,,,,,0.25
"30477ce0dc9d465dae89d2011c010da3","H2020702",3,2,620,"28-40-77-77","2",1,100,3,2018,1,3,66,,,1,,2,,0.12
"30477ce0dc9d465dae89d2011c010da3","H2020702",3,3,310,"28-40-77-77","2",1,100,3,2018,1,3,31,,,1,,2,,0.1
"30477ce0dc9d465dae89d2011c010da3","H2020702",4,2,130,"28-40-77-77","2",2,50,3,2018,1,3,1,4,1,1,,2,,0.41
"30477ce0dc9d465dae89d2011c010da3","H2020702",4,2,310,"28-40-77-77","2",2,50,3,2018,1,1.5,22,2,22,1,,2,,0.41
"3070915a431846e28dcff9ead5b40482","H1820202",1,1,130,"14-33-59-72","1",1,,4,2018,1,2,1,6,1,1,,2,,1
