"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03b","s3bq03_1","s3bq03_2","s3bq03_3","s3bq03a","s3bq04","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq15","s3bq16","s3bq17","s3bq18","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq35b","s4bq07"
"46c178409da54f979ef66829c18f853a",1,1,"H0630301","41-21-01-89","PLOT A BEANS","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,4,"H0630301","41-21-01-89","PLOT D SWEETPOTATOES","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"46c178409da54f979ef66829c18f853a",1,3,"H0630301","41-21-01-89","PLOT C Groundnuts","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"471d44ec2f89422e90c75f16e4bbe19f",1,2,"H1630502","52-60-84-47","2.MAIZE (POP CORN)","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"471d44ec2f89422e90c75f16e4bbe19f",1,1,"H1630502","52-60-84-47","1.CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"4767c50c4b1d4fb19200671c732d3336",2,2,"H1910401","40-58-40-55",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4767c50c4b1d4fb19200671c732d3336",1,1,"H1910401","40-58-40-55",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4767c50c4b1d4fb19200671c732d3336",3,1,"H1910401","40-58-40-55",".","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"4767c50c4b1d4fb19200671c732d3336",4,1,"H1910401","40-58-40-55",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"476c397ab85342c09f4541d690f4c150",1,1,"H2171002","86-79-84-99","SORGHUM","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,1,0.5
"477360319e3b4caaac9c57d73c0a901b",1,3,"H2110801","90-73-71-79","Sorghum","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"477360319e3b4caaac9c57d73c0a901b",1,4,"H2110801","90-73-71-79","Beans","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"477360319e3b4caaac9c57d73c0a901b",1,2,"H2110801","90-73-71-79","Groundnuts","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,24,1.5
"477360319e3b4caaac9c57d73c0a901b",1,1,"H2110801","90-73-71-79","Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.35
"477360319e3b4caaac9c57d73c0a901b",1,5,"H2110801","90-73-71-79","Maize","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.32
"479c32b9044c44bfb3fbaab3de5b1950",2,2,"H4270201","48-98-39-09","BEANS","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,4,3
"479c32b9044c44bfb3fbaab3de5b1950",1,1,"H4270201","48-98-39-09","MATOOKE, COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"479c32b9044c44bfb3fbaab3de5b1950",2,1,"H4270201","48-98-39-09","IRISH POTATOES","1",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,4,3
"479f4db7643b44ca9d207aa5990a646a",1,1,"H3030403","04-92-92-63","BANANA FOOD/BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.32
"479f4db7643b44ca9d207aa5990a646a",2,1,"H3030403","04-92-92-63","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"47b0ebb1f9cd4d988a684982758920f8",1,8,"H4200401","55-28-13-39","CASSAVA","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"47b0ebb1f9cd4d988a684982758920f8",1,2,"H4200401","55-28-13-39","COFFEE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"47b0ebb1f9cd4d988a684982758920f8",1,1,"H4200401","55-28-13-39","MATOOKE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"47b0ebb1f9cd4d988a684982758920f8",1,5,"H4200401","55-28-13-39","BEANS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,40,3
"47b0ebb1f9cd4d988a684982758920f8",1,7,"H4200401","55-28-13-39","SWEET  POTATOES","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,15,0.5
"47b61c4c2bd6450badcf443c9cd9dedf",1,1,"H2310701","56-59-75-12","Paco","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1.5
"47b61c4c2bd6450badcf443c9cd9dedf",3,1,"H2310701","56-59-75-12","ORANGA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"47d69bd96a9d4f9997891303469af8a6",1,1,"H3750901","22-52-32-12","BANANA FOOD PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,9,1
"47d9c355ee5f46e682a7da679dd2fc43",2,1,"H3960201","21-55-92-83","1.SORGHUM /MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,12,2
"48525ca36bd84cf29457c91fee6290c2",1,3,"H3710101","28-63-39-16",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,15,0.75
"48525ca36bd84cf29457c91fee6290c2",1,2,"H3710101","28-63-39-16",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,8,0.5
"48525ca36bd84cf29457c91fee6290c2",1,4,"H3710101","28-63-39-16",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,5,0.3
"48525ca36bd84cf29457c91fee6290c2",1,1,"H3710101","28-63-39-16",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"486739652807472c83803fc4a0273b73",1,1,"H3750501","78-75-73-58","MATOOKE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"486739652807472c83803fc4a0273b73",4,1,"H3750501","78-75-73-58","Maize","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"486739652807472c83803fc4a0273b73",3,1,"H3750501","78-75-73-58","Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"486739652807472c83803fc4a0273b73",1,2,"H3750501","78-75-73-58","MATOOKE COFFEE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"48849264132e4546adaf2b058a5a03f1",1,1,"H0840902","42-16-59-07","BANANA FOOD PLOT","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.46
"48849264132e4546adaf2b058a5a03f1",2,1,"H0840902","42-16-59-07","BANANA FOOD PLOT","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"48849264132e4546adaf2b058a5a03f1",4,1,"H0840902","42-16-59-07","Beans plot","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"48b8a639028a46f78490c905d591c675",2,1,"H3420901","63-72-16-38","BANANA FOOD","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"48dbe140ca1a496d91b933bd803796b4",2,1,"H3450801","23-91-99-22",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.3
"48dbe140ca1a496d91b933bd803796b4",2,2,"H3450801","23-91-99-22",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"49035e3c71464389b22369ebb2ec7573",2,1,"H2330301","81-95-22-48","1.SUNFLOWER/SORGHUM","6",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,4
"4944e273d5224ecdb7bfabac6441bda8",1,1,"H2050801","12-28-13-59","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"4944e273d5224ecdb7bfabac6441bda8",3,1,"H2050801","12-28-13-59","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,12,1.25
"494dad59f5164b0f9ac2190f3dc241d8",1,1,"H2480601","73-58-14-90",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.28
"494dad59f5164b0f9ac2190f3dc241d8",4,1,"H2480601","73-58-14-90",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"494dad59f5164b0f9ac2190f3dc241d8",3,1,"H2480601","73-58-14-90",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"494dad59f5164b0f9ac2190f3dc241d8",2,1,"H2480601","73-58-14-90",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"498d82ebd1c94ba2a264741a4324c6a4",1,1,"H2081101","02-42-75-76","Sweet potatoes","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.45
"498d82ebd1c94ba2a264741a4324c6a4",3,1,"H2081101","02-42-75-76","Kabii","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"498d82ebd1c94ba2a264741a4324c6a4",1,2,"H2081101","02-42-75-76","Cassava","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.36
"49929536f6b141e0ad8f8a5e673a54e4",5,2,"H2250501","82-40-07-74","TUNGA BETTY Beans +Maize","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"49929536f6b141e0ad8f8a5e673a54e4",6,1,"H2250501","82-40-07-74","TUNGA SOFIA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"49929536f6b141e0ad8f8a5e673a54e4",5,1,"H2250501","82-40-07-74","TUNGA BETTY Millet +Maize","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,2
"49929536f6b141e0ad8f8a5e673a54e4",4,1,"H2250501","82-40-07-74","PACO","2",2,,1,2,,,,,,,2,,,,,,2,,,,,,,,2,0.48
"49ee2e75ae174b5aa6dc9f5741f5eb7a",2,1,"H3700601","16-52-93-78",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"49ee2e75ae174b5aa6dc9f5741f5eb7a",1,1,"H3700601","16-52-93-78",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"49ee9daaeeb64bfe99182bc63a351dfd",3,1,"H3060401","67-58-80-19",".","4",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.05
"49ee9daaeeb64bfe99182bc63a351dfd",1,1,"H3060401","67-58-80-19",".","4",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.19
"49ffe9db313841a5be70e937c58619b4",2,1,"H2040302","14-73-95-23","maizbeans","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"49ffe9db313841a5be70e937c58619b4",1,1,"H2040302","14-73-95-23","Maize","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"49ffe9db313841a5be70e937c58619b4",6,1,"H2040302","14-73-95-23","Cassava","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"49ffe9db313841a5be70e937c58619b4",4,1,"H2040302","14-73-95-23","Banana","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4a13642fc2fd47cba3c3707c86ccfc73",1,2,"H2641001","04-25-30-26","GNUTS","5",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.75
"4a13642fc2fd47cba3c3707c86ccfc73",1,1,"H2641001","04-25-30-26","BEANS, MAIZE","5",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4a13642fc2fd47cba3c3707c86ccfc73",2,1,"H2641001","04-25-30-26","CASSAVA, BEANS","5",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"4a63af9d010042ddb932706d530f42d7",2,1,"H2090802","61-62-18-39","Maize","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,26,0.75
"4a63af9d010042ddb932706d530f42d7",1,1,"H2090802","61-62-18-39","Cassava","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,10,1.5
"4a899068f46245da9117762d2ca428fd",4,1,"H1720701","89-02-30-85",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4a899068f46245da9117762d2ca428fd",6,1,"H1720701","89-02-30-85",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4a899068f46245da9117762d2ca428fd",3,1,"H1720701","89-02-30-85",".","2",1,"5",2,2,,,,,,,2,,,,,,1,1,1,2,2,,,,,0.5
"4a899068f46245da9117762d2ca428fd",5,1,"H1720701","89-02-30-85",".","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4aa06d915f29416d9557ae8ed0e9360c",1,4,"H2310401","85-46-09-70","soya","1",1,"4",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.2
"4aa06d915f29416d9557ae8ed0e9360c",1,1,"H2310401","85-46-09-70","apena.oranga","2",1,"1",2,2,,,,,,,2,,,,,,1,1,2,0.05,1,0.1,3000,2,0,1
"4aa06d915f29416d9557ae8ed0e9360c",1,3,"H2310401","85-46-09-70","kal.nwagi","2",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.5
"4aa06d915f29416d9557ae8ed0e9360c",1,2,"H2310401","85-46-09-70","mogo.oranga","2",1,"1",2,2,,,,,,,2,,,,,,1,1,2,0.05,1,0.1,3000,2,0,0.5
"4aab0c498c254688ad6c84da4de8063e",3,2,"H4030701","54-71-31-59","SOYA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4aab0c498c254688ad6c84da4de8063e",3,1,"H4030701","54-71-31-59","KAL","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,29,1
"4aab0c498c254688ad6c84da4de8063e",1,2,"H4030701","54-71-31-59","MAIDO","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.4
"4aab0c498c254688ad6c84da4de8063e",1,1,"H4030701","54-71-31-59","MOGO","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,43,1.4
"4ac55f9511c249788e31b82f62b6e15f",2,1,"H2630502","66-33-84-53","TOBACCO","1",2,,2,2,,,,,,,1,2,400,1,400,360000,1,4,2,30,1,30,300000,2,0,4
"4ac55f9511c249788e31b82f62b6e15f",1,1,"H2630502","66-33-84-53","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4ac55f9511c249788e31b82f62b6e15f",3,1,"H2630502","66-33-84-53","TOBACCO","1",2,,2,2,,,,,,,1,2,200,1,200,16000,1,4,2,15,1,15,150000,2,0,1
"4b4e8f3514bb4e5a85b262793b999aef",1,1,"H2560910","12-98-48-40","Bananas","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.51
"4b4e8f3514bb4e5a85b262793b999aef",2,1,"H2560910","12-98-48-40","Pineapples","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.52
"4b4e8f3514bb4e5a85b262793b999aef",2,2,"H2560910","12-98-48-40","Bananas/Pineapples","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,1
"4b52f35b343b4220846276e621995055",2,1,"H3421001","91-79-25-90","BEANS plot","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,2,0.25
"4b52f35b343b4220846276e621995055",1,1,"H3421001","91-79-25-90","BANANA FOOD PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"4b52f35b343b4220846276e621995055",1,2,"H3421001","91-79-25-90","BEANS PLOT","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,4,0.5
"4b52f35b343b4220846276e621995055",2,2,"H3421001","91-79-25-90","SWEETPOTATOES PLOT","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4b54ec189b39476582f02f0f738e0b0e",3,1,"H3910401","55-32-50-98","Plot 3","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.7
"4b54ec189b39476582f02f0f738e0b0e",2,1,"H3910401","55-32-50-98","Cotton","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.35
"4b54ec189b39476582f02f0f738e0b0e",1,1,"H3910401","55-32-50-98","Plot 1","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4b6c858c5cd64c2fb587ff8fd39b792c",2,1,"H0830204","00-82-19-62",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4b6c858c5cd64c2fb587ff8fd39b792c",5,1,"H0830204","00-82-19-62",".","3",1,"3",2,2,,,,,,,2,,,,,,1,1,2,2,1,2,18000,3,,0.9
"4b6c858c5cd64c2fb587ff8fd39b792c",1,1,"H0830204","00-82-19-62",".","3",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.85
"4b6c858c5cd64c2fb587ff8fd39b792c",4,1,"H0830204","00-82-19-62",".","3",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4bef335444784781a98062ed1f457686",1,2,"H3530401","09-73-94-41","SWEET POTATO PLOT","2",2,,1,1,25,1,25,5000,5,,2,,,,,,2,,,,,,,,,0.2
"4bef335444784781a98062ed1f457686",1,1,"H3530401","09-73-94-41","BEANS AND MAIZE PLOT","2",2,,1,2,,,,,,,2,,,,,,1,4,2,1,1,1,10000,2,8,0.3
"4bef335444784781a98062ed1f457686",1,3,"H3530401","09-73-94-41","GROUND NUTS PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.2
"4c20662c4f794587a3174dae44d6f9e6",2,1,"H2900601","77-86-79-74","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4c20662c4f794587a3174dae44d6f9e6",1,1,"H2900601","77-86-79-74","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4c7406b949ec470caa6013420fe234e4",1,2,"H0840801","25-91-12-42","MIXED PLOT","2",2,,2,2,,,,,,,2,,,,,,1,4,2,1,1,1,15000,2,,0.5
"4c7406b949ec470caa6013420fe234e4",1,3,"H0840801","25-91-12-42","IRISH POTATOES PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4c7406b949ec470caa6013420fe234e4",1,1,"H0840801","25-91-12-42","BANANA PLOT","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4cb73bf76bd644aba3f63de07c13a811",1,2,"H2900301","40-26-06-59","BEANS","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4cb73bf76bd644aba3f63de07c13a811",2,1,"H2900301","40-26-06-59","SWEET POTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"4cb73bf76bd644aba3f63de07c13a811",2,2,"H2900301","40-26-06-59","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4cb73bf76bd644aba3f63de07c13a811",1,1,"H2900301","40-26-06-59","MAIZE","4",2,,2,1,80,2,,,,2,2,,,,,,2,,,,,,,,0,3
"4cb73bf76bd644aba3f63de07c13a811",1,3,"H2900301","40-26-06-59","SWEET POTATOES","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.25
"4cb73bf76bd644aba3f63de07c13a811",1,4,"H2900301","40-26-06-59","IRISH POTATOES","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4cb73bf76bd644aba3f63de07c13a811",1,6,"H2900301","40-26-06-59","COFFEE","1",1,"1",2,1,100,2,,,,2,2,,,,,,2,,,,,,,,,0.1
"4cb73bf76bd644aba3f63de07c13a811",1,5,"H2900301","40-26-06-59","CASSAVA","4",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4cfc17444f5347f2b63940f96adcfdff",1,1,"H3190102","08-85-79-86","MAIZE","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.37
"4cfe8de2e5b446c19e97e2d45d452f1a",1,1,"H1331007","35-59-97-73","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,1
"4cfe8de2e5b446c19e97e2d45d452f1a",2,1,"H1331007","35-59-97-73","MAIZE AND GROUNDNUTS","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"4d0cc584b9b945f8bc1674879d356ed0",1,2,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.35
"4d0cc584b9b945f8bc1674879d356ed0",2,1,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.35
"4d0cc584b9b945f8bc1674879d356ed0",1,1,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4d0cc584b9b945f8bc1674879d356ed0",2,2,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,2,0.4
"4d0cc584b9b945f8bc1674879d356ed0",1,3,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4d0cc584b9b945f8bc1674879d356ed0",2,3,"H1650102","65-44-64-97",".","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.75
"4d28dc5239ff4271ba29f047ba35bb93",1,1,"H3760901","26-64-90-18","Matooke","7",1,"6",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.15
"4d5a9462583944a89ea26912a46705e1",2,2,"H2740202","53-58-92-21","GREEN PEPPER","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4d5a9462583944a89ea26912a46705e1",2,1,"H2740202","53-58-92-21","IRISH POTATOES","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"4d5a9462583944a89ea26912a46705e1",1,1,"H2740202","53-58-92-21","BANANA, MAIZE  BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4d5a9462583944a89ea26912a46705e1",1,3,"H2740202","53-58-92-21","TOMATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.12
"4d5a9462583944a89ea26912a46705e1",1,2,"H2740202","53-58-92-21","IRISH ,MAIZE, BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.6
"4d6a12f04b2a47e7b4a1d854a779755a",4,1,"H2040401","25-03-41-77","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.15
"4d6a12f04b2a47e7b4a1d854a779755a",5,2,"H2040401","25-03-41-77","SIMSIM","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"4d6a12f04b2a47e7b4a1d854a779755a",5,1,"H2040401","25-03-41-77","CASSAVA","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4d6a12f04b2a47e7b4a1d854a779755a",5,3,"H2040401","25-03-41-77","CASSAVA 2018","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.2
"4d96f2a1b70d449997350585b8a1bda4",2,1,"H3880701","84-04-47-77","CABBAGE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4d96f2a1b70d449997350585b8a1bda4",3,1,"H3880701","84-04-47-77","GROUNDNUTS AND CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.8
"4d96f2a1b70d449997350585b8a1bda4",2,3,"H3880701","84-04-47-77","SWEET POTATOES","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.5
"4d96f2a1b70d449997350585b8a1bda4",1,2,"H3880701","84-04-47-77","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4d96f2a1b70d449997350585b8a1bda4",3,2,"H3880701","84-04-47-77","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1.2
"4d96f2a1b70d449997350585b8a1bda4",1,1,"H3880701","84-04-47-77","MAIZE","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.32
"4da7779feee14aa1bfde570a9fbcfe11",1,1,"H1101001","65-18-89-56","GROUND NUTS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2
"4da7779feee14aa1bfde570a9fbcfe11",2,2,"H1101001","65-18-89-56","CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4da7779feee14aa1bfde570a9fbcfe11",1,2,"H1101001","65-18-89-56","MATOOKE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4da7779feee14aa1bfde570a9fbcfe11",2,1,"H1101001","65-18-89-56","MAIZE","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,2
"4dade31873bb4bd792d064cfb6ad3d3f",0,3,"H2560201","52-88-00-29","Gnuts","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4dade31873bb4bd792d064cfb6ad3d3f",0,1,"H2560201","52-88-00-29","Bananas","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,1.5
"4dade31873bb4bd792d064cfb6ad3d3f",0,4,"H2560201","52-88-00-29","Potatoes","1",1,"1",1,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"4dade31873bb4bd792d064cfb6ad3d3f",0,2,"H2560201","52-88-00-29","Beans","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.3
"4db1230ae2a74d1b9fdcc15e87262b26",1,1,"H2450701","45-63-97-79","MAIZE AND BEANS","5",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4ddf01aa2693481dac6c13d771e5a1b7",3,1,"H3710401","52-88-86-53",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1
"4df0393b234448c4a01934c4b561190d",2,1,"H2980101","52-66-49-23","BEANS/MAIZE","2",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,3,0.75
"4e0ff2fb7fb74bd3a7d95c0a4f152141",1,1,"H0910503","84-16-90-55","COFFEE PLOT","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,1
"4e0ff2fb7fb74bd3a7d95c0a4f152141",2,1,"H0910503","84-16-90-55","SWEET POTATOES PLOT","1",2,,2,2,,,,,,,2,,,,,,1,1,1,1,1,1,6000,2,,0.5
"4e78d6ff1df745efac7e6c34dcdc4994",1,1,"H3080601","68-06-78-02","BANANA FOOD/PEAS","1",1,"2",2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4e78d6ff1df745efac7e6c34dcdc4994",2,1,"H3080601","68-06-78-02","BEANS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4e79b8455c794fe28a3ee745cd1fa4c5",1,1,"H1480201","64-82-80-56",".","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
"4e7d4359e4514f5abdc22cfd16d32505",2,1,"H2381101","97-98-37-47","CASSAVA","2",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,0,0.25
"4e7d4359e4514f5abdc22cfd16d32505",1,1,"H2381101","97-98-37-47","CASSAVA","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,4,1.5
"4e7d4359e4514f5abdc22cfd16d32505",2,2,"H2381101","97-98-37-47","BANANAS","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.05
"4eb0432f6866446386b93a29fe01819b",1,1,"H2450501","45-02-28-71","BEANS","1",1,"1",2,2,,,,,,,2,,,,,,2,,,,,,,,10,5
"4eb8fe775c964ecaa2173d058d32d891",1,1,"H2640602","90-65-98-97","TOBACCO","1",2,,2,2,,,,,,,2,,,,,,2,,,,,,,,,0.25
